"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller efficiency, %[3]","Propeller efficiency, %[4]","Propeller efficiency, %[5]","Propeller efficiency, %[6]","Manifold pressure, atm[1]","Manifold pressure, atm[2]","Manifold pressure, atm[3]","Manifold pressure, atm[4]","Manifold pressure, atm[5]","Manifold pressure, atm[6]",RPM[1],RPM[2],RPM[3],RPM[4],RPM[5],RPM[6],"Power, hp[1]","Power, hp[2]","Power, hp[3]","Power, hp[4]","Power, hp[5]","Power, hp[6]","Thrust, kgf[1]","Thrust, kgf[2]","Thrust, kgf[3]","Thrust, kgf[4]","Thrust, kgf[5]","Thrust, kgf[6]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, deg[3]","Propeller pitch, deg[4]","Propeller pitch, deg[5]","Propeller pitch, deg[6]","Propeller pitch, %[1]","Propeller pitch, %[2]","Propeller pitch, %[3]","Propeller pitch, %[4]","Propeller pitch, %[5]","Propeller pitch, %[6]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²"
57.6,21.4,20.6,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1480,1480,1480,1480,1480,1480,1150,1150,1150,1150,1150,1150,40.6,40.6,40.6,40.6,40.6,40.6,100,100,100,100,100,100,218,299,6184,0.26,64114.2,-0.09
57.7,21.5,20.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1480,1480,1480,1480,1480,1480,1150,1150,1150,1150,1150,1150,40.6,40.6,40.6,40.6,40.6,40.6,100,100,100,100,100,100,218,299,6186,0.26,64133.8,-0.17
57.8,21.5,19.3,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1480,1480,1480,1480,1480,1480,1150,1150,1150,1150,1150,1150,40.6,40.6,40.6,40.6,40.6,40.6,100,100,100,100,100,100,218,299,6188,0.26,64153.4,-0.25
57.9,21.5,20.3,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1480,1480,1480,1480,1480,1480,1150,1150,1150,1150,1150,1150,40.6,40.6,40.6,40.6,40.6,40.6,100,100,100,100,100,100,218,300,6191,0.26,64205.9,-0.13
58.0,21.5,21.2,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1480,1480,1480,1480,1480,1480,1150,1150,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,300,6193,0.26,64225.6,-0.03
58.1,21.5,22.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1480,1480,1480,1480,1480,1480,1150,1150,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,299,6195,0.26,64222.1,0.07
58.2,21.5,22.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1480,1480,1480,1480,1480,1480,1149,1150,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,300,6197,0.26,64264.8,0.06
58.3,21.5,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1480,1480,1480,1480,1480,1480,1149,1150,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,300,6200,0.26,64294.2,0.06
58.4,21.5,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2501,2501,2501,1479,1480,1480,1480,1480,1480,1149,1150,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,300,6202,0.26,64313.8,0.05
58.5,21.5,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2501,2501,2500,2500,2500,1479,1480,1480,1480,1480,1480,1148,1149,1149,1149,1149,1149,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,300,6204,0.26,64333.5,0.05
58.6,21.4,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1150,1151,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,300,6206,0.26,64353.1,0.04
58.7,21.5,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1148,1149,1149,1149,1149,1149,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,300,6208,0.26,64372.7,0.04
58.8,21.5,21.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1148,1149,1149,1149,1149,1149,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,218,300,6210,0.26,64392.3,0.03
58.9,21.4,21.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1150,1151,1151,1151,1151,1151,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,299,6212,0.26,64388.8,0.03
59.0,21.4,21.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1150,1150,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,299,6215,0.26,64418.3,0.03
59.1,21.4,20.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1149,1150,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,299,6216,0.26,64428.1,-0.07
59.2,21.4,20.2,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1149,1150,1150,1150,1150,1150,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,299,6219,0.26,64457.5,-0.15
59.3,21.4,19.5,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1149,1150,1150,1149,1149,1149,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,299,6221,0.26,64477.1,-0.23
59.4,21.4,20.5,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1149,1149,1149,1149,1149,1149,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,300,6223,0.26,64519.9,-0.11
59.5,21.4,21.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1149,1149,1149,1149,1149,1149,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,300,6225,0.26,64539.5,-0.01
59.6,21.4,22.2,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1149,1149,1149,1148,1148,1148,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,300,6228,0.26,64568.9,0.08
59.7,21.4,22.1,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1147,1147,1147,1147,1147,1147,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,300,6229,0.26,64578.7,0.08
59.8,21.4,22.0,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1147,1147,1147,1147,1147,1147,40.7,40.7,40.7,40.7,40.7,40.7,100,100,100,100,100,100,217,300,6232,0.26,64608.1,0.07
59.9,21.4,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1148,1148,1148,1148,1148,1148,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6234,0.26,64627.8,0.06
60.0,21.4,21.9,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1148,1147,1147,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6236,0.26,64647.4,0.06
60.1,21.4,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1148,1147,1147,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6238,0.26,64667.0,0.05
60.2,21.4,21.8,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1147,1146,1146,1146,1146,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6240,0.26,64686.6,0.05
60.3,21.3,21.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1479,1479,1479,1479,1479,1479,1147,1147,1147,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6242,0.26,64706.2,0.04
60.4,21.3,21.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1478,1478,1478,1478,1478,1478,1147,1147,1147,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6245,0.26,64735.7,0.04
60.5,21.3,21.7,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1478,1478,1478,1478,1478,1478,1148,1147,1147,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6247,0.26,64755.3,0.03
60.6,21.3,21.6,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1478,1478,1478,1478,1478,1478,1147,1147,1147,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6249,0.26,64774.9,0.03
60.7,21.3,21.6,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1478,1478,1478,1478,1478,1478,1146,1146,1146,1146,1146,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6251,0.26,64794.5,0.03
60.8,21.3,21.6,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1477,1477,1477,1477,1477,1477,1147,1147,1147,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6253,0.26,64814.2,0.02
60.9,21.3,21.5,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1477,1477,1477,1477,1477,1477,1147,1147,1147,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6256,0.26,64843.6,0.02
61.0,21.3,21.5,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1477,1477,1477,1477,1477,1477,1146,1146,1146,1146,1146,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6257,0.26,64853.4,0.02
61.1,21.3,21.5,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1476,1476,1476,1477,1477,1477,1145,1146,1146,1146,1146,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6260,0.26,64882.8,0.02
61.2,21.2,21.5,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1476,1476,1476,1476,1476,1476,1146,1146,1146,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6262,0.26,64902.4,0.02
61.3,21.2,21.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1476,1476,1476,1476,1476,1476,1146,1146,1146,1147,1147,1147,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6264,0.26,64922.1,0.01
61.4,21.2,21.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1475,1475,1475,1475,1475,1475,1144,1145,1145,1146,1146,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6266,0.26,64941.7,0.01
61.5,21.2,21.4,0,85,85,85,85,85,85,1.35,1.35,1.35,1.35,1.35,1.35,2500,2500,2500,2500,2500,2500,1475,1475,1475,1475,1475,1475,1144,1145,1145,1146,1146,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6268,0.26,64961.3,0.01
61.6,21.2,21.4,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1475,1475,1475,1475,1475,1475,1144,1145,1145,1145,1145,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6270,0.26,64980.9,0.01
61.7,21.2,21.4,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1475,1475,1475,1475,1475,1475,1143,1144,1145,1145,1145,1145,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6272,0.26,65000.5,0.01
61.8,21.2,21.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1474,1474,1474,1474,1474,1474,1144,1145,1145,1145,1146,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6275,0.26,65030.0,0.01
61.9,21.2,21.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1474,1474,1474,1474,1474,1474,1144,1145,1145,1145,1145,1145,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6277,0.26,65049.6,0.01
62.0,21.1,21.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1473,1473,1473,1473,1473,1473,1145,1145,1146,1146,1146,1146,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6279,0.26,65069.2,0.01
62.1,21.2,21.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1473,1473,1473,1473,1473,1473,1143,1144,1144,1144,1145,1145,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6281,0.26,65088.8,0.01
62.2,21.2,21.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1473,1473,1473,1473,1473,1473,1142,1143,1143,1143,1143,1144,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6283,0.26,65108.5,0.01
62.3,21.1,21.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1473,1472,1472,1472,1472,1472,1143,1143,1144,1144,1144,1144,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6285,0.26,65128.1,0.00
62.4,21.1,21.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1472,1472,1472,1472,1472,1472,1142,1143,1143,1143,1143,1143,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6287,0.26,65147.7,0.00
62.5,21.1,21.2,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1472,1472,1472,1472,1472,1472,1143,1144,1144,1144,1144,1144,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6289,0.26,65167.3,0.00
62.6,21.1,21.2,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1472,1472,1472,1472,1472,1472,1141,1141,1141,1142,1142,1142,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6291,0.26,65186.9,0.00
62.7,21.1,20.4,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1471,1471,1471,1471,1471,1471,1143,1143,1143,1143,1143,1143,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6294,0.26,65193.3,-0.09
62.8,21.1,19.7,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1471,1471,1471,1471,1471,1471,1142,1142,1142,1142,1143,1143,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6296,0.26,65236.0,-0.17
62.9,21.1,19.1,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1471,1471,1471,1471,1471,1471,1141,1140,1140,1140,1141,1141,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6298,0.26,65255.6,-0.25
63.0,21.1,20.1,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1470,1470,1470,1470,1470,1470,1142,1141,1141,1142,1142,1142,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6300,0.26,65275.2,-0.13
63.1,21.1,20.9,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1470,1470,1470,1470,1470,1470,1142,1141,1141,1141,1141,1141,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6302,0.26,65294.8,-0.03
63.2,21.1,21.8,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1470,1470,1470,1470,1470,1470,1141,1141,1141,1141,1141,1141,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6304,0.26,65291.4,0.07
63.3,21.1,21.7,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1469,1469,1469,1469,1469,1469,1141,1140,1140,1141,1141,1141,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,217,300,6306,0.26,65334.1,0.06
63.4,21.1,21.6,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1469,1469,1469,1469,1469,1469,1141,1140,1140,1140,1140,1141,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6309,0.26,65340.4,0.06
63.5,21.1,21.6,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1469,1469,1469,1469,1469,1469,1140,1140,1140,1140,1140,1140,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6310,0.26,65350.2,0.05
63.6,21.1,20.7,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1468,1469,1469,1469,1469,1469,1140,1140,1140,1140,1140,1140,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6313,0.26,65379.6,-0.05
63.7,21.1,20.0,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1468,1468,1468,1468,1468,1468,1140,1139,1139,1140,1140,1140,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6315,0.26,65399.3,-0.13
63.8,21.1,19.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1468,1468,1468,1468,1468,1468,1140,1139,1139,1139,1139,1140,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6317,0.26,65418.9,-0.21
63.9,21.1,20.3,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1468,1468,1468,1468,1468,1468,1140,1139,1139,1139,1139,1139,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6319,0.26,65461.6,-0.10
64.0,21.1,21.1,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1467,1467,1467,1467,1467,1467,1139,1139,1139,1139,1139,1139,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6321,0.26,65458.1,0.00
64.1,21.1,21.9,0,85,85,85,85,85,85,1.34,1.34,1.34,1.34,1.34,1.34,2500,2500,2500,2500,2500,2500,1467,1467,1467,1467,1467,1467,1139,1139,1139,1139,1139,1139,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6323,0.26,65500.9,0.09
64.2,21.1,21.8,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1467,1467,1467,1467,1467,1467,1139,1139,1139,1139,1139,1139,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6325,0.26,65520.5,0.08
64.3,21.1,21.8,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1466,1466,1466,1466,1466,1466,1139,1139,1139,1139,1139,1139,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6327,0.26,65540.1,0.08
64.4,21.1,21.7,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1466,1466,1466,1466,1466,1466,1139,1139,1139,1139,1139,1139,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6330,0.26,65569.5,0.07
64.5,21.0,20.8,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1466,1466,1466,1466,1466,1466,1139,1139,1139,1139,1139,1139,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6332,0.26,65566.0,-0.03
64.6,21.0,20.1,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1465,1465,1465,1465,1465,1465,1139,1139,1139,1139,1139,1139,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6334,0.26,65585.7,-0.12
64.7,21.0,19.4,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1465,1465,1465,1465,1465,1465,1138,1139,1139,1139,1139,1138,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6336,0.26,65605.3,-0.20
64.8,21.0,19.6,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1465,1465,1465,1465,1465,1465,1138,1139,1139,1138,1138,1138,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6338,0.26,65624.9,-0.18
64.9,21.0,19.7,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1464,1465,1465,1465,1465,1465,1138,1139,1139,1138,1138,1138,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6340,0.26,65644.5,-0.16
65.0,21.0,19.8,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1464,1464,1464,1464,1464,1464,1138,1138,1138,1138,1138,1138,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6342,0.26,65664.1,-0.14
65.1,21.0,20.7,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1464,1464,1464,1464,1464,1464,1137,1138,1137,1137,1137,1137,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6345,0.26,65716.7,-0.04
65.2,21.0,21.6,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1464,1464,1464,1464,1464,1464,1137,1138,1138,1138,1137,1137,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6347,0.26,65713.2,0.06
65.3,21.0,22.3,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1463,1463,1463,1463,1463,1463,1137,1138,1138,1138,1137,1137,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6349,0.26,65732.8,0.14
65.4,21.0,22.2,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1463,1463,1463,1463,1463,1463,1136,1137,1137,1137,1137,1136,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6351,0.26,65775.5,0.13
65.5,21.0,22.0,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1463,1463,1463,1463,1463,1463,1137,1137,1137,1137,1137,1137,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,299,6353,0.26,65772.0,0.12
65.6,21.0,21.9,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1463,1463,1463,1463,1463,1463,1135,1135,1135,1135,1135,1135,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6355,0.26,65814.8,0.10
65.7,21.0,21.9,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1462,1462,1462,1462,1462,1462,1135,1135,1135,1135,1135,1135,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6357,0.26,65834.4,0.09
65.8,21.0,21.8,0,85,85,85,85,85,85,1.33,1.33,1.33,1.33,1.33,1.33,2500,2500,2500,2500,2500,2500,1462,1462,1462,1462,1462,1462,1136,1136,1136,1136,1136,1136,40.8,40.8,40.8,40.8,40.8,40.8,100,100,100,100,100,100,216,300,6359,0.26,65854.0,0.08
