"Time, s","Climb, m/s","Specific excess power, m/s","Critical Flaps Speed, %",RPM[1],RPM[2],"Propeller efficiency, %[1]","Propeller efficiency, %[2]","Manifold pressure, atm[1]","Manifold pressure, atm[2]",Supercharger gear[1],Supercharger gear[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]","IAS, km/h","TAS, km/h","Altitude, m",Mach number,"Specific energy, J/kg","Acceleration, m/s²","Turn rate, deg/s"
16.5,35.0,33.7,0,2400,2400,83,83,1.29,1.29,1,1,1461,1461,1112,1112,25.9,25.9,100,100,291,299,545,0.25,8796.0,-0.14,0.0
16.6,35.0,33.9,0,2400,2400,83,83,1.29,1.29,1,1,1459,1459,1113,1113,25.9,25.9,100,100,291,299,549,0.24,8831.8,-0.12,0.0
16.7,35.0,34.0,0,2399,2399,83,83,1.29,1.29,1,1,1457,1457,1109,1109,25.9,25.9,100,100,291,298,553,0.24,8851.8,-0.11,0.0
16.8,35.1,34.1,0,2400,2400,82,82,1.29,1.29,1,1,1459,1459,1097,1097,25.9,25.9,100,100,292,300,556,0.25,8926.6,-0.10,0.0
16.9,35.1,35.0,0,2399,2399,81,81,1.29,1.29,1,1,1457,1457,1079,1079,25.9,25.9,100,100,292,300,560,0.25,8962.5,0.00,0.0
17.0,35.2,35.8,0,2399,2399,81,81,1.29,1.29,1,1,1456,1456,1079,1079,25.9,25.9,100,100,291,300,563,0.25,8998.4,0.09,0.0
17.1,35.2,36.5,0,2400,2400,82,82,1.29,1.29,1,1,1456,1456,1086,1086,25.9,25.9,100,100,291,300,566,0.25,9027.1,0.18,0.0
17.2,35.2,35.6,0,2400,2400,83,83,1.29,1.29,1,1,1456,1456,1099,1099,25.9,25.9,100,100,291,299,570,0.25,9039.9,0.07,0.0
17.3,35.2,34.8,0,2400,2400,82,82,1.28,1.28,1,1,1455,1455,1095,1095,25.9,25.9,100,100,291,299,574,0.25,9075.8,-0.03,0.0
17.4,35.2,34.0,0,2400,2400,82,82,1.28,1.28,1,1,1455,1455,1095,1095,25.9,25.9,100,100,291,299,577,0.25,9111.7,-0.12,0.0
17.5,35.2,34.1,0,2400,2400,83,83,1.28,1.28,1,1,1454,1454,1107,1107,25.9,25.9,100,100,291,299,581,0.25,9147.7,-0.11,0.0
17.6,35.1,34.2,0,2400,2400,83,83,1.28,1.28,1,1,1453,1453,1108,1108,25.9,25.9,100,100,291,299,585,0.24,9183.6,-0.10,0.0
17.7,35.2,34.3,0,2400,2400,83,83,1.28,1.28,1,1,1453,1453,1106,1106,25.9,25.9,100,100,291,299,587,0.25,9212.4,-0.09,0.0
17.8,35.1,34.4,0,2400,2400,83,83,1.28,1.28,1,1,1452,1452,1108,1107,25.9,25.9,100,100,290,299,591,0.24,9248.3,-0.08,0.0
17.9,35.1,34.5,0,2400,2400,83,83,1.28,1.28,1,1,1452,1452,1108,1108,25.9,25.9,100,100,290,299,595,0.24,9284.3,-0.07,0.0
18.0,35.1,34.5,0,2400,2400,83,84,1.28,1.28,1,1,1450,1450,1105,1105,25.9,25.9,100,100,291,300,598,0.25,9343.3,-0.06,0.0
18.1,35.2,35.4,0,2400,2400,82,82,1.28,1.28,1,1,1450,1450,1082,1082,25.9,25.9,100,100,291,300,602,0.25,9379.3,0.03,0.0
18.2,35.1,36.2,0,2400,2400,84,83,1.28,1.28,1,1,1449,1449,1105,1104,25.9,25.9,100,100,291,300,605,0.25,9408.0,0.12,0.0
18.3,35.2,36.8,0,2400,2400,82,82,1.28,1.28,1,1,1449,1449,1081,1081,25.9,25.9,100,100,291,300,609,0.25,9444.0,0.20,0.0
18.4,35.2,36.7,0,2399,2399,81,81,1.36,1.36,2,2,1448,1448,1072,1072,25.9,25.9,100,100,291,300,612,0.25,9479.9,0.18,0.0
18.5,35.2,36.5,0,2400,2400,83,83,1.36,1.36,2,2,1449,1449,1093,1093,25.9,25.9,100,100,291,299,616,0.25,9492.7,0.16,0.0
18.6,35.1,36.4,0,2400,2400,82,82,1.36,1.36,2,2,1448,1448,1090,1090,25.9,25.9,100,100,290,299,620,0.25,9528.6,0.15,0.0
18.7,35.1,35.5,0,2400,2400,83,83,1.36,1.36,2,2,1448,1448,1092,1093,25.9,25.9,100,100,290,299,623,0.25,9557.4,0.04,0.0
18.8,35.1,34.7,0,2400,2400,82,82,1.36,1.36,2,2,1448,1448,1090,1090,25.9,25.9,100,100,290,299,626,0.25,9593.3,-0.05,0.0
18.9,35.1,34.0,0,2400,2400,83,83,1.36,1.36,2,2,1448,1448,1101,1101,25.9,25.9,100,100,290,299,630,0.25,9629.2,-0.14,0.0
19.0,35.1,34.1,0,2401,2401,83,83,1.36,1.36,2,2,1448,1448,1102,1102,25.9,25.9,100,100,290,299,634,0.25,9665.1,-0.13,0.0
19.1,35.1,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1103,25.9,25.9,100,100,290,299,637,0.25,9700.9,-0.11,0.0
19.2,35.0,34.3,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1102,1102,25.9,25.9,100,100,290,299,641,0.24,9736.8,-0.10,0.0
19.3,35.0,35.1,0,2400,2400,84,84,1.36,1.36,2,2,1447,1447,1104,1105,25.9,25.9,100,100,291,300,644,0.25,9788.6,0.00,0.0
19.4,35.0,35.9,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1102,1102,25.9,25.9,100,100,291,300,648,0.25,9824.4,0.09,0.0
19.5,35.1,36.6,0,2400,2400,82,82,1.36,1.36,2,2,1446,1447,1079,1079,25.9,25.9,100,100,290,300,651,0.25,9860.3,0.18,0.0
19.6,35.1,36.5,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,25.9,25.9,100,100,290,300,655,0.25,9896.1,0.16,0.0
19.7,35.1,36.3,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1092,1092,25.9,25.9,100,100,290,299,658,0.25,9908.9,0.14,0.0
19.8,35.1,36.2,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,25.9,25.9,100,100,290,300,661,0.25,9960.6,0.13,0.0
19.9,35.1,35.3,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1092,1092,25.9,25.9,100,100,290,299,665,0.25,9973.4,0.02,0.0
20.0,35.1,34.5,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1089,1089,25.9,25.9,100,100,290,299,669,0.25,10009.2,-0.07,0.0
20.1,35.1,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1101,25.9,25.9,100,100,290,299,672,0.25,10045.0,-0.16,0.0
20.2,35.0,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1103,25.9,25.9,100,100,289,299,676,0.25,10080.9,-0.14,0.0
20.3,35.0,34.0,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1104,1104,25.9,25.9,100,100,289,299,680,0.25,10116.7,-0.13,0.0
20.4,35.0,34.1,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1103,25.9,25.9,100,100,289,299,683,0.25,10145.4,-0.11,0.0
20.5,35.0,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1104,1104,25.9,25.9,100,100,289,299,686,0.25,10181.2,-0.10,0.0
20.6,35.0,34.3,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1101,1101,25.9,25.9,100,100,290,300,690,0.25,10240.2,-0.09,0.0
20.7,35.1,34.4,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1079,25.9,25.9,100,100,290,300,694,0.25,10276.1,-0.08,0.0
20.8,35.2,35.2,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1070,1071,25.9,25.9,100,100,290,300,697,0.25,10311.9,0.02,0.0
20.9,35.2,36.0,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1079,25.9,25.9,100,100,290,300,700,0.25,10340.7,0.11,0.0
21.0,35.2,36.7,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,25.9,25.9,100,100,290,300,704,0.25,10376.6,0.19,0.0
21.1,35.2,35.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1091,1091,25.9,25.9,100,100,289,299,707,0.25,10389.4,0.08,0.0
21.2,35.2,34.9,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1089,1089,25.9,25.9,100,100,289,299,711,0.25,10425.3,-0.02,0.0
21.3,35.1,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1100,1100,25.9,25.9,100,100,289,299,715,0.25,10461.2,-0.11,0.0
21.4,35.1,34.3,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1101,1101,25.9,25.9,100,100,289,299,718,0.25,10497.1,-0.10,0.0
21.5,35.1,34.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1103,25.9,25.9,100,100,289,299,722,0.25,10533.1,-0.09,0.0
21.6,35.1,34.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1103,25.9,25.9,100,100,289,299,725,0.25,10561.8,-0.08,0.0
21.7,35.1,34.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1104,1104,25.9,25.9,100,100,289,299,729,0.25,10597.8,-0.07,0.0
21.8,35.1,34.6,0,2400,2400,84,84,1.36,1.36,2,2,1447,1447,1104,1104,25.9,25.9,100,100,289,300,732,0.25,10656.8,-0.07,0.0
21.9,35.2,34.6,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1078,25.9,25.9,100,100,289,300,736,0.25,10692.8,-0.06,0.0
22.0,35.1,35.5,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1101,1101,25.9,25.9,100,100,289,300,739,0.25,10721.5,0.04,0.0
22.1,35.2,36.2,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1079,25.9,25.9,100,100,289,300,743,0.25,10757.5,0.13,0.0
22.2,35.2,36.9,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,25.9,25.9,100,100,289,300,746,0.25,10793.4,0.21,0.0
22.3,35.2,36.7,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,25.9,25.9,100,100,289,300,750,0.25,10829.3,0.19,0.0
22.4,35.1,36.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1091,1091,25.9,25.9,100,100,289,299,754,0.25,10842.1,0.17,0.0
22.5,35.1,36.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1100,25.9,25.9,100,100,288,299,757,0.25,10878.0,0.15,0.0
22.6,35.1,35.5,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1089,1089,25.9,25.9,100,100,288,299,760,0.25,10906.7,0.04,0.0
22.7,35.1,34.7,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1100,1100,26.0,26.0,100,100,288,299,764,0.25,10942.5,-0.05,0.0
22.8,35.0,33.9,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,288,299,768,0.25,10978.4,-0.14,0.0
22.9,35.0,34.0,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1103,25.9,25.9,100,100,288,299,771,0.25,11014.2,-0.13,0.0
23.0,35.0,34.1,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1104,1104,25.9,25.9,100,100,288,299,775,0.25,11050.0,-0.11,0.0
23.1,35.0,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1103,25.9,25.9,100,100,288,299,778,0.25,11078.6,-0.10,0.0
23.2,34.9,35.1,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1101,1101,25.9,25.9,100,100,289,300,781,0.25,11137.5,0.00,0.0
23.3,35.0,35.8,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1079,1079,25.9,25.9,100,100,288,300,785,0.25,11173.2,0.09,0.0
23.4,35.0,36.5,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1072,1071,25.9,25.9,100,100,288,300,789,0.25,11208.9,0.18,0.0
23.5,34.9,36.4,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1072,1071,25.9,25.9,100,100,288,300,792,0.25,11244.6,0.16,0.0
23.6,34.9,36.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1092,1092,26.0,26.0,100,100,288,299,796,0.25,11257.2,0.14,0.0
23.7,34.9,36.1,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1089,1089,26.0,26.0,100,100,288,299,800,0.25,11292.8,0.13,0.0
23.8,34.9,35.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1092,1092,26.0,26.0,100,100,288,299,802,0.25,11321.3,0.02,0.0
23.9,34.8,34.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1100,26.0,26.0,100,100,288,299,806,0.25,11357.0,-0.07,0.0
24.0,34.8,33.7,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,288,299,810,0.25,11392.5,-0.16,0.0
24.1,34.7,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1102,1103,26.0,26.0,100,100,287,299,813,0.25,11428.1,-0.14,0.0
24.2,34.7,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1104,1104,26.0,26.0,100,100,287,299,817,0.25,11463.6,-0.13,0.0
24.3,34.7,34.0,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1101,1101,26.0,26.0,100,100,287,299,821,0.25,11499.1,-0.11,0.0
24.4,34.7,34.8,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1079,1079,26.0,26.0,100,100,288,300,824,0.25,11557.7,-0.01,0.0
24.5,34.6,35.6,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1101,1101,26.0,26.0,100,100,288,300,827,0.25,11586.1,0.08,0.0
24.6,34.7,36.3,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1079,1079,26.0,26.0,100,100,288,300,831,0.25,11621.5,0.17,0.0
24.7,34.7,36.1,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1072,25.9,25.9,100,100,288,300,834,0.25,11657.0,0.15,0.0
24.8,34.7,36.0,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1091,1091,26.0,26.0,100,100,287,299,838,0.25,11669.3,0.14,0.0
24.9,34.7,35.9,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,25.9,25.9,100,100,288,300,841,0.25,11720.7,0.12,0.0
25.0,34.6,35.0,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1091,1091,26.0,26.0,100,100,287,299,844,0.25,11733.0,0.02,0.0
25.1,34.6,34.1,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1100,1100,26.0,26.0,100,100,287,299,849,0.25,11775.5,-0.08,0.0
25.2,34.6,33.4,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1100,1100,26.0,26.0,100,100,287,299,852,0.25,11803.8,-0.16,0.0
25.3,34.6,33.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1100,1100,26.0,26.0,100,100,287,299,855,0.25,11839.1,-0.14,0.0
25.4,34.6,33.6,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1100,26.0,26.0,100,100,287,299,858,0.25,11867.4,-0.13,0.0
25.5,34.6,33.7,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1102,1102,26.0,26.0,100,100,287,299,862,0.25,11902.8,-0.12,0.0
25.6,34.6,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1103,26.0,26.0,100,100,287,299,865,0.25,11938.2,-0.11,0.0
25.7,34.6,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,287,300,869,0.25,11996.7,-0.09,0.0
25.8,34.6,34.0,0,2400,2400,84,84,1.36,1.36,2,2,1447,1447,1103,1103,26.0,26.0,100,100,287,300,872,0.25,12025.0,-0.09,0.0
25.9,34.7,34.8,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,25.9,25.9,100,100,287,300,876,0.25,12067.4,0.02,0.0
26.0,34.7,35.6,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1078,26.0,26.0,100,100,287,300,879,0.25,12095.7,0.11,0.0
26.1,34.7,36.3,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1070,1071,25.9,25.9,100,100,287,300,883,0.25,12131.1,0.19,0.0
26.2,34.7,35.3,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1091,1091,26.0,26.0,100,100,287,299,886,0.25,12143.4,0.08,0.0
26.3,34.7,34.5,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1088,1088,26.0,26.0,100,100,287,299,890,0.25,12178.8,-0.02,0.0
26.4,34.7,33.7,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1091,1091,26.0,26.0,100,100,287,299,893,0.25,12207.2,-0.11,0.0
26.5,34.7,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1100,26.0,26.0,100,100,286,299,896,0.25,12242.6,-0.10,0.0
26.6,34.7,33.9,0,2401,2400,83,83,1.36,1.36,2,2,1447,1447,1100,1100,26.0,26.0,100,100,286,299,900,0.25,12278.1,-0.09,0.0
26.7,34.7,34.0,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1100,1100,26.0,26.0,100,100,286,299,904,0.25,12313.5,-0.08,0.0
26.8,34.7,34.0,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,286,299,907,0.25,12349.0,-0.07,0.0
26.9,34.7,34.1,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,286,299,911,0.25,12384.5,-0.07,0.0
27.0,34.7,34.2,0,2400,2400,83,84,1.36,1.36,2,2,1447,1447,1102,1103,26.0,26.0,100,100,287,300,914,0.25,12436.0,-0.06,0.0
27.1,34.7,35.0,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,287,300,917,0.25,12471.5,0.04,0.0
27.2,34.8,35.7,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1078,26.0,26.0,100,100,286,300,921,0.25,12507.0,0.13,0.0
27.3,34.8,36.4,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1070,1071,26.0,26.0,100,100,286,300,925,0.25,12542.5,0.20,0.0
27.4,34.8,36.3,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1078,26.0,26.0,100,100,286,300,927,0.25,12571.0,0.18,0.0
27.5,34.8,36.1,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,26.0,26.0,100,100,286,300,931,0.25,12606.5,0.17,0.0
27.6,34.8,36.0,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1091,1091,26.0,26.0,100,100,286,299,935,0.25,12626.1,0.15,0.0
27.7,34.8,35.1,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1088,1088,26.0,26.0,100,100,286,299,938,0.25,12654.5,0.04,0.0
27.8,34.8,34.3,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.0,26.0,100,100,286,299,942,0.25,12690.1,-0.06,0.0
27.9,34.8,33.5,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,285,299,946,0.25,12725.6,-0.14,0.0
28.0,34.8,33.7,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1102,1102,26.0,26.0,100,100,285,299,949,0.25,12761.2,-0.13,0.0
28.1,34.8,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,285,299,952,0.25,12789.7,-0.12,0.0
28.2,34.8,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1102,26.0,26.0,100,100,285,299,956,0.25,12825.3,-0.10,0.0
28.3,34.8,34.7,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,286,300,959,0.25,12884.0,0.00,0.0
28.4,34.8,35.5,0,2400,2400,84,83,1.36,1.36,2,2,1447,1447,1103,1102,26.0,26.0,100,100,286,300,962,0.25,12912.4,0.09,0.0
28.5,34.8,36.2,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,286,300,966,0.25,12948.0,0.17,0.0
28.6,34.8,36.1,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1101,1101,26.0,26.0,100,100,286,300,970,0.25,12983.6,0.16,0.0
28.7,34.9,36.0,0,2400,2400,82,82,1.36,1.36,2,2,1446,1447,1078,1078,26.0,26.0,100,100,286,300,973,0.25,13019.2,0.14,0.0
28.8,34.8,35.8,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1091,1090,26.0,26.0,100,100,285,299,977,0.25,13031.7,0.13,0.0
28.9,34.8,35.0,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1088,1088,26.0,26.0,100,100,285,299,980,0.25,13067.3,0.02,0.0
29.0,34.8,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.0,26.0,100,100,285,299,984,0.25,13102.9,-0.07,0.0
29.1,34.8,33.4,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1100,1100,26.0,26.0,100,100,285,299,988,0.25,13138.5,-0.16,0.0
29.2,34.8,33.6,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1102,1101,26.0,26.0,100,100,285,299,991,0.25,13174.1,-0.14,0.0
29.3,34.8,33.7,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,285,299,994,0.25,13202.6,-0.13,0.0
29.4,34.8,33.8,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1102,1102,26.0,26.0,100,100,285,299,998,0.25,13238.2,-0.11,0.0
29.5,34.8,33.9,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1103,1102,26.0,26.0,100,100,285,299,1001,0.25,13273.8,-0.10,0.0
29.6,34.9,34.0,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1078,26.0,26.0,100,100,285,300,1005,0.25,13332.5,-0.09,0.0
29.7,34.8,34.1,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,285,300,1008,0.25,13361.0,-0.08,0.0
29.8,34.9,34.9,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1078,26.0,26.0,100,100,285,300,1012,0.25,13396.6,0.02,0.0
29.9,34.9,35.7,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1070,26.0,26.0,100,100,285,300,1015,0.25,13432.2,0.11,0.0
30.0,34.8,36.4,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1091,1090,26.0,26.0,100,100,285,299,1019,0.25,13444.7,0.19,0.0
30.1,34.8,35.5,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1088,1088,26.0,26.0,100,100,285,299,1023,0.25,13480.3,0.08,0.0
30.2,34.8,34.6,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.0,26.0,100,100,285,299,1026,0.25,13515.9,-0.02,0.0
30.3,34.8,33.9,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.0,26.0,100,100,284,299,1030,0.25,13551.5,-0.11,0.0
30.4,34.8,34.0,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.0,26.0,100,100,284,299,1033,0.25,13579.9,-0.10,0.0
30.5,34.8,34.0,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.0,26.0,100,100,284,299,1036,0.25,13615.5,-0.09,0.0
30.6,34.8,34.1,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,284,299,1040,0.25,13651.1,-0.08,0.0
30.7,34.8,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1102,1102,26.0,26.0,100,100,284,299,1044,0.25,13686.7,-0.07,0.0
30.8,34.8,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,285,300,1046,0.25,13738.3,-0.07,0.0
30.9,34.7,34.3,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,285,300,1050,0.25,13773.9,-0.06,0.0
31.0,34.8,35.1,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1078,26.0,26.0,100,100,285,300,1054,0.25,13809.4,0.04,0.0
31.1,34.8,35.9,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,26.0,26.0,100,100,285,300,1057,0.25,13845.0,0.13,0.0
31.2,34.8,36.6,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,26.0,26.0,100,100,284,300,1061,0.25,13880.5,0.21,0.0
31.3,34.8,35.6,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1091,1091,26.0,26.0,100,100,284,299,1065,0.25,13892.9,0.09,0.0
31.4,34.8,34.8,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1090,1090,26.0,26.0,100,100,284,299,1068,0.25,13921.4,-0.01,0.0
31.5,34.8,34.0,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1088,1088,26.0,26.0,100,100,284,299,1071,0.25,13956.9,-0.10,0.0
31.6,34.7,34.1,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.1,26.1,100,100,284,299,1075,0.25,13992.4,-0.09,0.0
31.7,34.7,34.1,0,2401,2401,83,83,1.36,1.36,2,2,1447,1447,1099,1099,26.1,26.1,100,100,284,299,1078,0.25,14027.9,-0.08,0.0
31.8,34.7,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1101,1101,26.0,26.0,100,100,284,299,1082,0.25,14063.4,-0.07,0.0
31.9,34.6,34.2,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,283,299,1086,0.25,14098.9,-0.06,0.0
32.1,34.6,34.3,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1100,1100,26.0,26.0,100,100,283,299,1089,0.25,14134.3,-0.06,0.0
32.2,34.7,34.3,0,2400,2400,83,83,1.36,1.36,2,2,1447,1447,1102,1102,26.1,26.1,100,100,284,300,1092,0.25,14185.8,-0.05,0.0
32.3,34.7,35.1,0,2400,2400,82,82,1.36,1.36,2,2,1446,1446,1078,1078,26.0,26.0,100,100,284,300,1096,0.25,14221.2,0.05,0.0
32.4,34.6,35.9,0,2400,2400,83,83,1.36,1.36,2,2,1446,1446,1099,1099,26.0,26.0,100,100,284,300,1099,0.25,14249.6,0.13,0.0
32.5,34.7,36.5,0,2399,2399,81,81,1.36,1.36,2,2,1446,1446,1071,1071,26.0,26.0,100,100,284,300,1103,0.25,14292.1,0.21,0.0
32.6,34.7,36.4,0,2400,2400,82,82,1.36,1.36,2,2,1446,1447,1078,1078,26.0,26.0,100,100,284,300,1106,0.25,14320.5,0.19,0.0
32.7,34.7,36.2,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1090,1090,26.1,26.1,100,100,284,299,1109,0.25,14332.8,0.17,0.0
32.8,34.7,36.0,0,2400,2400,82,82,1.36,1.36,2,2,1447,1447,1088,1088,26.1,26.1,100,100,284,299,1113,0.25,14368.2,0.15,0.0
