"Time, s","Power, hp","Thrust, kg",RPM,"Throttle, %","Altitude, m","Propeller efficiency, %","Propeller pitch, %","Propeller pitch, deg","Manifold pressure, atm","IAS, km/h","TAS, km/h",Mach number,"Climb, m/s","Acceleration, m/s^2","Pitch angle, deg","AoA, deg","AoS, deg","Turn, s","Turn radius, m","Load factor, g",Supercharger gear,"WEP remain, m:s","Fuel consumption, kg/min","Mass of Fuel, kg","Mixture, %","Radiator, %","Oil radiator, %","Engine temperature, deg C","Oil temperature, deg C","Water temperature, deg C"
240.0,1702,1091,2600,110,4487,79,100,38.9,1.59,270,339,0.29,19.5,0.27,15.4,3.4,-0.1,0.0,0,1.0,2,31:04,7.67,100,60,10,0,251,100,0
240.2,1702,1091,2600,110,4491,79,100,38.9,1.59,270,339,0.29,19.6,0.27,15.4,3.4,-0.1,0.0,0,1.0,2,31:03,7.67,100,60,10,0,251,100,0
240.5,1702,1091,2600,110,4497,79,100,38.9,1.59,270,339,0.29,19.6,0.27,15.4,3.4,-0.1,0.0,0,1.0,2,31:03,7.67,100,60,10,0,251,100,0
240.7,1702,1090,2600,110,4501,79,100,38.9,1.59,270,339,0.29,19.6,0.00,15.3,3.3,-0.1,0.0,0,1.0,2,31:03,7.67,100,60,10,0,251,100,0
241.0,1702,1090,2600,110,4507,79,100,38.9,1.59,270,339,0.29,19.6,0.00,15.3,3.3,-0.1,0.0,0,1.0,2,31:03,7.67,100,60,10,0,251,100,0
241.2,1702,1090,2600,110,4511,79,100,38.9,1.59,270,339,0.29,19.5,0.00,15.3,3.3,-0.1,0.0,0,1.0,2,31:02,7.67,100,60,10,0,251,100,0
241.5,1702,1090,2600,110,4517,79,100,38.9,1.59,270,339,0.29,19.5,0.00,15.3,3.3,-0.1,0.0,0,1.0,2,31:02,7.67,99,60,10,0,251,100,0
241.7,1702,1090,2600,110,4521,79,100,38.9,1.59,270,339,0.29,19.5,0.00,15.3,3.3,-0.1,0.0,0,1.0,2,31:02,7.67,99,60,10,0,251,100,0
242.0,1702,1089,2600,110,4526,79,100,38.9,1.59,270,339,0.29,19.5,0.00,15.2,3.3,-0.0,0.0,0,1.0,2,31:02,7.67,99,60,10,0,251,100,0
242.2,1702,1089,2600,110,4530,79,100,38.9,1.59,270,339,0.29,19.5,0.00,15.2,3.3,-0.0,0.0,0,1.0,2,31:01,7.67,99,60,10,0,251,100,0
242.5,1702,1089,2600,110,4536,79,100,38.9,1.59,270,339,0.29,19.4,0.00,15.2,3.3,0.0,0.0,0,1.0,2,31:01,7.67,99,60,10,0,251,100,0
242.7,1702,1089,2600,110,4540,79,100,38.9,1.59,270,339,0.29,19.4,0.00,15.2,3.3,0.0,0.0,0,1.0,2,31:01,7.38,99,60,10,0,251,100,0
243.0,1701,1088,2600,110,4546,79,100,38.9,1.59,270,339,0.29,19.4,0.00,15.2,3.3,0.1,0.0,0,1.0,2,31:01,7.38,99,60,10,0,251,100,0
243.2,1701,1088,2600,110,4550,79,100,39.0,1.59,270,339,0.29,19.4,0.00,15.2,3.3,0.1,0.0,0,1.0,2,31:00,7.38,99,60,10,0,251,100,0
243.5,1701,1088,2600,110,4556,79,100,39.0,1.59,270,339,0.29,19.4,0.00,15.2,3.3,0.1,0.0,0,1.0,2,31:00,7.38,99,60,10,0,251,100,0
243.7,1701,1087,2600,110,4560,79,100,39.0,1.59,270,339,0.29,19.4,0.00,15.2,3.3,0.1,0.0,0,1.0,2,31:00,7.81,99,60,10,0,251,100,0
244.0,1701,1087,2600,110,4566,79,100,39.0,1.59,269,339,0.29,19.4,0.00,15.2,3.3,0.1,0.0,0,1.0,2,30:59,7.81,99,60,10,0,251,100,0
244.2,1701,1087,2600,110,4570,79,100,39.0,1.59,269,340,0.29,19.3,0.00,15.2,3.3,0.1,0.0,0,1.0,2,30:59,7.81,99,60,10,0,251,100,0
244.5,1701,1087,2600,110,4575,79,100,39.0,1.59,269,340,0.29,19.3,0.00,15.2,3.4,0.1,0.0,0,1.0,2,30:59,7.81,99,60,10,0,251,100,0
244.7,1701,1087,2600,110,4579,79,100,39.0,1.59,269,340,0.29,19.3,0.28,15.2,3.4,0.1,0.0,0,1.0,2,30:59,7.35,99,60,10,0,251,100,0
245.0,1701,1086,2600,110,4585,79,100,39.0,1.59,269,340,0.29,19.3,0.28,15.2,3.4,0.1,0.0,0,1.0,2,30:58,7.35,99,60,10,0,251,100,0
245.2,1701,1086,2600,110,4589,79,100,39.0,1.59,269,340,0.29,19.3,0.28,15.2,3.4,0.1,0.0,0,1.0,2,30:58,7.35,99,60,10,0,251,100,0
245.5,1701,1086,2600,110,4595,79,100,39.0,1.59,269,340,0.29,19.3,0.28,15.2,3.4,0.1,0.0,0,1.0,2,30:58,7.35,99,60,10,0,251,100,0
245.7,1701,1085,2600,110,4599,79,100,39.0,1.59,269,340,0.29,19.3,0.00,15.2,3.4,0.0,0.0,0,1.0,2,30:58,7.82,99,60,10,0,251,100,0
246.0,1701,1085,2600,110,4605,79,100,39.0,1.59,269,340,0.29,19.3,0.00,15.2,3.4,0.0,0.0,0,1.0,2,30:57,7.82,99,60,10,0,251,100,0
246.2,1701,1085,2600,110,4608,79,100,39.0,1.59,269,340,0.29,19.3,0.00,15.2,3.4,-0.0,0.0,0,1.0,2,30:57,7.82,99,60,10,0,251,100,0
246.5,1701,1085,2600,110,4614,79,100,39.0,1.59,269,340,0.29,19.3,0.00,15.2,3.4,-0.0,0.0,0,1.0,2,30:57,7.82,99,60,10,0,251,100,0
246.7,1701,1084,2600,110,4618,79,100,39.1,1.59,269,340,0.29,19.3,0.00,15.2,3.4,-0.0,0.0,0,1.0,2,30:57,7.34,99,60,10,0,251,100,0
247.0,1700,1084,2600,110,4624,79,100,39.1,1.59,269,340,0.29,19.3,0.00,15.2,3.4,-0.0,0.0,0,1.0,2,30:56,7.34,99,60,10,0,251,100,0
247.2,1700,1084,2600,110,4628,79,100,39.1,1.59,269,340,0.29,19.3,0.00,15.2,3.4,-0.0,0.0,0,1.0,2,30:56,7.34,99,60,10,0,251,100,0
247.4,1700,1084,2600,110,4632,79,100,39.1,1.59,269,340,0.29,19.3,0.00,15.2,3.4,-0.0,0.0,0,1.0,2,30:56,7.34,99,60,10,0,251,100,0
247.7,1700,1083,2600,110,4638,79,100,39.1,1.59,269,340,0.29,19.3,0.00,15.2,3.4,0.0,0.0,0,1.0,2,30:56,7.67,99,60,10,0,251,100,0
247.9,1700,1083,2600,110,4641,79,100,39.1,1.59,269,340,0.29,19.3,0.00,15.2,3.4,0.0,0.0,0,1.0,2,30:56,7.67,99,60,10,0,251,100,0
248.2,1700,1083,2600,110,4648,79,100,39.1,1.59,269,341,0.29,19.4,0.00,15.2,3.4,0.0,0.0,0,1.0,2,30:55,7.67,99,60,10,0,251,100,0
248.4,1700,1083,2600,110,4651,79,100,39.1,1.59,269,341,0.29,19.4,0.00,15.2,3.4,0.0,0.0,0,1.0,2,30:55,7.67,99,60,10,0,251,100,0
248.7,1700,1082,2600,110,4657,79,100,39.1,1.59,269,341,0.29,19.3,0.28,15.1,3.3,0.0,0.0,0,1.0,2,30:55,7.67,99,60,10,0,251,100,0
248.9,1700,1082,2600,110,4661,79,100,39.1,1.59,269,341,0.29,19.3,0.28,15.1,3.3,-0.0,0.0,0,1.0,2,30:55,7.67,99,60,10,0,251,100,0
249.2,1700,1082,2600,110,4667,79,100,39.1,1.59,269,341,0.29,19.3,0.28,15.0,3.3,-0.0,0.0,0,1.0,2,30:54,7.67,99,60,10,0,251,100,0
249.4,1700,1081,2600,110,4671,79,100,39.1,1.59,269,341,0.29,19.2,0.28,14.9,3.2,-0.0,0.0,0,0.9,2,30:54,7.67,98,60,10,0,251,100,0
249.7,1700,1081,2600,110,4677,79,100,39.2,1.59,269,341,0.29,19.2,0.00,14.9,3.2,-0.0,0.0,0,0.9,2,30:54,7.47,98,60,11,0,251,100,0
249.9,1700,1081,2600,110,4681,79,100,39.2,1.59,269,341,0.29,19.1,0.00,14.8,3.1,-0.0,0.0,0,0.9,2,30:54,7.47,98,60,11,0,251,100,0
250.2,1700,1080,2600,110,4686,79,100,39.2,1.59,269,341,0.29,19.0,0.00,14.8,3.2,-0.0,0.0,0,0.9,2,30:53,7.47,98,60,11,0,251,100,0
250.4,1700,1080,2600,110,4690,79,100,39.2,1.59,269,341,0.29,19.0,0.00,14.7,3.2,-0.0,0.0,0,0.9,2,30:53,7.47,98,60,11,0,251,100,0
250.7,1700,1080,2600,110,4696,79,100,39.2,1.59,269,341,0.29,18.9,0.00,14.7,3.2,-0.0,0.0,0,0.9,2,30:53,7.47,98,60,11,0,251,100,0
250.9,1700,1079,2600,110,4700,79,100,39.2,1.59,269,342,0.29,18.8,0.00,14.7,3.2,-0.1,0.0,0,0.9,2,30:53,7.47,98,60,11,0,251,100,0
251.2,1699,1079,2600,110,4705,79,100,39.2,1.59,269,342,0.29,18.7,0.00,14.6,3.2,-0.1,0.0,0,0.9,2,30:52,7.47,98,60,11,0,251,100,0
251.4,1699,1079,2600,110,4709,79,100,39.2,1.59,269,342,0.29,18.7,0.00,14.6,3.2,-0.1,0.0,0,0.9,2,30:52,7.47,98,60,11,0,251,100,0
251.7,1699,1078,2600,110,4715,79,100,39.2,1.59,269,342,0.29,18.6,0.28,14.6,3.3,-0.1,0.0,0,1.0,2,30:52,7.47,98,60,11,0,251,100,0
251.9,1699,1078,2600,110,4719,79,100,39.2,1.59,269,342,0.29,18.6,0.28,14.6,3.3,-0.1,0.0,0,1.0,2,30:52,7.47,98,60,11,0,251,100,0
252.2,1699,1078,2600,110,4724,79,100,39.2,1.59,269,342,0.29,18.6,0.28,14.6,3.3,-0.1,0.0,0,1.0,2,30:51,7.47,98,60,11,0,251,100,0
252.4,1699,1077,2600,110,4728,79,100,39.2,1.59,269,342,0.29,18.6,0.28,14.6,3.3,-0.1,0.0,0,1.0,2,30:51,7.47,98,60,11,0,251,100,0
252.7,1699,1077,2600,110,4733,79,100,39.2,1.59,269,342,0.30,18.6,0.00,14.6,3.4,-0.0,0.0,0,1.0,2,30:51,7.47,98,60,11,0,251,100,0
252.9,1699,1077,2600,110,4737,79,100,39.2,1.59,269,343,0.30,18.6,0.00,14.6,3.4,-0.0,0.0,0,1.0,2,30:51,7.47,98,60,11,0,251,100,0
253.2,1699,1076,2600,110,4743,79,100,39.3,1.59,269,343,0.30,18.6,0.00,14.7,3.4,0.0,0.0,0,1.0,2,30:50,7.47,98,60,11,0,251,100,0
253.4,1699,1076,2600,110,4747,79,100,39.3,1.59,269,343,0.30,18.6,0.00,14.7,3.4,0.0,0.0,0,1.0,2,30:50,7.47,98,60,11,0,251,100,0
253.7,1699,1075,2600,110,4752,79,100,39.3,1.59,270,343,0.30,18.6,0.28,14.7,3.5,0.1,0.0,0,1.0,2,30:50,7.47,98,60,11,0,251,100,0
253.9,1699,1075,2600,110,4756,79,100,39.3,1.59,270,343,0.30,18.7,0.28,14.8,3.5,0.1,0.0,0,1.0,2,30:50,7.47,98,60,11,0,251,100,0
254.1,1699,1075,2600,110,4759,79,100,39.3,1.59,270,343,0.30,18.7,0.28,14.8,3.5,0.1,0.0,0,1.0,2,30:49,7.47,98,60,11,0,251,100,0
254.4,1699,1074,2600,110,4765,79,100,39.3,1.59,270,343,0.30,18.7,0.28,14.8,3.5,0.1,0.0,0,1.0,2,30:49,7.47,98,60,11,0,251,100,0
254.6,1699,1074,2600,110,4769,79,100,39.3,1.59,270,343,0.30,18.8,0.28,14.8,3.5,0.1,0.0,0,1.0,2,30:49,7.47,98,60,11,0,251,100,0
254.9,1699,1074,2600,110,4775,79,100,39.3,1.59,270,343,0.30,18.8,0.00,14.8,3.4,0.2,0.0,0,1.0,2,30:49,7.47,98,60,11,0,251,100,0
255.1,1699,1074,2600,110,4779,79,100,39.3,1.59,270,344,0.30,18.8,0.00,14.8,3.4,0.2,0.0,0,1.0,2,30:48,7.47,98,60,11,0,251,100,0
255.4,1698,1073,2600,110,4784,79,100,39.3,1.59,270,344,0.30,18.8,0.00,14.8,3.4,0.2,0.0,0,1.0,2,30:48,7.47,98,60,11,0,251,100,0
255.6,1698,1073,2600,110,4788,79,100,39.3,1.59,270,344,0.30,18.8,0.00,14.8,3.4,0.1,0.0,0,1.0,2,30:48,7.47,98,60,11,0,251,100,0
255.9,1698,1072,2600,110,4794,79,100,39.4,1.59,270,344,0.30,18.8,0.28,14.8,3.4,0.1,0.0,0,1.0,2,30:48,7.47,98,60,11,0,251,100,0
256.1,1698,1072,2600,110,4798,79,100,39.4,1.59,270,344,0.30,18.8,0.28,14.8,3.4,0.1,0.0,0,1.0,2,30:47,7.47,98,60,11,0,251,100,0
256.4,1698,1072,2600,110,4803,79,100,39.4,1.59,270,344,0.30,18.8,0.28,14.8,3.4,0.1,0.0,0,1.0,2,30:47,7.47,98,60,11,0,251,100,0
256.6,1698,1072,2600,110,4807,79,100,39.4,1.59,270,344,0.30,18.8,0.28,14.8,3.4,0.1,0.0,0,1.0,2,30:47,7.47,98,60,11,0,251,100,0
256.9,1698,1071,2600,110,4813,79,100,39.4,1.59,270,344,0.30,18.9,0.00,14.8,3.4,0.0,0.0,0,1.0,2,30:47,7.47,98,60,11,0,251,100,0
257.1,1698,1071,2600,110,4816,79,100,39.4,1.59,270,344,0.30,18.9,0.00,14.8,3.4,0.0,0.0,0,1.0,2,30:46,7.47,98,60,11,0,251,100,0
257.4,1698,1071,2600,110,4822,79,100,39.4,1.59,270,344,0.30,18.9,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:46,7.47,97,60,11,0,251,100,0
257.6,1698,1070,2600,110,4826,79,100,39.4,1.59,270,344,0.30,18.9,0.00,14.8,3.4,-0.1,0.0,0,1.0,2,30:46,7.47,97,60,11,0,251,100,0
257.9,1698,1070,2600,110,4832,79,100,39.4,1.59,270,345,0.30,18.9,0.28,14.8,3.4,-0.1,0.0,0,1.0,2,30:45,7.47,97,60,11,0,251,100,0
258.1,1698,1070,2600,110,4835,79,100,39.4,1.59,270,345,0.30,18.9,0.28,14.7,3.4,-0.1,0.0,0,1.0,2,30:45,7.47,97,60,11,0,251,100,0
258.4,1698,1069,2600,110,4841,79,100,39.4,1.59,270,345,0.30,18.9,0.28,14.7,3.4,-0.1,0.0,0,1.0,2,30:45,7.47,97,60,11,0,251,100,0
258.6,1698,1069,2600,110,4845,79,100,39.4,1.59,270,345,0.30,18.9,0.28,14.7,3.3,-0.1,0.0,0,1.0,2,30:45,7.47,97,60,11,0,251,100,0
258.9,1698,1069,2600,110,4851,79,100,39.5,1.59,270,345,0.30,18.9,0.00,14.7,3.3,-0.1,0.0,0,1.0,2,30:44,7.47,97,60,11,0,251,100,0
259.1,1698,1068,2600,110,4855,79,100,39.5,1.59,270,345,0.30,18.9,0.00,14.7,3.3,-0.1,0.0,0,1.0,2,30:44,7.47,97,60,11,0,251,100,0
259.4,1698,1068,2600,110,4860,79,100,39.5,1.59,270,345,0.30,18.8,0.00,14.7,3.3,-0.0,0.0,0,1.0,2,30:44,7.47,97,60,11,0,251,100,0
259.6,1697,1068,2600,110,4864,79,100,39.5,1.59,270,345,0.30,18.8,0.00,14.7,3.3,-0.0,0.0,0,1.0,2,30:44,7.47,97,60,11,0,251,100,0
259.9,1697,1067,2600,110,4870,79,100,39.5,1.59,270,345,0.30,18.8,0.00,14.7,3.4,0.0,0.0,0,1.0,2,30:43,7.47,97,60,11,0,251,100,0
260.1,1697,1067,2600,110,4873,79,100,39.5,1.59,270,345,0.30,18.8,0.00,14.7,3.4,0.0,0.0,0,1.0,2,30:43,7.47,97,60,11,0,251,100,0
260.4,1697,1067,2600,110,4879,79,100,39.5,1.59,270,346,0.30,18.8,0.00,14.7,3.4,0.1,0.0,0,1.0,2,30:43,7.47,97,60,11,0,251,100,0
260.6,1697,1066,2600,110,4883,79,100,39.5,1.59,270,346,0.30,18.8,0.00,14.7,3.4,0.1,0.0,0,1.0,2,30:43,7.47,97,60,11,0,251,100,0
260.9,1697,1066,2600,110,4889,79,100,39.5,1.59,270,346,0.30,18.9,0.28,14.7,3.4,0.1,0.0,0,1.0,2,30:42,7.47,97,60,11,0,251,100,0
261.1,1697,1066,2600,110,4892,79,100,39.5,1.59,270,346,0.30,18.9,0.28,14.8,3.4,0.1,0.0,0,1.0,2,30:42,7.47,97,60,11,0,251,100,0
261.3,1697,1066,2600,110,4896,79,100,39.5,1.59,270,346,0.30,18.9,0.28,14.8,3.4,0.1,0.0,0,1.0,2,30:42,7.47,97,60,11,0,251,100,0
261.6,1697,1065,2600,110,4902,79,100,39.5,1.59,270,346,0.30,18.9,0.28,14.8,3.4,0.1,0.0,0,1.0,2,30:42,7.47,97,60,11,0,251,100,0
261.8,1697,1065,2600,110,4905,79,100,39.5,1.59,270,346,0.30,18.9,0.00,14.8,3.4,0.0,0.0,0,1.0,2,30:42,7.47,97,60,11,0,251,100,0
262.1,1697,1065,2600,110,4911,79,100,39.5,1.59,270,346,0.30,19.0,0.00,14.8,3.4,0.0,0.0,0,1.0,2,30:41,7.47,97,60,11,0,251,100,0
262.3,1697,1065,2600,110,4915,79,100,39.6,1.59,270,346,0.30,19.0,0.00,14.8,3.4,0.0,0.0,0,1.0,2,30:41,7.47,97,60,11,0,251,100,0
262.6,1697,1064,2600,110,4921,79,100,39.6,1.59,270,346,0.30,19.0,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:41,7.47,97,60,11,0,251,100,0
262.8,1697,1064,2600,110,4925,79,100,39.6,1.59,270,346,0.30,19.0,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:41,7.47,97,60,11,0,251,100,0
263.1,1697,1064,2600,110,4930,79,100,39.6,1.59,270,346,0.30,19.1,0.00,14.9,3.4,-0.0,0.0,0,1.0,2,30:40,7.47,97,60,11,0,251,100,0
263.3,1697,1064,2600,110,4935,79,100,39.6,1.59,270,346,0.30,19.1,0.00,14.9,3.4,-0.0,0.0,0,1.0,2,30:40,7.47,97,60,11,0,251,100,0
263.6,1696,1063,2600,110,4940,79,100,39.6,1.59,270,347,0.30,19.1,0.00,14.9,3.4,-0.1,0.0,0,1.0,2,30:40,7.47,97,60,11,0,251,100,0
263.8,1696,1063,2600,110,4944,79,100,39.6,1.59,270,347,0.30,19.1,0.27,14.9,3.4,-0.1,0.0,0,1.0,2,30:40,7.47,97,60,10,0,251,100,0
264.1,1696,1063,2600,110,4950,79,100,39.6,1.59,270,347,0.30,19.1,0.27,14.9,3.4,-0.1,0.0,0,1.0,2,30:39,7.47,97,60,10,0,251,100,0
264.3,1696,1063,2600,110,4954,79,100,39.6,1.59,270,347,0.30,19.1,0.27,14.9,3.4,-0.1,0.0,0,1.0,2,30:39,7.47,97,60,10,0,251,100,0
264.6,1696,1062,2600,110,4959,79,100,39.6,1.59,269,347,0.30,19.1,0.27,14.8,3.4,-0.1,0.0,0,1.0,2,30:39,7.47,97,60,10,0,251,100,0
264.8,1696,1062,2600,110,4963,79,100,39.6,1.59,269,347,0.30,19.1,0.00,14.8,3.4,-0.1,0.0,0,1.0,2,30:39,7.47,97,60,10,0,251,100,0
265.1,1696,1062,2600,110,4969,79,100,39.6,1.59,269,347,0.30,19.1,0.00,14.8,3.4,-0.1,0.0,0,1.0,2,30:38,7.47,97,60,10,0,251,100,0
265.3,1696,1062,2600,110,4973,79,100,39.6,1.59,269,347,0.30,19.1,0.00,14.8,3.4,-0.1,0.0,0,1.0,2,30:38,7.47,96,60,10,0,251,100,0
265.6,1696,1061,2600,110,4979,79,100,39.7,1.59,269,347,0.30,19.1,0.00,14.8,3.3,-0.1,0.0,0,1.0,2,30:38,7.47,96,60,10,0,251,100,0
265.8,1696,1061,2600,110,4982,79,100,39.7,1.59,269,347,0.30,19.1,0.00,14.8,3.3,-0.0,0.0,0,1.0,2,30:38,7.47,96,60,10,0,251,100,0
266.1,1696,1061,2600,110,4988,79,100,39.7,1.59,269,347,0.30,19.1,0.00,14.7,3.3,0.0,0.0,0,1.0,2,30:37,7.47,96,60,10,0,251,100,0
266.3,1696,1060,2600,110,4992,79,100,39.7,1.59,269,347,0.30,19.1,0.00,14.7,3.3,0.0,0.0,0,1.0,2,30:37,7.47,96,60,10,0,251,100,0
266.6,1696,1060,2600,110,4998,79,100,39.7,1.59,269,347,0.30,19.0,0.00,14.7,3.3,0.1,0.0,0,1.0,2,30:37,7.47,96,60,10,0,251,100,0
266.8,1696,1060,2600,110,5002,79,100,39.7,1.59,269,347,0.30,19.0,0.00,14.7,3.3,0.1,0.0,0,1.0,2,30:37,7.47,96,60,10,0,251,100,0
267.1,1696,1060,2600,110,5007,79,100,39.7,1.59,269,347,0.30,19.0,0.00,14.7,3.4,0.1,0.0,0,1.0,2,30:36,7.47,96,60,10,0,251,100,0
267.3,1696,1059,2600,110,5011,79,100,39.7,1.59,269,347,0.30,19.0,0.00,14.7,3.4,0.2,0.0,0,1.0,2,30:36,7.47,96,60,10,0,251,100,0
267.6,1695,1059,2600,110,5017,79,100,39.7,1.59,269,348,0.30,19.0,0.00,14.7,3.4,0.2,0.0,0,1.0,2,30:36,7.47,96,60,10,0,251,100,0
267.8,1695,1059,2600,110,5021,79,100,39.7,1.59,269,348,0.30,19.0,0.27,14.8,3.4,0.2,0.0,0,1.0,2,30:36,7.47,96,60,14,0,251,100,0
268.0,1695,1059,2600,110,5024,79,100,39.7,1.59,269,348,0.30,19.0,0.27,14.8,3.4,0.1,0.0,0,1.0,2,30:35,7.47,96,60,15,0,251,100,0
268.3,1695,1059,2600,110,5030,79,100,39.7,1.59,269,348,0.30,19.0,0.27,14.8,3.5,0.1,0.0,0,1.0,2,30:35,7.47,96,60,15,0,251,100,0
268.5,1695,1058,2600,110,5034,79,100,39.7,1.59,269,348,0.30,19.0,0.27,14.8,3.5,0.1,0.0,0,1.0,2,30:35,7.47,96,60,15,0,251,100,0
268.8,1695,1058,2600,110,5040,79,100,39.7,1.59,269,348,0.30,19.1,0.00,14.9,3.5,0.0,0.0,0,1.0,2,30:35,7.47,96,60,15,0,251,100,0
269.0,1695,1058,2600,110,5044,79,100,39.7,1.59,269,348,0.30,19.1,0.00,14.9,3.5,0.0,0.0,0,1.0,2,30:34,7.47,96,60,15,0,251,100,0
269.3,1695,1058,2600,110,5050,79,100,39.8,1.59,269,348,0.30,19.1,0.00,14.9,3.5,-0.0,0.0,0,1.0,2,30:34,7.47,96,60,15,0,251,100,0
269.5,1695,1057,2600,110,5053,79,100,39.8,1.59,269,348,0.30,19.1,0.00,14.9,3.5,-0.0,0.0,0,1.0,2,30:34,7.47,96,60,15,0,251,100,0
269.8,1695,1057,2600,110,5059,79,100,39.8,1.59,269,348,0.30,19.2,0.00,14.9,3.4,-0.1,0.0,0,1.0,2,30:34,7.47,96,60,15,0,251,100,0
270.0,1695,1057,2600,110,5063,79,100,39.8,1.59,269,348,0.30,19.2,0.00,14.9,3.4,-0.1,0.0,0,1.0,2,30:33,7.47,96,60,15,0,251,100,0
270.3,1695,1057,2600,110,5069,79,100,39.8,1.59,269,348,0.30,19.2,0.00,14.9,3.4,-0.1,0.0,0,1.0,2,30:33,7.47,96,60,15,0,251,100,0
270.5,1695,1056,2600,110,5073,79,100,39.8,1.59,269,348,0.30,19.2,0.00,14.8,3.4,-0.1,0.0,0,1.0,2,30:33,7.47,96,60,15,0,251,100,0
270.8,1695,1056,2600,110,5079,79,100,39.8,1.59,269,348,0.30,19.2,0.00,14.8,3.4,-0.1,0.0,0,1.0,2,30:33,7.47,96,60,15,0,251,99,0
271.0,1695,1056,2600,110,5082,79,100,39.8,1.59,269,348,0.30,19.2,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:32,7.47,96,60,15,0,251,99,0
271.3,1695,1056,2600,110,5088,79,100,39.8,1.59,269,348,0.30,19.1,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:32,7.47,96,60,15,0,251,99,0
271.5,1695,1056,2600,110,5092,79,100,39.8,1.59,269,348,0.30,19.1,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:32,7.47,96,60,13,0,250,99,0
271.8,1694,1055,2600,110,5098,79,100,39.8,1.59,269,348,0.30,19.1,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:31,7.47,96,60,12,0,250,99,0
272.0,1694,1055,2600,110,5102,79,100,39.8,1.59,269,349,0.30,19.1,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:31,7.47,96,60,12,0,250,99,0
272.3,1694,1055,2600,110,5108,79,100,39.8,1.59,269,349,0.30,19.1,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:31,7.47,96,60,12,0,250,99,0
272.5,1694,1055,2600,110,5111,79,100,39.8,1.59,269,349,0.30,19.1,0.00,14.8,3.4,-0.0,0.0,0,1.0,2,30:31,7.47,96,60,12,0,250,99,0
272.8,1694,1054,2600,110,5117,79,100,39.9,1.59,269,349,0.30,19.1,0.28,14.8,3.5,0.0,0.0,0,1.0,2,30:30,7.71,96,60,12,0,250,99,0
273.0,1694,1054,2600,110,5121,79,100,39.9,1.59,269,349,0.30,19.1,0.28,14.9,3.5,0.0,0.0,0,1.0,2,30:30,7.71,96,60,12,0,250,99,0
