"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear[1],Supercharger gear[2],"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %[1]","Mixture, %[2]","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
74.9,2249,2249,1658,1659,2900,2900,1.61,1.61,30.6,0.13,29.4,85,85,1,1,110,110,13:48,1733,15,60,60,100,100,0,0.0,0,288,313,20789.4,916.6
75.4,2248,2248,1657,1657,2900,2900,1.61,1.61,30.9,0.14,29.4,85,85,1,1,110,110,13:48,1747,16,60,60,100,100,0,0.0,0,288,314,20937.7,890.1
75.9,2247,2247,1655,1655,2900,2900,1.61,1.61,30.9,0.16,29.4,85,85,1,1,110,110,13:47,1762,16,60,60,100,100,0,0.0,0,288,314,21088.4,890.1
76.4,2247,2247,1653,1653,2900,2900,1.61,1.61,30.6,0.15,29.4,85,85,1,1,110,110,13:47,1777,16,60,60,100,100,0,0.0,0,288,314,21236.9,910.9
76.9,2246,2246,1652,1652,2900,2900,1.61,1.61,30.6,0.13,29.5,85,85,1,1,110,110,13:46,1792,16,60,60,100,100,0,0.0,0,288,314,21389.3,910.9
77.4,2245,2245,1650,1650,2900,2900,1.61,1.61,30.8,0.15,29.5,85,85,1,1,110,110,13:46,1806,16,60,60,100,100,0,0.0,0,288,315,21539.4,890.0
77.9,2244,2244,1649,1649,2900,2900,1.61,1.61,30.8,0.15,29.5,85,85,1,1,110,110,13:45,1822,16,60,60,100,100,0,0.0,0,288,315,21699.7,890.0
78.4,2243,2243,1647,1647,2900,2900,1.61,1.61,30.6,0.14,29.6,85,85,1,1,110,110,13:45,1836,16,60,60,100,100,0,0.0,0,288,315,21837.3,902.4
78.9,2242,2242,1646,1646,2900,2900,1.61,1.61,30.6,0.11,29.6,85,85,1,1,110,110,13:44,1851,16,60,60,100,100,0,0.0,0,288,315,21983.8,902.4
79.4,2242,2242,1644,1644,2900,2900,1.61,1.61,30.1,0.09,29.7,85,85,1,1,110,110,13:44,1866,16,60,60,100,100,0,0.0,0,288,315,22129.6,932.6
79.9,2241,2241,1643,1643,2900,2900,1.61,1.61,30.1,0.09,29.7,85,85,1,1,110,110,13:43,1881,16,60,60,100,100,0,0.0,0,288,315,22289.3,932.6
80.4,2240,2240,1642,1642,2901,2901,1.61,1.61,30.8,0.10,29.6,85,85,1,1,110,110,13:43,1896,14,60,60,100,100,0,0.0,0,288,316,22443.1,882.6
80.9,2239,2239,1640,1640,2900,2900,1.61,1.61,30.8,0.11,29.4,85,85,1,1,110,110,13:42,1911,14,60,60,100,100,0,0.0,0,288,316,22592.6,882.6
81.4,2238,2238,1638,1638,2900,2900,1.61,1.61,30.1,0.10,29.2,85,85,1,1,110,110,13:42,1926,14,60,60,100,100,0,0.0,0,288,316,22740.4,930.2
81.9,2238,2238,1636,1636,2900,2900,1.61,1.61,30.1,0.09,29.1,85,85,1,1,110,110,13:41,1940,14,60,60,100,100,0,0.0,0,288,316,22883.3,930.2
82.4,2237,2237,1634,1634,2900,2900,1.61,1.61,30.2,0.11,29.0,85,85,1,1,110,110,13:41,1955,15,60,60,100,100,0,0.0,0,288,317,23045.1,916.6
82.9,2236,2236,1633,1632,2900,2900,1.61,1.61,30.2,0.13,29.0,85,85,1,1,110,110,13:40,1969,16,60,60,100,100,0,0.0,0,288,317,23188.1,916.6
83.4,2235,2235,1630,1630,2900,2900,1.61,1.61,30.2,0.13,29.0,85,85,1,1,110,110,13:40,1984,16,60,60,100,100,0,0.0,0,288,317,23337.2,918.9
83.9,2234,2234,1629,1629,2900,2900,1.61,1.61,30.2,0.15,29.1,85,85,1,1,110,110,13:39,1999,16,60,60,100,100,0,0.0,0,288,318,23500.0,918.9
84.4,2234,2234,1627,1627,2900,2900,1.61,1.61,30.7,0.16,29.1,85,85,1,1,110,110,13:39,2014,16,60,60,100,100,0,0.0,0,288,318,23654.6,877.2
84.9,2233,2233,1626,1626,2900,2900,1.61,1.61,30.7,0.16,29.1,85,85,1,1,110,110,13:38,2028,16,60,60,100,100,0,0.0,0,288,318,23794.3,877.2
85.4,2232,2232,1624,1624,2900,2900,1.61,1.61,30.2,0.15,29.1,85,85,1,1,110,110,13:38,2043,16,60,60,100,100,0,0.0,0,288,318,23942.2,907.2
85.9,2231,2231,1623,1623,2900,2900,1.61,1.61,30.2,0.14,29.2,85,85,1,1,110,110,13:37,2057,16,60,60,100,100,0,0.0,0,288,318,24091.6,907.2
86.4,2231,2231,1621,1621,2900,2900,1.61,1.61,30.6,0.16,29.2,85,85,1,1,110,110,13:37,2072,16,60,60,100,100,0,0.0,0,288,319,24246.9,875.3
86.9,2230,2230,1619,1619,2900,2900,1.61,1.61,30.6,0.15,29.2,85,85,1,1,110,110,13:36,2086,16,60,60,100,100,0,0.0,0,288,319,24386.1,875.3
87.4,2229,2229,1618,1618,2900,2900,1.61,1.61,30.2,0.13,29.3,85,85,1,1,110,110,13:36,2101,16,60,60,100,100,0,0.0,0,288,319,24533.1,903.4
88.0,2228,2228,1617,1617,2900,2900,1.61,1.61,30.2,0.10,29.3,85,85,1,1,110,110,13:35,2116,16,60,60,100,100,0,0.0,0,288,319,24679.0,903.4
88.5,2227,2227,1615,1615,2900,2900,1.61,1.61,30.0,0.09,29.3,85,85,1,1,110,110,13:35,2130,16,60,60,100,100,0,0.0,0,288,319,24827.1,920.0
89.0,2227,2227,1614,1614,2900,2900,1.61,1.61,30.0,0.10,29.3,85,85,1,1,110,110,13:34,2145,16,60,60,100,100,0,0.0,0,288,320,24981.0,920.0
89.5,2226,2226,1613,1613,2900,2900,1.61,1.61,30.3,0.11,29.3,85,85,1,1,110,110,13:34,2160,16,60,60,100,100,0,0.0,0,288,320,25129.2,888.8
90.0,2225,2225,1611,1611,2900,2900,1.61,1.61,30.3,0.10,29.3,85,85,1,1,110,110,13:33,2174,16,60,60,100,100,0,0.0,0,288,320,25265.9,888.8
90.5,2224,2224,1610,1610,2900,2900,1.61,1.61,29.8,0.07,29.3,85,85,1,1,110,110,13:33,2189,16,60,60,100,100,0,0.0,0,288,319,25411.5,923.5
91.0,2223,2223,1608,1609,2900,2900,1.61,1.61,29.8,0.05,29.4,85,85,1,1,110,110,13:32,2204,16,60,60,100,100,0,0.0,0,287,319,25556.7,923.5
91.5,2223,2223,1607,1607,2900,2900,1.61,1.61,30.3,0.08,29.4,85,85,1,1,110,110,13:32,2219,16,60,60,100,100,0,0.0,0,287,321,25732.0,885.0
92.0,2222,2222,1606,1606,2900,2900,1.61,1.61,30.3,0.14,29.4,85,85,1,1,110,110,13:31,2234,16,60,60,100,100,0,0.0,0,287,321,25891.2,885.0
92.5,2221,2221,1605,1605,2900,2900,1.61,1.61,31.1,0.17,29.4,85,85,1,1,110,110,13:31,2249,16,60,60,100,100,0,0.0,0,287,321,26040.2,825.6
93.0,2220,2220,1604,1604,2900,2900,1.61,1.61,31.1,0.15,29.4,85,85,1,1,110,110,13:30,2264,16,60,60,100,100,0,0.0,0,287,321,26186.0,825.6
93.5,2220,2220,1602,1602,2901,2901,1.61,1.61,30.2,0.12,29.3,85,85,1,1,110,110,13:30,2278,14,60,60,100,100,0,0.0,0,287,321,26323.3,885.7
94.0,2219,2219,1601,1600,2900,2900,1.61,1.61,30.2,0.10,29.2,85,85,1,1,110,110,13:29,2293,15,60,60,100,100,0,0.0,0,287,321,26469.4,885.7
94.5,2218,2218,1599,1599,2900,2900,1.61,1.61,29.4,0.07,29.0,85,85,1,1,110,110,13:29,2308,15,60,60,100,100,0,0.0,0,287,321,26620.5,939.1
95.0,2217,2217,1598,1598,2900,2900,1.61,1.61,29.4,0.09,29.0,85,85,1,1,110,110,13:28,2322,16,60,60,100,100,0,0.0,0,287,322,26770.2,939.1
95.5,2216,2217,1597,1597,2900,2900,1.61,1.61,30.1,0.10,28.9,85,85,1,1,110,110,13:28,2337,16,60,60,100,100,0,0.0,0,287,322,26921.1,893.5
96.0,2216,2216,1595,1595,2900,2900,1.61,1.61,30.1,0.09,28.9,85,85,1,1,110,110,13:27,2352,16,60,60,100,100,0,0.0,0,287,322,27069.0,893.5
96.5,2215,2215,1594,1594,2900,2900,1.61,1.61,29.6,0.08,28.9,85,85,1,1,110,110,13:27,2365,16,60,60,100,100,0,0.0,0,287,322,27195.7,925.3
97.0,2214,2214,1592,1592,2900,2900,1.61,1.61,29.6,0.08,28.9,85,85,1,1,110,110,13:26,2380,16,60,60,100,100,0,0.0,0,287,322,27351.0,925.3
97.5,2213,2213,1591,1591,2900,2900,1.61,1.61,30.0,0.10,28.9,85,85,1,1,110,110,13:26,2394,16,60,60,100,100,0,0.0,0,287,323,27498.3,889.3
98.0,2213,2213,1590,1589,2900,2900,1.61,1.61,30.0,0.11,28.9,85,85,1,1,110,110,13:25,2409,15,60,60,100,100,0,0.0,0,287,323,27648.8,889.3
98.5,2212,2212,1587,1587,2900,2900,1.61,1.61,29.7,0.11,28.8,85,85,1,1,110,110,13:25,2423,16,60,60,100,100,0,0.0,0,287,323,27786.2,912.4
99.0,2211,2211,1586,1587,2900,2900,1.61,1.61,29.7,0.09,28.8,85,85,1,1,110,110,13:24,2438,16,60,60,100,100,0,0.0,0,287,323,27933.2,912.4
99.5,2210,2211,1584,1584,2900,2900,1.61,1.61,29.5,0.09,28.7,85,85,1,1,110,110,13:24,2453,15,60,60,100,100,0,0.0,0,287,323,28093.7,920.5
100.0,2210,2210,1583,1583,2900,2900,1.61,1.61,29.5,0.12,28.6,85,85,1,1,110,110,13:23,2466,15,60,60,100,100,0,0.0,0,287,324,28230.4,920.5
100.5,2209,2209,1582,1582,2900,2900,1.61,1.61,29.8,0.13,28.4,85,85,1,1,110,110,13:23,2481,15,60,60,100,100,0,0.0,0,287,324,28381.7,897.1
101.0,2208,2208,1579,1579,2900,2900,1.61,1.61,29.8,0.13,28.3,85,85,1,1,110,110,13:22,2495,15,60,60,100,100,0,0.0,0,287,324,28521.3,897.1
101.5,2208,2208,1578,1578,2900,2900,1.61,1.61,29.8,0.15,28.3,85,85,1,1,110,110,13:22,2510,16,60,60,100,100,0,0.0,0,287,325,28687.1,896.8
102.0,2207,2207,1576,1576,2900,2900,1.61,1.61,29.8,0.17,28.2,85,85,1,1,110,110,13:21,2524,16,60,60,100,100,0,0.0,0,287,325,28831.5,896.8
102.5,2206,2206,1574,1574,2900,2900,1.61,1.61,29.7,0.17,28.2,85,85,1,1,110,110,13:21,2538,16,60,60,100,100,0,0.0,0,287,325,28972.1,898.5
103.0,2205,2205,1573,1572,2900,2900,1.61,1.61,29.7,0.18,28.3,85,85,1,1,110,110,13:20,2552,16,60,60,100,100,0,0.0,0,287,326,29126.2,898.5
103.5,2205,2205,1571,1571,2900,2900,1.61,1.61,30.2,0.19,28.3,85,85,1,1,110,110,13:20,2567,17,60,60,100,100,0,0.0,0,287,326,29281.1,860.9
104.0,2204,2204,1569,1569,2900,2900,1.61,1.61,30.2,0.19,28.4,85,85,1,1,110,110,13:19,2581,17,60,60,100,100,0,0.0,0,287,326,29420.6,860.9
104.5,2203,2203,1568,1568,2900,2900,1.61,1.61,29.7,0.16,28.5,85,85,1,1,110,110,13:19,2595,16,60,60,100,100,0,0.0,0,287,326,29558.3,896.3
105.0,2202,2202,1567,1567,2900,2900,1.61,1.61,29.7,0.16,28.5,85,85,1,1,110,110,13:18,2609,16,60,60,100,100,0,0.0,0,287,327,29710.5,896.3
105.5,2202,2202,1565,1565,2900,2900,1.61,1.61,30.1,0.16,28.5,85,85,1,1,110,110,13:18,2624,16,60,60,100,100,0,0.0,0,287,327,29864.4,863.5
106.0,2201,2201,1565,1565,2900,2900,1.61,1.61,30.1,0.16,28.4,85,85,1,1,110,110,13:17,2638,15,60,60,100,100,0,0.0,0,287,327,30005.5,863.5
106.5,2200,2200,1561,1561,2900,2900,1.61,1.61,29.5,0.15,28.2,85,85,1,1,110,110,13:17,2653,14,60,60,100,100,0,0.0,0,287,327,30155.4,903.3
107.0,2200,2200,1560,1560,2900,2900,1.61,1.61,29.5,0.16,28.1,85,85,1,1,110,110,13:16,2667,15,60,60,100,100,0,0.0,0,287,328,30309.4,903.3
107.6,2199,2199,1558,1558,2900,2900,1.61,1.61,29.8,0.18,28.0,85,85,1,1,110,110,13:16,2681,16,60,60,100,100,0,0.0,0,287,328,30455.2,884.7
108.1,2198,2198,1556,1556,2900,2900,1.61,1.61,29.8,0.18,27.9,85,85,1,1,110,110,13:15,2695,16,60,60,100,100,0,0.0,0,287,328,30596.3,884.7
108.6,2198,2198,1555,1555,2900,2900,1.61,1.61,29.5,0.18,27.9,85,85,1,1,110,110,13:15,2709,16,60,60,100,100,0,0.0,0,287,329,30748.7,899.8
109.1,2197,2197,1553,1553,2900,2900,1.61,1.61,29.5,0.20,27.9,85,85,1,1,110,110,13:14,2723,16,60,60,100,100,0,0.0,0,287,329,30891.2,899.8
109.6,2196,2196,1551,1551,2900,2900,1.61,1.61,29.0,0.15,27.9,85,85,1,1,110,110,13:14,2737,16,60,60,100,100,0,0.0,0,287,329,31017.5,930.8
110.1,2195,2195,1549,1549,2900,2900,1.61,1.61,29.0,0.11,27.9,85,85,1,1,110,110,13:13,2750,16,60,60,100,100,0,0.0,0,288,329,31151.6,930.8
110.6,2195,2195,1548,1548,2900,2900,1.61,1.61,29.1,0.12,27.9,85,85,1,1,110,110,13:13,2764,16,60,60,100,100,0,0.0,0,288,329,31300.0,923.7
111.1,2194,2194,1546,1546,2900,2900,1.61,1.61,29.1,0.12,27.9,85,85,1,1,110,110,13:12,2779,16,60,60,100,100,0,0.0,0,288,330,31451.9,923.7
111.6,2193,2193,1545,1544,2900,2900,1.61,1.61,29.0,0.12,27.9,85,85,1,1,110,110,13:12,2793,16,60,60,100,100,0,0.0,0,288,330,31591.7,926.8
112.1,2193,2193,1543,1543,2900,2900,1.61,1.61,29.0,0.14,27.9,85,85,1,1,110,110,13:11,2807,16,60,60,100,100,0,0.0,0,288,330,31747.9,926.8
112.6,2192,2192,1541,1541,2900,2900,1.61,1.61,29.6,0.16,27.9,85,85,1,1,110,110,13:11,2821,16,60,60,100,100,0,0.0,0,288,331,31892.2,876.6
113.1,2191,2191,1540,1540,2900,2900,1.61,1.61,29.6,0.16,28.0,85,85,1,1,110,110,13:10,2835,16,60,60,100,100,0,0.0,0,288,331,32031.7,876.6
113.6,2190,2190,1538,1538,2900,2900,1.61,1.61,29.1,0.14,28.0,85,85,1,1,110,110,13:10,2849,16,60,60,100,100,0,0.0,0,288,331,32174.7,908.8
114.1,2190,2190,1537,1537,2900,2900,1.61,1.61,29.1,0.15,28.1,85,85,1,1,110,110,13:09,2863,16,60,60,100,100,0,0.0,0,288,332,32325.9,908.8
114.6,2189,2189,1535,1535,2900,2900,1.61,1.61,29.8,0.16,28.2,85,85,1,1,110,110,13:09,2877,16,60,60,100,100,0,0.0,0,288,332,32467.6,860.9
115.1,2188,2188,1534,1534,2900,2900,1.61,1.61,29.8,0.15,28.2,85,85,1,1,110,110,13:08,2892,16,60,60,100,100,0,0.0,0,288,332,32615.5,860.9
115.6,2188,2188,1533,1532,2900,2900,1.61,1.61,29.2,0.12,28.2,85,85,1,1,110,110,13:08,2906,16,60,60,100,100,0,0.0,0,288,332,32752.3,900.0
116.1,2187,2187,1531,1531,2900,2900,1.61,1.61,29.2,0.10,28.3,85,85,1,1,110,110,13:07,2920,16,60,60,100,100,0,0.0,0,288,332,32901.2,900.0
116.6,2186,2186,1529,1529,2900,2900,1.61,1.61,29.6,0.13,28.3,85,85,1,1,110,110,13:07,2935,16,60,60,100,100,0,0.0,0,288,332,33056.6,868.2
117.1,2186,2186,1529,1529,2900,2900,1.61,1.61,29.6,0.13,28.1,85,85,1,1,110,110,13:06,2949,14,60,60,100,100,0,0.0,0,288,333,33197.0,868.2
117.6,2185,2185,1527,1526,2900,2900,1.61,1.61,29.0,0.12,28.0,85,85,1,1,110,110,13:06,2963,15,60,60,100,100,0,0.0,0,288,333,33335.0,907.6
118.1,2184,2184,1526,1526,2900,2900,1.61,1.61,29.0,0.10,27.9,85,85,1,1,110,110,13:05,2977,16,60,60,100,100,0,0.0,0,288,333,33478.0,907.6
118.6,2184,2184,1524,1524,2900,2900,1.61,1.61,29.2,0.13,27.9,85,85,1,1,110,110,13:05,2991,16,60,60,100,100,0,0.0,0,288,333,33629.4,891.6
119.1,2183,2183,1522,1522,2900,2900,1.61,1.61,29.2,0.14,27.9,85,85,1,1,110,110,13:04,3004,16,60,60,100,100,0,0.0,0,288,334,33762.1,891.6
119.6,2182,2182,1521,1521,2900,2900,1.61,1.61,29.0,0.14,27.8,85,85,1,1,110,110,13:04,3018,15,60,60,100,100,0,0.0,0,288,334,33902.6,899.0
120.1,2182,2182,1518,1518,2900,2900,1.61,1.61,29.0,0.14,27.7,85,85,1,1,110,110,13:03,3032,14,60,60,100,100,0,0.0,0,288,334,34055.1,899.0
120.6,2181,2181,1518,1518,2900,2900,1.61,1.61,29.3,0.17,27.5,85,85,1,1,110,110,13:03,3046,14,60,60,100,100,0,0.0,0,288,335,34203.9,877.8
121.1,2180,2180,1515,1515,2900,2900,1.61,1.61,29.3,0.18,27.3,85,85,1,1,110,110,13:02,3060,15,60,60,100,100,0,0.0,0,288,335,34346.2,877.8
121.6,2180,2180,1514,1514,2900,2900,1.61,1.61,29.0,0.19,27.3,85,85,1,1,110,110,13:02,3073,16,60,60,100,100,0,0.0,0,288,336,34490.0,900.7
122.1,2179,2179,1512,1512,2900,2900,1.61,1.61,29.0,0.21,27.2,85,85,1,1,110,110,13:01,3087,16,60,60,100,100,0,0.0,0,288,336,34639.6,900.7
122.6,2178,2178,1510,1510,2900,2900,1.61,1.61,29.3,0.22,27.2,85,85,1,1,110,110,13:01,3101,16,60,60,100,100,0,0.0,0,288,336,34782.8,877.1
123.1,2178,2178,1509,1509,2900,2900,1.61,1.61,29.3,0.23,27.2,85,85,1,1,110,110,13:00,3114,16,60,60,100,100,0,0.0,0,288,337,34929.3,877.1
123.6,2177,2177,1507,1507,2900,2900,1.61,1.61,29.6,0.22,27.2,85,85,1,1,110,110,13:00,3128,16,60,60,100,100,0,0.0,0,288,337,35070.8,851.6
124.1,2176,2176,1505,1505,2900,2900,1.61,1.61,29.6,0.18,27.3,85,85,1,1,110,110,12:59,3142,16,60,60,100,100,0,0.0,0,289,337,35196.3,851.6
124.6,2176,2176,1504,1504,2900,2900,1.61,1.61,28.2,0.15,27.3,85,85,1,1,110,110,12:58,3156,16,60,60,100,100,0,0.0,0,289,337,35345.7,944.9
125.2,2175,2175,1502,1502,2900,2900,1.61,1.61,28.2,0.15,27.4,85,85,1,1,110,110,12:58,3170,16,60,60,100,100,0,0.0,0,289,337,35490.2,944.9
125.7,2174,2174,1500,1500,2900,2900,1.61,1.61,28.6,0.14,27.4,85,85,1,1,110,110,12:57,3184,16,60,60,100,100,0,0.0,0,289,338,35630.9,915.8
126.2,2174,2174,1499,1499,2900,2900,1.61,1.61,28.6,0.13,27.5,85,85,1,1,110,110,12:57,3197,16,60,60,100,100,0,0.0,0,289,338,35765.5,915.8
126.7,2173,2173,1497,1497,2900,2900,1.61,1.61,29.0,0.16,27.4,85,85,1,1,110,110,12:56,3211,16,60,60,100,100,0,0.0,0,289,338,35918.4,886.6
127.2,2172,2172,1496,1496,2900,2900,1.61,1.61,29.0,0.17,27.4,85,85,1,1,110,110,12:56,3225,16,60,60,100,100,0,0.0,0,289,339,36061.8,886.6
127.7,2172,2172,1494,1494,2900,2900,1.61,1.61,28.8,0.16,27.3,85,85,1,1,110,110,12:55,3238,16,60,60,100,100,0,0.0,0,289,339,36192.2,898.9
128.2,2171,2171,1493,1493,2900,2900,1.61,1.61,28.8,0.17,27.3,85,85,1,1,110,110,12:55,3252,16,60,60,100,100,0,0.0,0,289,339,36346.7,898.9
128.7,2170,2170,1491,1491,2900,2900,1.61,1.61,29.2,0.18,27.3,85,85,1,1,110,110,12:54,3266,16,60,60,100,100,0,0.0,0,289,340,36492.7,870.3
129.2,2170,2170,1490,1489,2900,2900,1.61,1.61,29.2,0.18,27.3,85,85,1,1,110,110,12:54,3280,16,60,60,100,100,0,0.0,0,289,340,36633.4,870.3
129.7,2169,2169,1488,1488,2900,2900,1.61,1.61,28.7,0.17,27.3,85,85,1,1,110,110,12:53,3294,16,60,60,100,100,0,0.0,0,289,340,36781.6,902.3
130.2,2168,2168,1487,1487,2900,2900,1.61,1.61,28.7,0.19,27.4,85,85,1,1,110,110,12:53,3307,17,60,60,100,100,0,0.0,0,289,341,36920.5,902.3
130.7,2168,2168,1485,1485,2900,2900,1.61,1.61,29.3,0.19,27.5,85,85,1,1,110,110,12:52,3321,17,60,60,100,100,0,0.0,0,289,341,37061.2,856.0
131.2,2167,2167,1484,1484,2900,2900,1.61,1.61,29.3,0.17,27.6,85,85,1,1,110,110,12:52,3335,16,60,60,100,100,0,0.0,0,289,341,37199.3,856.0
131.7,2166,2166,1483,1483,2900,2900,1.61,1.61,28.7,0.14,27.6,85,85,1,1,110,110,12:51,3349,16,60,60,100,100,0,0.0,0,289,341,37336.4,896.5
132.2,2166,2166,1481,1481,2900,2900,1.61,1.61,28.7,0.14,27.6,85,85,1,1,110,110,12:51,3363,16,60,60,100,100,0,0.0,0,289,342,37490.6,896.5
132.7,2165,2165,1480,1480,2900,2900,1.61,1.61,29.1,0.15,27.6,85,85,1,1,110,110,12:50,3377,16,60,60,100,100,0,0.0,0,289,342,37632.6,861.4
133.2,2164,2164,1479,1479,2900,2900,1.61,1.61,29.1,0.14,27.6,85,85,1,1,110,110,12:50,3391,16,60,60,100,100,0,0.0,0,289,342,37770.6,861.4
133.7,2164,2164,1478,1478,2900,2900,1.61,1.61,28.5,0.11,27.6,85,85,1,1,110,110,12:49,3404,16,60,60,100,100,0,0.0,0,289,342,37897.1,902.8
134.2,2163,2163,1477,1477,2900,2900,1.61,1.61,28.5,0.08,27.6,85,85,1,1,110,110,12:49,3419,16,60,60,100,100,0,0.0,0,289,342,38042.6,902.8
134.7,2162,2162,1475,1475,2900,2900,1.61,1.61,28.4,0.08,27.6,85,85,1,1,110,110,12:48,3433,16,60,60,100,100,0,0.0,0,289,342,38194.3,907.3
135.2,2162,2162,1474,1474,2900,2900,1.61,1.61,28.4,0.10,27.7,85,85,1,1,110,110,12:48,3446,16,60,60,100,100,0,0.0,0,289,342,38327.7,907.3
135.7,2161,2161,1473,1473,2900,2900,1.61,1.61,28.7,0.10,27.7,85,85,1,1,110,110,12:47,3460,16,60,60,100,100,0,0.0,0,289,342,38465.5,885.3
136.2,2161,2161,1471,1471,2900,2900,1.61,1.61,28.7,0.09,27.7,85,85,1,1,110,110,12:47,3474,15,60,60,100,100,0,0.0,0,289,342,38602.8,885.3
136.7,2160,2160,1471,1471,2900,2900,1.61,1.61,28.1,0.08,27.5,85,85,1,1,110,110,12:46,3488,15,60,60,100,100,0,0.0,0,288,343,38746.0,922.5
137.2,2157,2159,1468,1469,2900,2900,1.61,1.61,28.1,0.13,27.4,85,85,1,1,110,110,12:46,3502,16,60,60,100,100,0,0.0,0,288,344,38912.0,922.5
137.7,2153,2159,1464,1468,2900,2900,1.60,1.61,29.8,0.18,27.4,85,85,1,1,110,110,12:45,3516,16,60,60,100,100,0,0.0,0,288,344,39062.7,803.5
138.2,2149,2158,1461,1467,2900,2900,1.60,1.61,29.8,0.20,27.4,85,85,1,1,110,110,12:45,3530,16,60,60,100,100,0,0.0,0,288,344,39203.8,803.5
138.7,2144,2157,1457,1465,2900,2900,1.60,1.61,29.0,0.19,27.4,85,85,1,1,110,110,12:44,3543,16,60,60,100,100,0,0.0,0,288,344,39331.7,849.9
139.2,2140,2157,1454,1464,2900,2900,1.60,1.61,29.0,0.16,27.4,86,85,1,1,110,110,12:44,3557,16,60,60,100,100,0,0.0,0,288,344,39467.9,849.9
139.7,2136,2156,1450,1463,2900,2900,1.59,1.61,28.4,0.14,27.4,86,85,1,1,110,110,12:43,3571,16,60,60,98,98,0,0.0,0,288,345,39616.1,885.9
140.2,2131,2155,1447,1462,2900,2900,1.59,1.61,28.4,0.14,27.4,86,85,1,1,110,110,12:43,3584,16,60,60,69,69,0,0.0,0,288,345,39752.3,885.9
140.8,2127,2155,1443,1460,2900,2900,1.59,1.61,28.8,0.14,27.4,86,85,1,1,110,110,12:42,3598,16,60,60,41,41,0,0.0,0,288,345,39894.3,849.6
141.3,2123,2154,1439,1458,2900,2900,1.58,1.61,28.8,0.14,27.4,86,85,1,1,110,110,12:42,3612,16,60,60,13,13,0,0.0,0,288,346,40041.8,849.6
141.8,2118,2154,1435,1456,2900,2900,1.58,1.61,28.9,0.15,27.5,86,86,1,1,110,110,12:41,3626,16,60,60,0,0,0,0.0,0,289,346,40180.7,834.8
142.3,2114,2153,1430,1454,2900,2900,1.58,1.61,28.9,0.13,27.5,86,86,1,1,110,110,12:41,3639,16,60,60,0,0,0,0.0,0,289,346,40310.0,834.8
142.8,2110,2152,1426,1452,2900,2900,1.58,1.61,29.0,0.15,27.5,86,86,1,1,110,110,12:40,3654,16,60,60,0,0,0,0.0,0,289,347,40479.5,818.6
143.3,2105,2152,1422,1450,2900,2900,1.57,1.61,29.0,0.17,27.5,86,86,1,1,110,110,12:40,3667,16,60,60,0,0,0,0.0,0,289,347,40617.3,818.6
143.8,2101,2151,1417,1448,2900,2900,1.57,1.61,29.6,0.19,27.5,86,86,1,1,110,110,12:39,3681,16,60,60,0,0,0,0.0,0,289,348,40774.5,772.7
144.3,2097,2149,1413,1446,2900,2900,1.57,1.61,29.6,0.24,27.5,86,86,1,1,110,110,12:39,3695,15,60,60,0,0,0,0.0,0,289,348,40927.2,772.7
144.8,2093,2145,1409,1441,2900,2900,1.57,1.60,30.0,0.25,27.4,86,86,1,1,110,110,12:38,3709,16,60,60,0,0,0,0.0,0,290,348,41070.2,735.2
145.3,2089,2140,1405,1438,2900,2900,1.56,1.60,30.0,0.23,27.4,86,86,1,1,110,110,12:38,3722,16,60,60,0,0,0,0.0,0,290,349,41200.3,735.2
145.8,2084,2136,1401,1433,2900,2900,1.56,1.60,29.0,0.20,27.4,86,86,1,1,110,110,12:37,3737,16,60,60,0,0,0,0.0,0,290,349,41350.8,788.2
146.3,2080,2132,1397,1429,2900,2900,1.56,1.60,29.0,0.20,27.4,86,86,1,1,110,110,12:37,3750,16,60,60,0,0,0,0.0,0,290,349,41499.5,788.2
146.8,2076,2127,1394,1425,2900,2900,1.55,1.59,29.6,0.20,27.4,86,86,1,1,110,110,12:36,3763,16,60,60,0,0,0,0.0,0,290,350,41635.7,735.6
147.3,2072,2123,1390,1421,2900,2900,1.55,1.59,29.6,0.20,27.5,86,86,1,1,110,110,12:36,3778,16,60,60,0,0,0,0.0,0,290,350,41787.1,735.6
147.8,2067,2119,1386,1417,2900,2900,1.55,1.59,29.7,0.22,27.5,86,86,1,1,110,110,12:35,3791,16,60,60,0,0,0,0.0,0,290,351,41935.4,721.5
148.3,2063,2114,1382,1414,2900,2900,1.55,1.58,29.7,0.23,27.5,86,86,1,1,110,110,12:35,3805,16,60,60,0,0,0,0.0,0,290,351,42080.3,721.5
148.8,2059,2110,1379,1410,2900,2900,1.54,1.58,29.4,0.21,27.5,86,86,1,1,110,110,12:34,3819,16,60,60,0,0,0,0.0,0,290,351,42220.5,728.1
