"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %","Propeller pitch, deg","Propeller pitch, %",RPM,"Power, hp","Thrust, kgf","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm"
0.0,13,430,430,85,37.3,100,2414,1396,753,1.2,0.9,0.4,-0.04,0.9,0.35,1.33
0.1,13,430,430,85,37.3,100,2414,1395,758,1.5,1.0,0.4,-0.04,1.3,0.35,1.33
0.2,13,429,430,82,37.3,100,2415,1396,727,1.6,0.8,1.2,-0.05,1.8,0.35,1.33
0.3,13,429,430,85,37.3,100,2415,1395,760,1.8,0.8,1.2,-0.05,2.0,0.35,1.33
0.4,13,429,429,86,37.3,100,2416,1395,762,2.5,1.5,1.7,-0.06,2.4,0.35,1.33
0.5,13,429,429,85,37.2,100,2416,1395,760,3.8,2.6,1.7,-0.07,3.4,0.35,1.33
0.6,14,428,428,91,37.3,100,2420,1397,808,5.2,3.5,3.3,-0.09,4.5,0.35,1.33
0.7,14,427,427,85,37.0,100,2416,1395,758,7.3,4.8,5.3,-0.12,6.8,0.35,1.33
0.8,15,425,425,84,36.8,100,2417,1396,752,9.6,5.9,5.3,-0.16,9.2,0.35,1.33
0.9,16,424,424,90,37.0,100,2420,1397,811,11.2,6.6,8.8,-0.24,11.6,0.35,1.33
1.0,17,423,423,89,36.8,100,2421,1397,800,13.0,6.6,10.7,-0.33,14.7,0.35,1.33
1.1,19,422,423,89,36.8,100,2421,1398,799,14.2,6.2,10.7,-0.37,17.5,0.35,1.33
1.2,21,421,422,89,36.8,100,2421,1398,808,15.4,6.2,14.4,-0.48,20.1,0.34,1.33
1.3,23,420,420,91,36.8,100,2421,1398,820,17.3,6.8,15.9,-0.59,22.9,0.34,1.33
1.4,25,418,419,86,36.9,100,2423,1399,778,18.7,6.9,16.8,-0.72,25.4,0.34,1.33
1.5,28,418,418,87,36.9,100,2424,1400,798,19.6,6.1,16.8,-0.84,28.2,0.34,1.33
1.6,31,417,418,88,36.8,100,2425,1401,806,19.9,5.1,19.4,-0.93,30.4,0.34,1.33
1.7,34,416,416,89,36.7,100,2427,1401,816,20.4,4.6,20.2,-1.03,32.3,0.34,1.33
1.8,37,415,415,89,36.6,100,2429,1402,823,21.0,4.2,20.7,-1.13,34.0,0.34,1.33
1.9,40,414,414,87,36.8,100,2431,1403,806,21.5,3.9,20.9,-1.22,35.2,0.34,1.33
2.0,44,413,413,87,36.8,100,2432,1403,811,21.8,3.5,20.9,-1.30,36.6,0.34,1.33
2.1,49,411,412,91,36.6,100,2430,1403,844,22.0,2.8,21.5,-1.41,38.0,0.34,1.33
2.2,52,410,411,88,36.8,100,2432,1404,820,22.1,2.4,21.5,-1.46,38.7,0.33,1.33
2.3,56,409,410,88,36.8,100,2432,1405,823,22.1,2.0,21.7,-1.52,39.4,0.33,1.33
2.4,59,408,409,83,36.6,100,2430,1405,785,22.1,1.7,21.7,-1.52,39.8,0.33,1.33
2.5,64,407,407,88,36.8,100,2432,1406,830,22.1,1.3,22.9,-1.51,40.3,0.33,1.33
2.6,67,406,406,84,36.6,100,2430,1406,792,22.1,1.1,23.1,-1.52,40.5,0.33,1.33
2.7,72,404,405,83,36.5,100,2430,1406,792,22.1,0.9,23.1,-1.52,40.7,0.33,1.33
2.8,76,403,404,84,36.5,100,2430,1407,799,22.1,0.8,23.0,-1.56,40.9,0.33,1.33
2.9,80,402,403,83,36.5,100,2430,1408,798,22.1,0.7,21.1,-1.74,40.9,0.33,1.33
3.0,84,400,402,84,36.5,100,2430,1409,806,22.1,0.6,20.1,-1.83,41.0,0.33,1.33
3.1,89,399,401,83,36.4,100,2430,1409,804,22.1,0.5,20.1,-1.96,41.0,0.33,1.33
3.2,93,398,399,84,36.4,100,2430,1410,813,22.1,0.5,17.5,-2.07,41.0,0.33,1.33
3.3,96,397,399,86,36.2,100,2427,1410,834,22.1,0.4,16.5,-2.16,40.9,0.32,1.33
3.4,101,396,397,83,36.1,100,2428,1411,807,22.1,0.4,15.2,-2.28,40.9,0.32,1.33
3.5,105,394,396,83,36.0,100,2427,1411,813,22.1,0.4,14.3,-2.36,40.8,0.32,1.33
3.6,109,393,395,83,36.0,100,2428,1412,813,22.1,0.4,14.3,-2.43,40.7,0.32,1.33
3.7,113,392,394,86,36.0,100,2427,1413,846,22.1,0.4,12.8,-2.49,40.6,0.32,1.33
3.8,117,391,393,86,36.0,100,2428,1414,846,22.2,0.3,11.8,-2.58,40.5,0.32,1.33
3.9,121,390,392,86,36.0,100,2427,1414,853,22.1,0.3,11.8,-2.61,40.4,0.32,1.33
4.0,124,389,391,91,36.2,100,2431,1416,901,22.2,0.3,11.0,-2.65,40.3,0.32,1.33
4.1,129,388,390,91,36.2,100,2431,1417,909,22.2,0.3,11.0,-2.64,40.2,0.32,1.33
4.2,133,386,389,91,36.1,100,2431,1417,907,22.2,0.4,11.0,-2.64,40.1,0.32,1.33
4.3,137,385,388,91,36.1,100,2431,1418,914,22.2,0.4,11.0,-2.59,40.0,0.32,1.33
4.4,141,384,386,91,36.0,100,2431,1419,912,22.2,0.4,10.6,-2.67,39.8,0.31,1.33
4.5,145,383,385,91,36.0,100,2431,1420,920,22.2,0.4,10.4,-2.68,39.7,0.31,1.33
4.6,149,382,384,91,36.0,100,2431,1420,918,22.2,0.4,10.4,-2.70,39.6,0.31,1.33
4.7,153,381,383,91,36.0,100,2432,1421,925,22.2,0.4,10.7,-2.65,39.5,0.31,1.33
4.8,157,380,382,88,36.1,100,2433,1422,895,22.2,0.4,10.0,-2.71,39.4,0.31,1.33
4.9,161,379,381,88,36.1,100,2433,1423,903,22.2,0.4,9.3,-2.77,39.2,0.31,1.33
5.0,165,378,380,88,36.1,100,2433,1424,901,22.2,0.4,8.9,-2.81,39.1,0.31,1.33
5.1,168,377,379,84,35.8,100,2432,1424,867,22.2,0.4,8.9,-2.85,39.0,0.31,1.33
5.2,173,375,378,88,36.0,100,2433,1425,906,22.2,0.4,7.8,-2.90,38.8,0.31,1.33
5.3,176,374,377,84,35.8,100,2432,1425,873,22.1,0.4,7.8,-2.91,38.7,0.31,1.33
5.4,180,373,376,84,35.7,100,2431,1426,868,22.1,0.5,7.3,-2.94,38.6,0.31,1.33
5.5,184,372,375,84,35.7,100,2432,1427,878,22.1,0.5,7.1,-2.95,38.5,0.31,1.33
5.6,188,371,374,84,35.6,100,2432,1427,875,22.1,0.5,6.9,-2.97,38.3,0.31,1.33
5.7,192,370,373,84,35.6,100,2433,1428,884,22.1,0.5,6.7,-2.98,38.2,0.30,1.33
5.8,196,369,372,84,35.3,100,2430,1428,878,22.1,0.5,6.7,-2.98,38.1,0.30,1.33
5.9,199,368,371,83,35.3,100,2431,1428,878,22.1,0.5,6.6,-2.99,38.0,0.30,1.33
6.0,203,367,370,84,35.3,100,2431,1429,883,22.1,0.5,6.6,-2.99,37.8,0.30,1.33
6.1,207,366,369,83,35.2,100,2431,1430,884,22.1,0.6,6.4,-2.99,37.7,0.30,1.33
6.2,211,365,368,84,35.2,100,2431,1430,888,22.1,0.6,6.4,-2.99,37.6,0.30,1.33
6.3,214,364,368,86,35.2,100,2431,1431,915,22.1,0.6,6.5,-2.97,37.5,0.30,1.33
6.4,219,363,367,84,35.1,100,2431,1432,894,22.1,0.6,6.5,-2.97,37.3,0.30,1.33
6.5,222,362,366,86,35.1,100,2431,1432,920,22.1,0.6,6.9,-2.93,37.2,0.30,1.33
6.6,227,361,365,84,35.1,100,2432,1433,899,22.1,0.6,6.7,-2.94,37.1,0.30,1.33
6.7,230,360,364,86,35.1,100,2432,1433,926,22.1,0.6,6.7,-2.90,37.0,0.30,1.33
6.8,232,360,364,88,35.6,100,2436,1435,949,22.1,0.7,7.4,-2.86,36.9,0.30,1.33
6.9,235,359,363,84,35.3,100,2434,1435,910,22.1,0.7,7.4,-2.82,36.8,0.30,1.33
7.0,240,358,362,88,35.5,100,2436,1436,954,22.1,0.7,8.8,-2.72,36.7,0.30,1.33
7.1,243,357,361,84,35.2,100,2434,1436,915,22.1,0.7,8.8,-2.72,36.6,0.29,1.33
7.2,248,356,360,88,35.4,100,2436,1438,959,22.1,0.7,8.7,-2.72,36.4,0.29,1.33
7.3,251,355,359,88,35.4,100,2436,1438,961,22.1,0.7,8.7,-2.73,36.3,0.29,1.33
7.4,255,354,358,88,35.4,100,2437,1439,964,22.1,0.8,8.5,-2.73,36.2,0.29,1.33
7.5,258,353,357,84,35.1,100,2435,1439,926,22.1,0.8,8.5,-2.70,36.1,0.29,1.33
7.6,263,352,356,88,35.3,100,2437,1440,969,22.1,0.8,9.1,-2.67,36.0,0.29,1.33
7.7,266,352,356,84,35.0,100,2435,1440,931,22.1,0.8,9.1,-2.59,35.9,0.29,1.33
7.8,269,351,355,84,35.0,100,2436,1441,935,22.1,0.8,9.5,-2.62,35.8,0.29,1.33
7.9,273,350,354,84,35.0,100,2436,1441,937,22.1,0.8,9.5,-2.62,35.7,0.29,1.33
8.0,276,349,353,84,34.7,100,2434,1441,932,22.1,0.9,9.3,-2.63,35.6,0.29,1.33
8.2,280,348,352,84,34.7,100,2434,1442,935,22.1,0.9,9.2,-2.64,35.5,0.29,1.33
8.2,283,347,352,86,34.7,100,2434,1442,962,22.1,0.9,9.2,-2.62,35.4,0.29,1.33
8.4,286,347,351,86,34.7,100,2434,1443,965,22.2,0.9,9.6,-2.59,35.3,0.29,1.33
8.5,291,346,350,83,34.6,100,2435,1444,942,22.2,0.9,9.6,-2.58,35.2,0.29,1.33
8.5,294,345,350,86,34.6,100,2435,1444,970,22.2,0.9,9.6,-2.58,35.1,0.29,1.33
8.7,297,344,349,86,34.6,100,2435,1445,972,22.2,1.0,9.7,-2.56,35.0,0.28,1.33
8.8,301,343,348,86,34.6,100,2435,1445,974,22.2,1.0,9.7,-2.55,34.9,0.28,1.33
8.9,305,342,347,86,34.5,100,2435,1446,977,22.2,1.0,10.7,-2.45,34.8,0.28,1.33
9.0,308,341,346,90,34.8,100,2438,1447,1024,22.2,1.0,10.9,-2.44,34.7,0.28,1.33
9.1,312,341,345,86,34.5,100,2435,1447,982,22.2,1.0,10.9,-2.44,34.7,0.28,1.33
9.2,316,340,345,86,34.5,100,2436,1447,984,22.2,1.0,10.6,-2.45,34.6,0.28,1.33
9.3,319,339,344,86,34.5,100,2436,1448,987,22.2,1.1,10.6,-2.45,34.5,0.28,1.33
9.4,323,338,343,86,34.4,100,2436,1449,989,22.2,1.1,10.6,-2.45,34.4,0.28,1.33
9.5,326,337,343,89,34.7,100,2438,1450,1036,22.2,1.1,10.6,-2.44,34.3,0.28,1.33
9.6,329,337,342,89,34.6,100,2439,1450,1038,22.2,1.1,10.6,-2.44,34.2,0.28,1.33
9.7,333,336,341,89,34.6,100,2439,1451,1040,22.2,1.1,10.6,-2.43,34.1,0.28,1.33
9.8,336,335,340,89,34.6,100,2439,1452,1042,22.2,1.1,10.7,-2.42,34.0,0.28,1.33
9.9,340,334,339,89,34.6,100,2439,1452,1045,22.3,1.2,10.7,-2.42,34.0,0.28,1.33
10.0,343,491,498,5,34.8,100,2604,1486,37,22.3,1.0,64.6,1.01,50.4,0.41,1.43
10.1,349,491,499,67,36.0,100,2733,1449,530,22.3,0.6,64.6,3.79,51.2,0.41,1.44
10.2,354,491,499,79,36.3,100,2722,1425,617,22.3,0.4,136.9,6.03,51.7,0.41,1.41
10.3,359,491,499,79,36.5,100,2702,1411,610,22.3,0.1,162.7,7.83,52.2,0.41,1.38
10.4,365,492,500,75,36.5,100,2687,1401,578,22.3,0.0,185.5,9.39,52.7,0.41,1.36
10.5,369,490,498,89,37.0,100,2682,1396,682,22.3,-0.1,201.5,10.55,52.7,0.41,1.35
10.6,376,491,499,75,37.0,100,2662,1393,575,22.3,-0.2,201.5,11.54,53.1,0.41,1.34
10.7,381,490,499,73,37.2,100,2653,1391,558,22.3,-0.3,222.8,12.01,53.2,0.41,1.33
10.8,386,491,499,76,37.1,100,2643,1391,578,22.3,-0.4,222.8,12.41,53.4,0.41,1.33
10.9,391,490,499,76,37.1,100,2635,1392,580,22.3,-0.4,235.1,12.86,53.4,0.41,1.32
11.0,396,490,499,86,37.6,100,2632,1393,659,22.3,-0.4,231.2,12.56,53.5,0.41,1.32
11.1,401,490,499,90,37.8,100,2622,1394,685,22.3,-0.5,231.2,12.71,53.6,0.41,1.32
11.2,407,490,499,89,38.0,100,2609,1396,685,22.3,-0.5,234.1,12.77,53.6,0.41,1.32
11.3,413,489,499,88,38.1,100,2597,1398,678,22.3,-0.5,232.9,12.70,53.6,0.41,1.32
11.4,418,489,499,84,38.0,100,2587,1401,648,22.3,-0.5,232.9,12.53,53.7,0.41,1.32
11.5,423,489,499,85,38.5,100,2588,1403,658,22.3,-0.5,226.8,12.27,53.7,0.41,1.32
11.6,428,490,500,86,38.3,100,2577,1405,665,22.3,-0.5,224.1,12.04,53.8,0.41,1.32
11.7,434,490,500,81,38.2,100,2568,1407,628,22.3,-0.6,224.1,11.75,53.8,0.41,1.32
11.8,439,489,499,81,38.3,100,2558,1408,625,22.3,-0.6,214.9,11.40,53.8,0.41,1.32
11.9,445,489,499,76,38.6,100,2552,1411,590,22.3,-0.6,209.1,10.99,53.8,0.41,1.32
12.0,451,489,499,79,38.8,100,2549,1413,611,22.3,-0.6,209.1,10.52,53.8,0.41,1.32
12.1,456,489,499,84,39.0,100,2545,1415,650,22.3,-0.6,196.7,10.12,53.8,0.41,1.32
12.2,462,488,499,85,39.2,100,2541,1417,661,22.3,-0.6,190.9,9.71,53.8,0.41,1.32
12.3,466,488,499,84,39.2,100,2536,1418,653,22.3,-0.6,190.9,9.28,53.8,0.41,1.32
12.4,472,488,499,88,39.0,100,2531,1420,687,22.3,-0.6,178.8,8.86,53.7,0.41,1.32
12.5,478,487,498,82,38.8,100,2523,1420,637,22.3,-0.6,172.7,8.43,53.7,0.41,1.32
12.6,483,489,500,81,38.9,100,2517,1421,627,22.2,-0.6,167.4,8.03,53.8,0.41,1.32
12.7,489,489,500,75,39.2,100,2514,1423,585,22.3,-0.6,162.1,7.66,53.8,0.41,1.32
12.8,493,488,499,77,38.8,100,2511,1424,603,22.3,-0.6,156.8,7.28,53.8,0.41,1.32
12.9,499,488,499,80,39.0,100,2509,1425,626,22.3,-0.6,151.4,6.91,53.8,0.41,1.32
13.0,506,488,499,81,39.4,100,2510,1428,636,22.2,-0.6,145.1,6.47,53.7,0.41,1.32
13.1,510,487,499,78,39.3,100,2502,1427,610,22.2,-0.6,145.1,6.16,53.7,0.41,1.32
13.2,517,487,498,83,39.6,100,2499,1429,651,22.2,-0.6,134.6,5.74,53.7,0.41,1.32
13.3,521,487,498,76,39.4,100,2494,1429,596,22.2,-0.6,130.3,5.43,53.6,0.41,1.32
13.4,526,487,499,78,39.2,100,2494,1430,615,22.2,-0.6,130.3,5.07,53.7,0.41,1.32
13.5,531,486,498,80,39.2,100,2491,1431,628,22.2,-0.6,120.6,4.74,53.6,0.41,1.32
13.6,537,486,498,83,39.4,100,2488,1432,653,22.2,-0.6,116.8,4.48,53.6,0.41,1.32
13.7,542,486,498,83,39.4,100,2486,1433,648,22.2,-0.6,116.8,4.22,53.6,0.41,1.32
13.8,547,486,498,91,39.7,100,2487,1434,715,22.2,-0.6,109.5,3.96,53.6,0.41,1.32
13.9,553,486,498,86,39.6,100,2480,1434,679,22.2,-0.6,106.2,3.73,53.6,0.41,1.32
14.0,559,486,499,80,39.4,100,2479,1435,631,22.2,-0.6,106.2,3.50,53.7,0.41,1.32
14.1,564,486,499,84,39.5,100,2481,1437,658,22.2,-0.6,100.7,3.32,53.7,0.41,1.33
14.2,569,486,499,85,39.6,100,2481,1438,670,22.2,-0.6,98.0,3.14,53.6,0.41,1.33
14.3,575,486,499,91,39.9,100,2482,1439,716,22.2,-0.6,98.0,2.90,53.6,0.41,1.33
14.4,581,485,498,89,39.8,100,2481,1440,703,22.2,-0.6,91.9,2.72,53.6,0.41,1.33
14.5,586,485,499,87,39.7,100,2477,1440,687,22.2,-0.6,91.9,2.55,53.6,0.41,1.33
14.6,592,485,499,86,39.7,100,2476,1441,677,22.2,-0.5,87.3,2.39,53.6,0.41,1.33
14.7,596,485,499,88,40.0,100,2481,1443,694,22.2,-0.5,87.3,2.24,53.6,0.41,1.33
14.8,602,486,500,87,39.9,100,2480,1444,686,22.2,-0.5,83.7,2.12,53.7,0.41,1.33
14.9,607,486,499,87,39.8,100,2481,1444,690,22.2,-0.5,82.0,2.00,53.7,0.41,1.33
15.0,613,485,499,81,39.5,100,2477,1444,643,22.2,-0.5,80.3,1.88,53.7,0.41,1.33
15.1,619,485,499,77,39.8,100,2477,1445,613,22.2,-0.5,78.7,1.77,53.7,0.41,1.33
15.2,623,485,499,78,39.8,100,2476,1445,616,22.2,-0.5,78.7,1.66,53.7,0.41,1.33
15.3,629,485,499,83,40.0,100,2478,1447,659,22.2,-0.5,75.7,1.56,53.6,0.41,1.33
15.4,634,485,499,84,40.1,100,2477,1447,667,22.2,-0.5,75.7,1.47,53.7,0.41,1.33
15.5,640,484,499,83,40.0,100,2479,1449,659,22.2,-0.5,73.0,1.37,53.6,0.41,1.33
15.6,645,484,498,85,40.1,100,2478,1449,673,22.2,-0.5,73.0,1.27,53.6,0.41,1.33
15.7,651,483,498,89,40.0,100,2476,1449,705,22.2,-0.5,69.7,1.15,53.5,0.41,1.33
15.8,655,484,498,88,40.2,100,2475,1449,699,22.2,-0.5,68.7,1.08,53.6,0.41,1.33
15.9,661,483,498,88,40.0,100,2473,1450,704,22.2,-0.5,68.7,0.99,53.6,0.41,1.33
16.0,667,483,498,91,40.1,100,2470,1450,722,22.2,-0.5,66.5,0.92,53.5,0.41,1.33
16.1,672,484,499,84,39.9,100,2464,1449,665,22.2,-0.5,66.1,0.88,53.7,0.41,1.32
16.2,677,483,498,90,40.1,100,2467,1451,713,22.2,-0.5,66.1,0.81,53.5,0.41,1.33
16.3,682,484,500,81,39.8,100,2462,1451,644,22.2,-0.5,64.6,0.77,53.7,0.41,1.33
16.4,688,483,499,78,40.1,100,2463,1452,621,22.2,-0.5,63.9,0.72,53.7,0.41,1.33
16.5,695,483,499,85,40.3,100,2466,1454,677,22.2,-0.5,63.9,0.66,53.6,0.41,1.33
16.6,699,483,499,87,40.5,100,2466,1455,695,22.2,-0.5,62.4,0.62,53.6,0.41,1.33
16.7,705,483,499,84,40.3,100,2465,1455,675,22.2,-0.5,61.8,0.58,53.6,0.41,1.33
16.8,710,482,498,88,40.4,100,2464,1456,702,22.3,-0.5,61.8,0.54,53.6,0.41,1.33
16.9,716,482,499,89,40.2,100,2461,1456,710,22.2,-0.5,60.5,0.49,53.6,0.41,1.33
17.0,721,482,498,83,39.9,100,2457,1456,660,22.3,-0.5,59.9,0.45,53.6,0.41,1.33
17.1,726,482,498,90,40.2,100,2459,1457,714,22.3,-0.5,59.4,0.41,53.6,0.41,1.33
17.2,731,483,499,81,40.0,100,2454,1457,650,22.3,-0.5,59.4,0.40,53.7,0.41,1.33
17.3,737,482,499,78,40.2,100,2455,1458,624,22.3,-0.5,59.0,0.38,53.7,0.41,1.33
17.4,743,482,499,85,40.5,100,2458,1460,681,22.3,-0.5,59.0,0.35,53.6,0.41,1.33
17.5,748,482,499,87,40.6,100,2458,1461,696,22.2,-0.5,58.5,0.34,53.7,0.41,1.33
17.6,753,482,499,82,40.4,100,2454,1460,654,22.2,-0.5,58.1,0.32,53.6,0.41,1.33
17.7,758,481,499,83,40.5,100,2451,1460,668,22.2,-0.5,57.8,0.30,53.6,0.41,1.33
17.8,764,481,499,85,40.6,100,2451,1462,678,22.2,-0.5,57.8,0.28,53.6,0.41,1.33
17.9,769,481,499,87,40.7,100,2451,1463,702,22.2,-0.5,57.1,0.25,53.6,0.41,1.33
18.0,775,481,498,88,40.7,100,2448,1463,707,22.2,-0.5,56.7,0.22,53.6,0.41,1.33
18.1,779,481,499,85,40.7,100,2447,1463,684,22.2,-0.5,56.7,0.20,53.6,0.41,1.33
18.2,785,482,500,88,40.4,100,2447,1464,706,22.2,-0.5,56.4,0.20,53.7,0.41,1.33
18.3,791,481,499,81,40.2,100,2444,1464,653,22.2,-0.5,56.4,0.19,53.7,0.41,1.33
18.4,796,481,499,78,40.3,100,2445,1465,623,22.2,-0.5,56.3,0.19,53.7,0.41,1.33
18.5,802,481,499,80,40.4,100,2443,1465,639,22.2,-0.5,56.1,0.17,53.6,0.41,1.33
18.6,806,481,499,82,40.3,100,2440,1465,657,22.2,-0.5,56.0,0.17,53.6,0.41,1.33
18.7,812,481,499,79,40.5,100,2441,1466,632,22.2,-0.5,56.0,0.16,53.6,0.41,1.33
18.8,817,480,499,82,40.6,100,2445,1468,662,22.2,-0.5,55.6,0.15,53.6,0.41,1.33
18.9,823,480,499,82,40.7,100,2442,1468,662,22.2,-0.6,55.4,0.13,53.5,0.41,1.33
19.0,829,479,498,80,40.6,100,2439,1468,648,22.2,-0.5,54.9,0.11,53.4,0.41,1.33
19.1,833,479,498,80,40.4,100,2438,1468,642,22.2,-0.5,54.9,0.09,53.4,0.41,1.33
19.2,840,480,499,80,40.6,100,2439,1470,645,22.1,-0.5,54.5,0.07,53.5,0.41,1.33
19.3,845,480,499,80,40.6,100,2440,1471,645,22.1,-0.5,54.5,0.07,53.5,0.41,1.33
19.4,851,480,499,80,40.6,100,2440,1472,646,22.1,-0.5,54.5,0.07,53.5,0.41,1.33
19.5,855,480,499,79,40.4,100,2437,1471,635,22.1,-0.5,54.5,0.08,53.4,0.41,1.33
19.6,861,479,499,79,40.6,100,2438,1472,640,22.1,-0.5,54.4,0.07,53.4,0.41,1.33
19.7,866,479,499,77,40.5,100,2440,1474,619,22.1,-0.5,54.4,0.07,53.4,0.41,1.33
19.8,872,479,499,78,40.5,100,2442,1475,631,22.1,-0.5,54.1,0.06,53.3,0.41,1.33
19.9,878,478,498,82,40.6,100,2446,1476,664,22.1,-0.5,53.8,0.04,53.3,0.41,1.33
20.0,882,478,498,80,40.3,100,2442,1475,648,22.1,-0.5,53.8,0.02,53.2,0.41,1.33
20.1,888,478,498,80,40.4,100,2442,1476,645,22.1,-0.5,53.3,0.01,53.2,0.41,1.33
20.2,893,478,498,80,40.4,100,2441,1476,647,22.1,-0.5,53.2,0.00,53.2,0.41,1.33
20.3,899,478,498,80,40.4,100,2440,1476,648,22.1,-0.5,53.2,-0.01,53.2,0.41,1.33
20.4,904,479,499,79,40.4,100,2439,1477,638,22.1,-0.5,53.4,0.01,53.3,0.41,1.33
20.5,909,477,498,84,40.4,100,2440,1477,679,22.1,-0.5,53.4,-0.01,53.1,0.41,1.33
20.6,914,478,499,82,40.4,100,2440,1478,667,22.1,-0.5,53.4,0.01,53.3,0.41,1.33
20.7,920,478,499,79,40.3,100,2440,1479,637,22.1,-0.5,53.5,0.02,53.2,0.41,1.33
20.8,925,478,499,79,40.5,100,2443,1480,643,22.1,-0.5,53.4,0.01,53.2,0.41,1.33
20.9,931,478,499,77,40.4,100,2445,1481,623,22.1,-0.5,53.4,0.02,53.2,0.41,1.33
21.0,935,478,499,82,40.3,100,2445,1482,665,22.1,-0.5,53.5,0.02,53.2,0.41,1.33
21.1,941,477,499,79,40.4,100,2448,1483,645,22.1,-0.5,53.5,0.03,53.2,0.41,1.33
21.2,946,477,499,79,40.5,100,2446,1482,645,22.1,-0.5,53.5,0.03,53.2,0.41,1.33
21.3,952,477,499,79,40.5,100,2446,1483,640,22.1,-0.5,53.4,0.02,53.1,0.41,1.33
21.4,957,476,498,85,40.8,100,2450,1485,692,22.1,-0.5,53.4,0.01,53.1,0.41,1.33
21.5,962,476,499,82,40.6,100,2450,1485,665,22.1,-0.5,53.2,0.00,53.1,0.41,1.33
21.6,967,476,498,82,40.6,100,2449,1485,668,22.1,-0.5,53.0,-0.01,53.1,0.41,1.33
21.7,974,477,499,86,40.9,100,2450,1486,703,22.1,-0.5,53.0,0.00,53.2,0.41,1.33
21.8,980,477,499,86,40.9,100,2450,1487,699,22.1,-0.5,53.4,0.01,53.2,0.41,1.33
21.9,984,477,500,81,40.7,100,2448,1487,661,22.1,-0.5,53.4,0.03,53.3,0.41,1.33
22.0,990,476,499,80,40.6,100,2447,1487,651,22.1,-0.5,53.7,0.03,53.2,0.41,1.33
22.1,995,476,499,86,40.9,100,2449,1489,698,22.1,-0.5,53.7,0.03,53.2,0.41,1.33
22.2,1001,475,498,89,40.6,100,2448,1489,728,22.1,-0.5,53.4,0.02,53.2,0.41,1.33
22.3,1005,476,499,87,41.0,100,2450,1490,712,22.1,-0.5,53.4,0.01,53.2,0.41,1.33
22.4,1011,475,498,87,41.0,100,2447,1490,713,22.1,-0.5,53.2,0.00,53.2,0.41,1.33
22.5,1016,475,498,86,41.0,100,2446,1490,707,22.1,-0.5,53.0,-0.01,53.2,0.41,1.33
22.6,1022,475,498,88,41.0,100,2445,1491,719,22.1,-0.5,52.8,-0.02,53.2,0.41,1.33
22.7,1027,476,499,88,40.8,100,2444,1491,715,22.1,-0.5,53.2,-0.01,53.3,0.41,1.33
22.8,1032,474,498,85,40.9,100,2447,1493,697,22.2,-0.5,53.0,-0.02,53.2,0.41,1.33
22.9,1037,476,500,86,41.0,100,2448,1494,705,22.2,-0.5,53.3,0.00,53.4,0.41,1.33
23.0,1043,475,499,86,41.0,100,2448,1494,701,22.2,-0.5,53.3,0.01,53.3,0.41,1.33
23.1,1048,475,499,87,41.0,100,2448,1495,710,22.2,-0.5,53.6,0.02,53.3,0.41,1.33
23.2,1054,475,499,85,41.0,100,2448,1495,701,22.2,-0.5,53.6,0.02,53.3,0.41,1.33
23.3,1058,474,499,85,41.0,100,2448,1496,701,22.2,-0.5,53.6,0.02,53.3,0.41,1.33
23.4,1064,474,499,87,41.1,100,2449,1497,715,22.2,-0.5,53.6,0.02,53.3,0.41,1.33
23.5,1069,474,499,85,40.9,100,2448,1497,695,22.2,-0.5,53.6,0.02,53.3,0.41,1.33
23.6,1075,474,499,86,41.0,100,2450,1498,706,22.2,-0.5,53.4,0.01,53.3,0.41,1.33
23.7,1081,474,499,89,40.7,100,2448,1498,733,22.2,-0.5,53.3,0.00,53.3,0.41,1.33
23.8,1086,474,500,89,40.7,100,2448,1498,733,22.2,-0.5,53.7,0.02,53.4,0.41,1.33
24.0,1091,473,498,84,40.5,100,2445,1498,685,22.2,-0.5,53.4,0.01,53.2,0.41,1.33
24.1,1097,474,499,80,40.6,100,2444,1498,660,22.2,-0.5,53.3,0.00,53.3,0.41,1.33
24.2,1103,473,499,80,40.6,100,2441,1498,661,22.2,-0.5,53.3,0.00,53.3,0.41,1.33
24.3,1107,474,499,83,40.6,100,2441,1499,684,22.2,-0.5,53.5,0.01,53.3,0.41,1.33
24.4,1113,473,499,83,40.6,100,2440,1499,684,22.2,-0.5,53.4,0.01,53.3,0.41,1.33
24.5,1118,473,499,83,40.6,100,2440,1500,682,22.2,-0.5,53.4,0.01,53.3,0.41,1.33
24.6,1123,473,499,89,40.9,100,2442,1501,734,22.2,-0.5,53.5,0.02,53.3,0.41,1.33
24.7,1129,473,499,84,40.6,100,2438,1501,691,22.2,-0.5,53.5,0.01,53.3,0.41,1.33
24.8,1134,472,498,90,40.9,100,2443,1503,741,22.2,-0.5,53.2,0.00,53.3,0.41,1.33
24.9,1139,473,499,85,40.7,100,2440,1503,702,22.2,-0.5,53.4,0.01,53.4,0.41,1.33
25.0,1145,473,499,85,40.7,100,2443,1504,702,22.1,-0.5,53.4,0.02,53.4,0.41,1.33
25.1,1151,473,499,86,40.7,100,2446,1506,707,22.1,-0.5,53.5,0.02,53.3,0.41,1.33
25.2,1155,471,498,88,40.9,100,2451,1507,730,22.1,-0.5,53.4,0.02,53.2,0.41,1.33
