"Time, s","Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]",RPM[1],RPM[2],"Manifold pressure, atm[1]","Manifold pressure, atm[2]","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s","Propeller efficiency, %[1]","Propeller efficiency, %[2]",Supercharger gear,"Throttle, %[1]","Throttle, %[2]","WEP remain, min:sec","Altitude, m","Critical AoA, %","Mixture, %","Radiator, %[1]","Radiator, %[2]","Oil radiator, %","Turn rate, deg/s","Turn radius, m","IAS, km/h","TAS, km/h","Specific energy, J/kg","Drag, kgf"
623.1,1032,1032,534,534,2800,2800,0.99,0.99,6.9,0.00,6.9,83,83,0,110,110,00:00,8538,18,0,5,5,0,0.0,0,277,436,91096.9,680.5
623.6,1032,1032,533,533,2800,2800,0.99,0.99,6.8,0.00,6.9,83,83,0,110,110,00:00,8542,18,0,5,5,0,0.0,0,277,436,91135.2,688.3
624.2,1031,1031,533,533,2800,2800,0.99,0.99,6.8,-0.01,6.8,83,83,0,110,110,00:00,8546,18,0,5,5,0,0.0,0,277,436,91173.7,688.3
624.7,1031,1031,533,533,2800,2800,0.99,0.99,6.7,-0.01,6.8,83,83,0,110,110,00:00,8550,18,0,5,5,0,0.0,0,277,436,91212.1,691.0
625.3,1030,1030,532,532,2800,2800,0.99,0.99,6.7,0.00,6.8,83,83,0,110,110,00:00,8553,18,0,5,5,0,0.0,0,277,436,91252.8,691.0
625.8,1030,1030,532,532,2800,2800,0.99,0.99,7.5,0.04,6.8,83,83,0,110,110,00:00,8557,18,0,5,5,0,0.0,0,277,437,91305.5,647.3
626.4,1029,1029,531,531,2800,2800,0.99,0.99,7.8,0.07,6.8,83,83,0,110,110,00:00,8561,18,0,5,5,0,0.0,0,277,437,91348.2,626.6
626.9,1029,1029,531,531,2800,2800,0.99,0.99,7.8,0.07,6.9,83,83,0,110,110,00:00,8564,18,0,5,5,0,0.0,0,277,437,91377.7,626.6
627.5,1028,1028,531,531,2800,2800,0.99,0.99,8.9,0.10,6.9,83,83,0,110,110,00:00,8568,18,0,5,5,0,0.0,0,277,438,91451.5,567.7
628.0,1028,1028,530,530,2800,2800,0.99,0.99,8.9,0.15,6.9,83,83,0,110,110,00:00,8572,18,0,5,5,0,0.7,0,277,438,91500.6,567.7
628.6,1027,1027,530,530,2800,2800,0.98,0.98,8.6,0.15,7.0,83,83,0,110,110,00:00,8576,18,0,5,5,0,0.0,0,277,438,91541.6,580.2
629.1,1027,1027,530,530,2800,2800,0.98,0.98,8.6,0.13,7.0,83,83,0,110,110,00:00,8580,18,0,5,5,0,0.0,0,277,438,91580.1,580.2
629.6,1026,1026,529,529,2800,2800,0.98,0.98,7.9,0.10,7.0,83,83,0,110,110,00:00,8584,18,0,5,5,0,0.0,0,277,438,91617.8,619.5
630.2,1026,1026,529,529,2800,2800,0.98,0.98,7.9,0.08,7.0,83,83,0,110,110,00:00,8587,18,0,5,5,0,0.0,0,277,438,91645.7,619.5
630.7,1025,1025,529,529,2800,2800,0.98,0.98,7.2,0.05,6.9,83,83,0,110,110,00:00,8591,18,0,5,5,0,0.0,0,277,438,91683.1,655.8
631.3,1025,1025,528,528,2800,2800,0.98,0.98,7.2,0.03,6.9,83,83,0,110,110,00:00,8595,18,0,5,5,0,0.0,0,277,438,91720.6,655.8
631.8,1024,1024,528,528,2800,2800,0.98,0.98,6.9,0.01,6.9,83,83,0,110,110,00:00,8599,18,0,5,5,0,0.0,0,277,438,91758.0,672.5
632.4,1023,1023,528,528,2800,2800,0.98,0.98,6.9,0.00,6.8,83,83,0,110,110,00:00,8602,18,0,5,5,0,0.0,0,277,438,91785.5,672.5
632.9,1023,1023,527,527,2800,2800,0.98,0.98,6.7,-0.01,6.9,83,83,0,110,110,00:00,8606,18,0,5,5,0,0.0,0,277,438,91822.8,682.9
633.5,1022,1022,527,527,2800,2800,0.98,0.98,6.6,-0.01,6.9,82,83,0,110,110,00:00,8610,18,0,5,5,0,0.0,0,277,438,91860.2,685.8
634.0,1022,1022,527,527,2800,2800,0.98,0.98,6.6,-0.02,6.8,83,83,0,110,110,00:00,8614,18,0,5,5,0,0.0,0,277,438,91897.6,685.8
634.6,1021,1021,526,526,2800,2800,0.98,0.98,6.5,-0.02,6.9,83,83,0,110,110,00:00,8617,18,0,5,5,0,0.0,0,277,438,91924.8,687.1
635.1,1021,1021,526,526,2800,2800,0.98,0.98,6.5,-0.03,6.9,82,82,0,110,110,00:00,8621,18,0,5,5,0,0.0,0,277,438,91961.6,687.1
635.7,1020,1020,526,526,2800,2800,0.98,0.98,6.5,-0.03,6.9,82,82,0,110,110,00:00,8625,18,0,5,5,0,0.0,0,277,438,91998.3,687.5
636.2,1020,1020,525,525,2800,2800,0.98,0.98,6.5,-0.03,6.9,82,82,0,110,110,00:00,8629,18,0,5,5,0,0.0,0,277,437,92034.8,687.5
636.7,1019,1019,525,525,2800,2800,0.98,0.98,6.5,-0.03,7.0,82,82,0,110,110,00:00,8632,18,0,5,5,0,0.0,0,277,437,92061.6,686.9
637.3,1019,1019,525,525,2800,2800,0.98,0.98,6.5,-0.04,7.0,82,82,0,110,110,00:00,8636,18,0,5,5,0,0.0,0,277,437,92098.4,686.9
637.8,1018,1018,525,525,2800,2800,0.98,0.98,6.5,-0.04,6.9,82,82,0,110,110,00:00,8640,18,0,5,5,0,0.0,0,277,437,92135.1,686.9
638.4,1018,1018,524,524,2800,2800,0.97,0.97,6.5,-0.04,6.9,82,82,0,110,110,00:00,8644,18,0,5,5,0,0.0,0,276,437,92171.8,686.9
638.9,1017,1017,524,524,2800,2800,0.97,0.97,6.4,-0.04,6.9,82,82,0,110,110,00:00,8647,18,0,5,5,0,0.0,0,276,437,92198.7,689.4
639.5,1017,1017,524,524,2800,2800,0.97,0.97,6.4,-0.04,6.9,82,82,0,110,110,00:00,8651,18,0,5,5,0,0.0,0,276,437,92235.5,689.4
640.0,1016,1016,523,523,2800,2800,0.97,0.97,6.9,0.00,6.8,82,82,0,110,110,00:00,8655,18,0,5,5,0,0.0,0,276,438,92295.1,659.0
640.6,1016,1016,523,523,2800,2800,0.97,0.97,6.9,0.06,6.8,82,82,0,110,110,00:00,8659,18,0,5,5,0,0.0,0,276,439,92365.8,659.0
641.1,1015,1015,523,523,2800,2800,0.97,0.97,9.1,0.14,6.8,82,82,0,110,110,00:00,8662,18,0,5,5,0,0.0,0,276,439,92414.0,540.4
641.6,1015,1015,522,522,2800,2800,0.97,0.97,9.1,0.17,6.8,82,82,0,110,110,00:00,8666,18,0,5,5,0,0.0,0,276,439,92457.6,540.4
642.2,1014,1014,522,522,2800,2800,0.97,0.97,8.6,0.15,6.8,82,82,0,110,110,00:00,8670,18,0,5,5,0,0.0,0,276,439,92496.5,563.8
642.7,1014,1014,522,522,2800,2800,0.97,0.97,7.8,0.12,6.8,82,82,0,110,110,00:00,8673,18,0,5,5,0,0.0,0,276,439,92523.9,610.7
643.3,1013,1013,521,521,2800,2800,0.97,0.97,7.8,0.09,6.8,82,82,0,110,110,00:00,8677,18,0,5,5,0,0.0,0,276,439,92560.6,610.7
643.8,1013,1013,521,521,2800,2800,0.97,0.97,7.2,0.06,6.9,82,82,0,110,110,00:00,8681,18,0,5,5,0,0.0,0,276,439,92597.3,643.9
644.4,1012,1012,521,521,2800,2800,0.97,0.97,7.2,0.03,6.8,82,82,0,110,110,00:00,8685,18,0,5,5,0,0.0,0,276,439,92633.9,643.9
644.9,1012,1012,520,520,2800,2800,0.97,0.97,6.8,0.01,6.8,82,82,0,110,110,00:00,8688,18,0,5,5,0,0.0,0,276,439,92660.8,665.2
645.5,1011,1011,520,520,2800,2800,0.97,0.97,6.8,0.00,6.8,82,82,0,110,110,00:00,8692,18,0,5,5,0,0.0,0,276,439,92697.5,665.2
646.0,1011,1011,520,520,2800,2800,0.97,0.97,6.5,-0.01,6.8,82,82,0,110,110,00:00,8696,18,0,5,5,0,0.0,0,276,439,92734.3,676.2
646.6,1011,1010,519,519,2801,2801,0.97,0.97,6.5,-0.01,6.4,82,82,0,110,110,00:00,8699,15,0,5,5,0,0.0,0,276,439,92770.4,676.2
647.1,1010,1010,522,522,2800,2800,0.97,0.97,6.5,0.00,6.0,83,83,0,110,110,00:00,8703,16,0,5,5,0,0.0,0,276,439,92810.9,682.2
647.6,1009,1009,517,517,2799,2799,0.97,0.97,6.5,0.01,5.8,82,82,0,110,110,00:00,8706,17,0,5,5,0,0.0,0,276,439,92842.4,682.2
648.2,1009,1009,517,517,2801,2801,0.97,0.97,6.0,0.01,5.7,82,82,0,110,110,00:00,8709,18,0,5,5,0,0.0,0,276,439,92874.2,700.3
648.7,1009,1009,519,520,2800,2800,0.97,0.97,7.1,0.06,5.6,83,83,0,110,110,00:00,8712,18,0,5,5,0,0.0,0,276,440,92930.3,645.0
649.3,1008,1008,517,517,2799,2799,0.96,0.96,7.1,0.10,5.6,82,82,0,110,110,00:00,8715,18,0,5,5,0,0.0,0,276,440,92971.0,645.0
649.8,1008,1008,515,515,2800,2800,0.96,0.96,7.1,0.12,5.6,82,82,0,110,110,00:00,8718,18,0,5,5,0,0.0,0,276,440,93006.3,638.8
650.4,1007,1007,517,517,2800,2800,0.96,0.96,7.1,0.10,5.6,83,83,0,110,110,00:00,8721,18,0,5,5,0,0.0,0,276,440,93021.1,638.8
650.9,1007,1007,516,516,2800,2800,0.96,0.96,5.0,0.03,5.6,82,82,0,110,110,00:00,8724,18,0,5,5,0,0.0,0,276,439,93031.6,757.0
651.5,1007,1007,514,514,2800,2800,0.96,0.96,5.0,0.01,5.5,82,82,0,110,110,00:00,8727,18,0,5,5,0,0.0,0,276,440,93077.7,757.0
652.0,1006,1006,515,515,2800,2800,0.96,0.96,6.2,0.03,5.5,82,82,0,110,110,00:00,8730,18,0,5,5,0,0.0,0,277,440,93117.8,684.5
652.6,1006,1006,515,515,2800,2800,0.96,0.96,6.2,0.05,5.5,82,82,0,110,110,00:00,8734,18,0,5,5,0,0.0,0,277,440,93163.3,684.5
653.1,1005,1005,513,513,2800,2800,0.96,0.96,6.4,0.06,5.5,82,82,0,110,110,00:00,8736,18,0,5,5,0,0.0,0,277,441,93186.7,674.7
653.6,1005,1005,514,514,2800,2800,0.96,0.96,6.4,0.06,5.6,82,82,0,110,110,00:00,8740,18,0,5,5,0,0.7,0,277,441,93229.4,674.7
654.2,1004,1004,513,513,2800,2800,0.96,0.96,6.4,0.08,5.6,82,82,0,110,110,00:00,8743,18,0,5,5,0,0.0,0,277,441,93278.7,674.9
654.7,1004,1004,512,512,2800,2800,0.96,0.96,6.4,0.12,5.6,82,82,0,110,110,00:00,8746,18,0,5,5,0,0.0,0,277,442,93322.9,674.9
655.3,1004,1004,512,512,2800,2800,0.96,0.96,7.7,0.14,5.6,82,82,0,110,110,00:00,8749,18,0,5,5,0,0.0,0,277,442,93359.2,596.5
655.8,1003,1003,512,512,2800,2800,0.96,0.96,7.2,0.13,5.6,82,82,0,110,110,00:00,8752,18,0,5,5,0,0.0,0,277,442,93392.8,626.0
656.4,1003,1003,511,511,2800,2800,0.96,0.96,7.2,0.12,5.6,82,82,0,110,110,00:00,8755,18,0,5,5,0,0.0,0,277,442,93425.5,626.0
656.9,1003,1003,511,511,2800,2800,0.96,0.96,6.6,0.11,5.6,82,82,0,110,110,00:00,8758,18,0,5,5,0,0.0,0,277,442,93457.3,656.2
657.5,1002,1002,511,511,2800,2800,0.96,0.96,6.6,0.10,5.6,82,82,0,110,110,00:00,8761,18,0,5,5,0,0.0,0,277,443,93501.3,656.2
658.0,1002,1002,510,510,2800,2800,0.96,0.96,7.7,0.13,5.7,82,82,0,110,110,00:00,8764,18,0,5,5,0,0.0,0,277,443,93547.5,597.7
658.5,1001,1001,510,510,2800,2800,0.96,0.96,7.7,0.14,5.7,82,82,0,110,110,00:00,8767,18,0,5,5,0,0.0,0,277,443,93583.9,597.7
659.1,1001,1001,510,510,2800,2800,0.96,0.96,7.3,0.13,5.7,82,82,0,110,110,00:00,8770,18,0,5,5,0,0.0,0,277,443,93617.1,616.2
659.6,1001,1001,509,509,2800,2800,0.96,0.96,7.3,0.12,5.7,82,82,0,110,110,00:00,8773,18,0,5,5,0,0.0,0,277,443,93648.9,616.2
660.2,1000,1000,509,509,2800,2800,0.96,0.96,6.8,0.10,5.7,82,82,0,110,110,00:00,8777,18,0,5,5,0,0.0,0,277,443,93690.3,644.4
660.7,1000,1000,508,508,2800,2800,0.96,0.96,6.8,0.07,5.7,82,82,0,110,110,00:00,8779,18,0,5,5,0,0.0,0,277,443,93692.0,644.4
661.3,999,999,508,508,2800,2800,0.96,0.96,5.1,-0.01,5.7,82,82,0,110,110,00:00,8783,18,0,5,5,0,0.0,0,277,443,93716.5,732.4
661.8,999,999,508,508,2800,2800,0.96,0.96,5.6,-0.02,5.7,82,82,0,110,110,00:00,8786,18,0,5,5,0,0.0,0,277,443,93758.6,707.9
662.4,999,999,507,507,2800,2800,0.96,0.96,5.6,0.00,5.6,82,82,0,110,110,00:00,8789,18,0,5,5,0,0.0,0,277,443,93793.6,707.9
662.9,998,998,507,507,2800,2800,0.95,0.95,6.0,0.01,5.6,82,82,0,110,110,00:00,8792,18,0,5,5,0,0.0,0,277,443,93826.2,685.3
663.5,998,998,506,506,2800,2800,0.95,0.95,6.0,0.02,5.6,82,82,0,110,110,00:00,8795,18,0,5,5,0,0.0,0,278,443,93857.9,685.3
664.0,997,997,506,506,2800,2800,0.95,0.95,6.0,0.03,5.6,82,82,0,110,110,00:00,8798,18,0,5,5,0,0.0,0,278,443,93889.3,683.8
664.6,997,997,506,506,2800,2800,0.95,0.95,6.0,0.03,5.6,82,82,0,110,110,00:00,8801,18,0,5,5,0,0.0,0,278,443,93920.3,683.8
665.1,997,997,505,505,2800,2800,0.95,0.95,6.0,0.03,5.6,82,82,0,110,110,00:00,8804,18,0,5,5,0,0.0,0,278,443,93951.1,682.5
665.6,996,996,505,505,2800,2800,0.95,0.95,6.0,0.05,5.6,82,82,0,110,110,00:00,8807,18,0,5,5,0,0.0,0,278,444,94002.2,682.5
666.2,996,996,505,505,2800,2800,0.95,0.95,7.1,0.09,5.6,82,82,0,110,110,00:00,8810,18,0,5,5,0,0.0,0,278,444,94042.6,622.3
666.7,995,995,504,504,2800,2800,0.95,0.95,7.0,0.11,5.6,82,82,0,110,110,00:00,8813,18,0,5,5,0,0.0,0,278,444,94076.8,623.8
667.3,995,995,504,504,2800,2800,0.95,0.95,7.0,0.10,5.6,82,82,0,110,110,00:00,8817,18,0,5,5,0,0.0,0,278,445,94118.7,623.8
667.8,994,994,504,504,2800,2800,0.95,0.95,6.5,0.09,5.6,82,82,0,110,110,00:00,8819,18,0,5,5,0,0.0,0,278,445,94140.4,649.8
668.4,994,994,503,503,2800,2800,0.95,0.95,6.5,0.08,5.5,82,82,0,110,110,00:00,8823,18,0,5,5,0,0.0,0,278,445,94181.5,649.8
668.9,994,994,503,503,2800,2800,0.95,0.95,6.2,0.07,5.5,82,82,0,110,110,00:00,8826,18,0,5,5,0,0.0,0,278,445,94212.7,666.6
669.5,993,993,502,502,2800,2800,0.95,0.95,6.2,0.06,5.5,82,82,0,110,110,00:00,8829,18,0,5,5,0,0.0,0,278,445,94243.6,666.6
670.0,993,993,502,502,2800,2800,0.95,0.95,6.6,0.09,5.5,82,82,0,110,110,00:00,8832,18,0,5,5,0,0.0,0,278,445,94297.4,643.5
670.6,993,993,502,502,2800,2800,0.95,0.95,6.6,0.11,5.5,82,82,0,110,110,00:00,8835,18,0,5,5,0,0.0,0,278,446,94335.6,643.5
671.1,992,992,501,501,2800,2800,0.95,0.95,7.0,0.11,5.6,82,82,0,110,110,00:00,8838,18,0,5,5,0,0.6,0,278,446,94368.2,619.5
671.7,992,992,501,501,2800,2800,0.95,0.95,7.0,0.10,5.6,82,82,0,110,110,00:00,8841,18,0,5,5,0,0.6,0,278,446,94398.9,619.5
672.2,991,991,501,501,2800,2800,0.95,0.95,6.7,0.08,5.7,82,82,0,110,110,00:00,8844,18,0,5,5,0,0.6,0,278,446,94428.6,637.5
672.8,991,991,500,500,2800,2800,0.95,0.95,6.3,0.07,5.7,82,82,0,110,110,00:00,8847,18,0,5,5,0,0.0,0,278,446,94458.3,654.9
673.3,990,990,500,500,2800,2800,0.95,0.95,6.3,0.05,5.8,82,82,0,110,110,00:00,8850,18,0,5,5,0,0.0,0,278,446,94487.7,654.9
673.8,990,990,499,499,2800,2800,0.95,0.95,6.1,0.04,5.7,82,82,0,110,110,00:00,8853,17,0,5,5,0,0.0,0,278,446,94519.5,662.2
674.4,990,990,500,500,2800,2800,0.95,0.95,6.1,0.03,5.6,82,82,0,110,110,00:00,8856,17,0,5,5,0,0.0,0,278,446,94550.5,662.2
674.9,989,989,499,499,2800,2800,0.95,0.95,5.9,0.04,5.4,82,82,0,110,110,00:00,8859,17,0,5,5,0,0.0,0,278,446,94589.4,680.2
675.5,989,989,499,499,2800,2800,0.95,0.95,5.9,0.07,5.2,82,82,0,110,110,00:00,8862,17,0,5,5,0,0.0,0,278,447,94640.2,680.2
676.0,989,989,499,499,2800,2800,0.95,0.95,7.0,0.11,5.1,82,82,0,110,110,00:00,8865,17,0,5,5,0,0.0,0,278,447,94678.5,615.2
676.6,988,988,498,498,2800,2800,0.94,0.94,7.0,0.12,5.1,82,82,0,110,110,00:00,8868,18,0,5,5,0,0.0,0,278,447,94713.5,615.2
677.1,988,988,497,497,2800,2800,0.94,0.94,6.6,0.12,5.0,82,82,0,110,110,00:00,8871,18,0,5,5,0,0.0,0,278,447,94746.9,637.9
677.7,988,988,497,497,2800,2800,0.94,0.94,6.2,0.11,5.0,82,82,0,110,110,00:00,8873,18,0,5,5,0,0.0,0,278,448,94770.5,657.7
678.2,987,987,497,497,2800,2800,0.94,0.94,6.2,0.08,5.0,82,82,0,110,110,00:00,8876,18,0,5,5,0,0.0,0,278,447,94791.3,657.7
678.8,987,987,496,496,2800,2800,0.94,0.94,5.1,0.05,5.0,82,82,0,110,110,00:00,8879,18,0,5,5,0,0.0,0,278,447,94818.5,714.4
679.3,986,986,496,496,2800,2800,0.94,0.94,5.1,0.03,5.0,82,82,0,110,110,00:00,8882,18,0,5,5,0,0.0,0,279,447,94849.5,714.4
679.8,986,986,495,495,2800,2800,0.94,0.94,5.2,0.02,5.0,82,82,0,110,110,00:00,8884,18,0,5,5,0,0.0,0,279,447,94872.0,708.2
680.4,986,986,495,495,2800,2800,0.94,0.94,5.2,0.03,5.0,82,82,0,110,110,00:00,8887,18,0,5,5,0,0.0,0,279,447,94904.9,708.2
680.9,985,985,495,495,2800,2800,0.94,0.94,5.4,0.03,5.0,82,82,0,110,110,00:00,8890,18,0,5,5,0,0.0,0,279,448,94937.9,696.5
681.5,985,985,494,494,2800,2800,0.94,0.94,5.4,0.07,4.9,82,82,0,110,110,00:00,8893,18,0,5,5,0,0.0,0,279,448,94994.6,696.5
682.0,985,985,494,494,2800,2800,0.94,0.94,6.7,0.11,4.9,82,82,0,110,110,00:00,8895,18,0,5,5,0,0.0,0,279,449,95025.4,623.1
682.6,984,984,494,494,2800,2800,0.94,0.94,6.5,0.12,4.9,82,82,0,110,110,00:00,8898,18,0,5,5,0,0.0,0,279,449,95061.0,632.9
683.1,984,984,493,493,2800,2800,0.94,0.94,6.5,0.12,4.9,82,82,0,110,110,00:00,8901,18,0,5,5,0,0.0,0,279,449,95094.7,632.9
683.7,984,984,493,493,2800,2800,0.94,0.94,6.1,0.12,4.9,82,82,0,110,110,00:00,8903,18,0,5,5,0,0.0,0,279,449,95117.5,653.6
684.2,983,983,492,492,2800,2800,0.94,0.94,6.1,0.11,5.0,82,82,0,110,110,00:00,8906,18,0,5,5,0,0.6,0,279,449,95162.3,653.6
684.8,983,983,492,492,2800,2800,0.94,0.94,7.0,0.14,5.0,82,82,0,110,110,00:00,8909,18,0,5,5,0,0.6,0,279,450,95209.1,604.8
685.3,983,983,492,492,2800,2800,0.94,0.94,7.0,0.15,5.1,82,82,0,110,110,00:00,8911,18,0,5,5,0,0.6,0,279,450,95236.0,604.8
685.9,982,982,491,491,2800,2800,0.94,0.94,6.8,0.14,5.1,82,82,0,110,110,00:00,8914,18,0,5,5,0,0.0,0,279,450,95269.2,612.2
686.4,982,982,491,491,2800,2800,0.94,0.94,6.8,0.13,5.1,82,82,0,110,110,00:00,8917,18,0,5,5,0,0.0,0,279,450,95301.3,612.2
686.9,982,982,491,491,2800,2800,0.94,0.94,6.2,0.11,5.1,82,82,0,110,110,00:00,8920,18,0,5,5,0,0.0,0,279,450,95333.1,645.0
687.5,981,981,490,490,2800,2800,0.94,0.94,6.2,0.09,5.1,82,82,0,110,110,00:00,8922,17,0,5,5,0,0.0,0,279,451,95354.9,645.0
688.0,981,981,490,490,2800,2800,0.94,0.94,5.9,0.07,5.1,82,82,0,110,110,00:00,8925,17,0,5,5,0,0.0,0,279,450,95375.4,662.4
688.6,981,981,490,490,2800,2800,0.94,0.94,5.9,0.02,5.0,82,82,0,110,110,00:00,8928,17,0,5,5,0,0.0,0,279,450,95397.3,662.4
689.1,980,980,489,489,2800,2800,0.94,0.94,4.7,0.00,5.0,82,82,0,110,110,00:00,8931,18,0,5,5,0,0.0,0,279,450,95428.6,724.0
689.7,980,980,489,489,2800,2800,0.94,0.94,4.7,0.00,5.0,82,82,0,110,110,00:00,8933,18,0,5,5,0,0.0,0,279,450,95449.9,724.0
690.2,980,980,489,489,2800,2800,0.94,0.94,5.0,0.00,5.0,82,82,0,110,110,00:00,8936,18,0,5,5,0,0.0,0,279,450,95481.0,707.7
690.7,979,979,488,488,2800,2800,0.94,0.94,5.2,0.00,5.1,82,82,0,110,110,00:00,8939,18,0,5,5,0,0.6,0,280,450,95511.8,695.6
691.3,979,979,488,488,2800,2800,0.94,0.94,5.2,0.01,5.1,82,82,0,110,110,00:00,8942,18,0,5,5,0,0.6,0,280,450,95542.3,695.6
691.8,978,978,488,488,2800,2800,0.93,0.93,5.3,0.01,5.2,82,82,0,110,110,00:00,8944,18,0,5,5,0,0.6,0,280,450,95562.7,689.2
692.4,978,978,487,487,2800,2800,0.93,0.93,5.3,0.01,5.2,82,82,0,110,110,00:00,8947,18,0,5,5,0,0.0,0,280,450,95593.1,689.2
692.9,978,978,487,487,2800,2800,0.93,0.93,5.7,0.02,5.2,82,82,0,110,110,00:00,8950,18,0,5,5,0,0.0,0,280,451,95635.9,665.1
693.5,977,977,487,487,2800,2800,0.93,0.93,5.7,0.06,5.2,82,82,0,110,110,00:00,8953,17,0,5,5,0,0.0,0,280,451,95681.3,665.1
694.0,977,977,487,487,2800,2800,0.93,0.93,6.7,0.09,5.2,82,82,0,110,110,00:00,8956,17,0,5,5,0,0.0,0,280,451,95716.7,612.2
694.6,977,977,486,486,2800,2800,0.93,0.93,6.7,0.09,5.1,82,82,0,110,110,00:00,8959,17,0,5,5,0,0.0,0,280,451,95748.8,612.2
695.1,976,976,486,486,2800,2800,0.93,0.93,6.1,0.09,5.1,82,82,0,110,110,00:00,8962,17,0,5,5,0,0.0,0,280,451,95779.8,643.9
695.7,976,976,486,486,2800,2800,0.93,0.93,6.1,0.07,5.1,82,82,0,110,110,00:00,8964,18,0,5,5,0,0.0,0,280,451,95800.3,643.9
696.2,976,976,485,485,2800,2800,0.93,0.93,5.8,0.06,5.1,82,82,0,110,110,00:00,8967,18,0,5,5,0,0.0,0,280,451,95830.4,659.3
696.7,975,975,485,485,2800,2800,0.93,0.93,5.8,0.05,5.1,82,82,0,110,110,00:00,8970,18,0,5,5,0,0.0,0,280,452,95860.4,659.3
697.3,975,975,485,485,2800,2800,0.93,0.93,5.5,0.04,5.2,82,82,0,110,110,00:00,8973,18,0,5,5,0,0.0,0,280,452,95890.4,670.9
697.8,974,974,484,484,2800,2800,0.93,0.93,5.5,0.03,5.2,82,82,0,110,110,00:00,8975,18,0,5,5,0,0.0,0,280,452,95910.3,670.9
698.4,974,974,484,484,2800,2800,0.93,0.93,5.4,0.02,5.2,82,82,0,110,110,00:00,8978,18,0,5,5,0,0.0,0,280,452,95939.9,676.2
698.9,974,974,484,484,2800,2800,0.93,0.93,6.5,0.05,5.2,82,82,0,110,110,00:00,8981,18,0,5,5,0,0.0,0,280,452,95992.8,618.9
699.5,973,973,484,484,2800,2800,0.93,0.93,6.5,0.08,5.2,82,82,0,110,110,00:00,8984,18,0,5,5,0,0.0,0,280,452,96029.9,618.9
700.0,973,973,483,483,2800,2800,0.93,0.93,6.4,0.09,5.2,82,82,0,110,110,00:00,8987,18,0,5,5,0,0.0,0,280,453,96062.1,622.5
700.6,973,973,483,483,2800,2800,0.93,0.93,6.4,0.08,5.2,82,82,0,110,110,00:00,8989,17,0,5,5,0,0.0,0,280,453,96082.7,622.5
701.1,972,972,483,483,2800,2800,0.93,0.93,5.9,0.07,5.2,82,82,0,110,110,00:00,8993,18,0,5,5,0,0.0,0,280,453,96122.3,649.2
701.7,972,972,482,482,2800,2800,0.93,0.93,5.9,0.05,5.2,82,82,0,110,110,00:00,8995,18,0,5,5,0,0.0,0,280,453,96141.9,649.2
702.2,972,972,482,482,2800,2800,0.93,0.93,5.5,0.04,5.2,82,82,0,110,110,00:00,8998,18,0,5,5,0,0.0,0,280,453,96171.2,665.6
702.7,971,971,482,482,2800,2800,0.93,0.93,5.5,0.03,5.2,82,82,0,110,110,00:00,9001,18,0,5,5,0,0.0,0,280,453,96200.4,665.6
703.3,971,971,482,482,2800,2800,0.93,0.93,5.3,0.02,5.2,82,82,0,110,110,00:00,9004,18,0,5,5,0,0.0,0,280,453,96229.7,675.9
703.8,970,970,481,481,2800,2800,0.93,0.93,5.3,0.01,5.2,82,82,0,110,110,00:00,9007,17,0,5,5,0,0.0,0,280,453,96259.3,675.9
704.4,970,970,481,481,2800,2800,0.93,0.93,5.3,0.01,5.1,82,82,0,110,110,00:00,9009,17,0,5,5,0,0.0,0,280,453,96279.1,678.1
704.9,970,970,481,481,2800,2800,0.93,0.93,5.2,0.01,5.1,82,82,0,110,110,00:00,9012,17,0,5,5,0,0.0,0,280,453,96308.9,682.5
705.5,969,969,480,480,2800,2800,0.93,0.93,5.2,0.01,5.1,82,82,0,110,110,00:00,9015,17,0,5,5,0,0.0,0,280,453,96345.6,682.5
706.0,969,969,480,480,2800,2800,0.93,0.93,6.2,0.05,5.0,82,82,0,110,110,00:00,9018,17,0,5,5,0,0.0,0,280,453,96394.1,624.3
706.6,969,969,480,480,2800,2800,0.92,0.92,6.2,0.08,5.0,82,82,0,110,110,00:00,9021,17,0,5,5,0,0.0,0,280,453,96430.2,624.3
707.1,968,968,480,480,2800,2800,0.92,0.92,6.2,0.09,5.0,82,82,0,110,110,00:00,9023,18,0,5,5,0,0.0,0,280,454,96452.3,628.7
707.7,968,968,479,479,2800,2800,0.92,0.92,6.2,0.08,5.0,82,82,0,110,110,00:00,9026,18,0,5,5,0,0.0,0,280,454,96482.9,628.7
708.2,968,968,479,479,2800,2800,0.92,0.92,5.7,0.07,5.0,82,82,0,110,110,00:00,9029,18,0,5,5,0,0.0,0,280,454,96512.7,651.3
708.8,967,967,479,479,2800,2800,0.92,0.92,5.7,0.05,5.0,82,82,0,110,110,00:00,9031,18,0,5,5,0,0.6,0,280,454,96532.2,651.3
709.3,967,967,478,478,2800,2800,0.92,0.92,5.4,0.04,5.1,82,82,0,110,110,00:00,9034,18,0,5,5,0,0.6,0,280,454,96561.0,667.1
709.9,966,966,478,478,2800,2800,0.92,0.92,5.3,0.03,5.1,82,82,0,110,110,00:00,9037,18,0,5,5,0,0.6,0,280,454,96589.5,672.4
710.4,966,966,478,478,2800,2800,0.92,0.92,5.3,0.02,5.2,82,82,0,110,110,00:00,9040,18,0,5,5,0,0.6,0,280,454,96617.7,672.4
