"Time, s","Altitude, m","IAS, km/h","TAS, km/h","Propeller efficiency, %[1]","Propeller efficiency, %[2]","Propeller pitch, deg[1]","Propeller pitch, deg[2]","Propeller pitch, %[1]","Propeller pitch, %[2]",RPM[1],RPM[2],"Power, hp[1]","Power, hp[2]","Thrust, kgf[1]","Thrust, kgf[2]","Pitch angle, deg","AoA, deg","Specific excess power, m/s","Acceleration, m/s²","Climb, m/s",Mach number,"Manifold pressure, atm[1]","Manifold pressure, atm[2]"
72.1,6130,510,699,81,81,50.1,50.1,100,100,2850,2850,1125,1125,359,359,25.4,-0.6,85.3,0.01,85.2,0.61,1.60,1.60
72.2,6141,509,698,82,82,50.1,50.1,100,100,2850,2850,1125,1125,362,362,25.4,-0.6,85.1,0.00,85.1,0.61,1.60,1.60
72.3,6148,510,698,82,82,50.1,50.1,100,100,2850,2850,1125,1125,360,360,25.4,-0.6,85.0,0.00,85.1,0.61,1.60,1.60
72.4,6157,509,698,82,82,50.1,50.1,100,100,2850,2850,1126,1126,360,360,25.4,-0.6,84.9,-0.01,85.1,0.61,1.60,1.60
72.5,6166,509,698,82,82,50.1,50.1,100,100,2850,2850,1126,1126,362,362,25.4,-0.6,84.8,-0.01,85.0,0.61,1.60,1.60
72.6,6173,509,698,82,82,50.1,50.1,100,100,2850,2850,1126,1126,362,362,25.4,-0.6,84.7,-0.02,85.0,0.61,1.60,1.60
72.7,6182,508,698,83,83,50.2,50.2,100,100,2850,2850,1126,1126,364,364,25.4,-0.6,84.3,-0.03,84.9,0.61,1.60,1.60
72.8,6192,509,699,83,83,50.2,50.2,100,100,2850,2850,1126,1126,364,364,25.3,-0.6,85.0,0.00,85.0,0.61,1.60,1.60
72.9,6199,509,699,81,81,50.2,50.2,100,100,2850,2850,1126,1126,357,357,25.3,-0.6,85.2,0.01,85.0,0.61,1.60,1.60
73.0,6208,508,699,81,81,50.2,50.2,100,100,2850,2850,1126,1126,356,356,25.3,-0.6,85.2,0.03,85.0,0.61,1.60,1.60
73.1,6217,508,699,81,81,50.2,50.2,100,100,2850,2850,1126,1126,359,359,25.3,-0.6,85.5,0.03,84.9,0.61,1.60,1.60
73.2,6226,507,698,82,82,50.2,50.2,100,100,2850,2850,1126,1126,361,361,25.3,-0.6,85.5,0.03,84.8,0.61,1.60,1.60
73.3,6235,507,698,82,82,50.2,50.2,100,100,2850,2850,1124,1124,362,362,25.3,-0.6,85.2,0.02,84.8,0.61,1.60,1.60
73.4,6242,507,699,82,82,50.2,50.2,100,100,2850,2850,1123,1123,360,360,25.3,-0.6,85.2,0.02,84.8,0.61,1.60,1.60
73.5,6251,506,698,82,82,50.2,50.2,100,100,2850,2850,1122,1122,361,361,25.3,-0.6,85.0,0.02,84.7,0.61,1.60,1.60
73.6,6260,506,698,82,82,50.2,50.2,100,100,2850,2850,1120,1120,361,361,25.3,-0.6,85.0,0.02,84.7,0.61,1.60,1.60
73.7,6267,506,699,82,82,50.2,50.2,100,100,2850,2850,1119,1119,358,358,25.3,-0.6,85.1,0.02,84.7,0.61,1.59,1.59
73.8,6277,506,698,82,82,50.2,50.2,100,100,2850,2850,1117,1117,359,359,25.3,-0.6,85.1,0.02,84.6,0.61,1.59,1.59
73.9,6284,505,698,82,82,50.2,50.2,100,100,2850,2850,1116,1116,358,358,25.3,-0.6,84.8,0.01,84.6,0.61,1.59,1.59
74.0,6293,505,698,82,82,50.2,50.2,100,100,2850,2850,1115,1115,359,359,25.3,-0.6,84.5,0.00,84.5,0.62,1.59,1.59
74.1,6302,505,698,82,82,50.2,50.2,100,100,2850,2850,1114,1114,359,359,25.3,-0.6,84.3,-0.01,84.5,0.62,1.59,1.59
74.2,6311,504,698,82,82,50.2,50.2,100,100,2850,2850,1112,1112,358,358,25.3,-0.6,84.1,-0.02,84.5,0.62,1.59,1.59
74.3,6320,505,699,81,81,50.2,50.2,100,100,2850,2850,1112,1112,351,351,25.3,-0.5,84.7,0.00,84.7,0.62,1.58,1.58
74.4,6328,505,699,81,81,50.2,50.2,100,100,2850,2850,1110,1110,350,350,25.3,-0.5,85.2,0.03,84.7,0.62,1.58,1.58
74.5,6337,504,699,81,81,50.2,50.2,100,100,2850,2850,1109,1109,353,353,25.3,-0.5,85.2,0.03,84.6,0.62,1.58,1.58
74.6,6344,504,699,81,81,50.2,50.2,100,100,2850,2850,1108,1108,353,353,25.3,-0.5,85.3,0.03,84.6,0.62,1.58,1.58
74.7,6355,504,698,82,82,50.2,50.2,100,100,2850,2850,1106,1106,354,354,25.3,-0.5,85.3,0.04,84.6,0.62,1.58,1.58
74.8,6362,504,698,82,82,50.2,50.2,100,100,2850,2850,1105,1105,354,354,25.3,-0.5,85.2,0.03,84.6,0.62,1.58,1.58
74.9,6369,504,699,81,81,50.2,50.2,100,100,2850,2850,1104,1104,352,352,25.3,-0.5,85.2,0.03,84.6,0.62,1.57,1.57
75.0,6378,503,699,82,82,50.2,50.2,100,100,2850,2850,1103,1103,353,353,25.3,-0.5,85.2,0.03,84.6,0.62,1.57,1.57
75.1,6387,503,699,81,81,50.2,50.2,100,100,2850,2850,1101,1101,351,351,25.3,-0.5,85.3,0.03,84.6,0.62,1.57,1.57
75.2,6395,503,699,82,82,50.2,50.2,100,100,2850,2850,1100,1100,351,351,25.3,-0.5,85.2,0.03,84.6,0.62,1.57,1.57
75.3,6404,502,699,82,82,50.2,50.2,100,100,2850,2850,1098,1098,351,351,25.3,-0.5,85.2,0.03,84.6,0.62,1.57,1.57
75.4,6411,502,699,81,81,50.2,50.2,100,100,2850,2850,1098,1098,349,349,25.3,-0.5,85.2,0.03,84.6,0.62,1.56,1.56
75.5,6420,502,699,81,81,50.1,50.1,100,100,2850,2850,1096,1096,350,350,25.4,-0.5,85.2,0.02,84.6,0.62,1.56,1.56
75.6,6429,502,699,81,81,50.1,50.1,100,100,2850,2850,1095,1095,349,349,25.4,-0.5,85.0,0.02,84.6,0.62,1.56,1.56
75.7,6438,501,698,82,82,50.1,50.1,100,100,2850,2850,1093,1093,351,351,25.4,-0.5,84.9,0.02,84.6,0.62,1.56,1.56
75.8,6446,501,698,82,82,50.1,50.1,100,100,2850,2850,1092,1092,350,350,25.4,-0.5,84.8,0.01,84.6,0.62,1.56,1.56
75.9,6455,501,698,82,82,50.1,50.1,100,100,2850,2850,1091,1091,350,350,25.4,-0.5,84.8,0.01,84.6,0.62,1.56,1.56
76.0,6464,500,698,82,82,50.2,50.2,100,100,2850,2850,1089,1089,351,351,25.4,-0.5,84.4,-0.01,84.6,0.62,1.55,1.55
76.1,6473,500,698,82,82,50.1,50.1,100,100,2850,2850,1088,1088,349,349,25.4,-0.5,84.4,-0.01,84.6,0.62,1.55,1.55
76.2,6480,500,698,82,82,50.1,50.1,100,100,2850,2850,1087,1087,347,347,25.4,-0.5,84.5,-0.01,84.7,0.62,1.55,1.55
76.3,6489,500,699,81,81,50.1,50.1,100,100,2850,2850,1086,1086,346,346,25.4,-0.5,84.5,-0.01,84.7,0.62,1.55,1.55
76.5,6498,500,699,81,81,50.1,50.1,100,100,2850,2850,1085,1085,344,344,25.4,-0.5,84.7,-0.01,84.8,0.62,1.55,1.55
76.6,6506,500,699,81,81,50.1,50.1,100,100,2850,2850,1083,1083,344,344,25.4,-0.5,84.7,0.00,84.8,0.62,1.54,1.54
76.7,6515,500,699,81,81,50.1,50.1,100,100,2850,2850,1082,1082,343,343,25.4,-0.5,85.0,0.01,84.8,0.62,1.54,1.54
76.8,6524,500,699,80,80,50.1,50.1,100,100,2850,2850,1081,1081,340,340,25.4,-0.5,85.0,0.02,84.9,0.62,1.54,1.54
76.9,6531,498,698,82,82,50.1,50.1,100,100,2850,2850,1079,1079,347,347,25.4,-0.5,84.7,0.00,84.7,0.62,1.54,1.54
77.0,6540,498,698,82,82,50.1,50.1,100,100,2850,2850,1078,1078,346,346,25.4,-0.5,84.4,-0.02,84.7,0.62,1.54,1.54
77.1,6549,498,698,82,82,50.1,50.1,100,100,2850,2850,1077,1077,346,346,25.5,-0.5,84.2,-0.03,84.7,0.62,1.54,1.54
77.2,6558,498,698,82,82,50.1,50.1,100,100,2850,2850,1075,1075,344,344,25.5,-0.4,84.2,-0.03,84.8,0.62,1.53,1.53
77.3,6567,498,698,82,82,50.1,50.1,100,100,2850,2850,1074,1074,344,344,25.5,-0.4,84.2,-0.03,84.8,0.62,1.53,1.53
77.4,6574,497,698,82,82,50.1,50.1,100,100,2850,2850,1073,1073,344,344,25.5,-0.4,84.3,-0.03,84.8,0.62,1.53,1.53
77.5,6582,497,698,82,82,50.1,50.1,100,100,2850,2850,1072,1072,343,343,25.5,-0.5,84.4,-0.02,84.8,0.62,1.53,1.53
77.6,6591,497,699,82,82,50.1,50.1,100,100,2850,2850,1071,1071,343,343,25.5,-0.5,84.4,-0.02,84.8,0.62,1.53,1.53
77.7,6600,496,698,82,82,50.1,50.1,100,100,2850,2850,1069,1069,344,344,25.5,-0.4,84.3,-0.02,84.8,0.62,1.52,1.52
77.8,6609,497,700,81,81,50.1,50.1,100,100,2850,2850,1068,1068,337,337,25.5,-0.4,85.2,0.01,85.0,0.62,1.52,1.52
77.9,6616,496,698,82,82,50.1,50.1,100,100,2850,2850,1067,1067,343,343,25.5,-0.4,84.9,0.00,84.8,0.62,1.52,1.52
78.0,6625,497,700,81,81,50.1,50.1,100,100,2850,2850,1066,1066,336,336,25.5,-0.4,84.9,0.00,85.0,0.62,1.52,1.52
78.1,6634,496,699,81,81,50.1,50.1,100,100,2850,2850,1065,1065,338,338,25.5,-0.5,85.0,0.00,84.9,0.62,1.52,1.52
78.2,6643,496,699,81,81,50.1,50.1,100,100,2850,2850,1063,1063,337,337,25.5,-0.5,85.1,0.01,84.9,0.62,1.52,1.52
78.3,6651,495,699,81,81,50.1,50.1,100,100,2850,2850,1062,1062,338,338,25.5,-0.5,85.1,0.01,84.9,0.62,1.51,1.51
78.4,6660,495,698,81,81,50.1,50.1,100,100,2850,2850,1061,1061,336,336,25.5,-0.5,85.1,0.00,84.9,0.62,1.51,1.51
78.5,6669,495,698,81,81,50.1,50.1,100,100,2850,2850,1059,1059,337,337,25.5,-0.5,84.9,0.00,84.9,0.62,1.51,1.51
78.6,6678,495,699,81,81,50.1,50.1,100,100,2850,2850,1058,1058,336,336,25.5,-0.5,84.9,0.00,84.9,0.62,1.51,1.51
78.7,6687,494,698,82,82,50.1,50.1,100,100,2850,2850,1056,1056,338,338,25.5,-0.5,84.7,-0.01,84.8,0.62,1.51,1.51
78.8,6694,494,698,82,82,50.1,50.1,100,100,2850,2850,1055,1055,337,337,25.5,-0.5,84.7,-0.01,84.8,0.62,1.51,1.51
78.9,6703,494,698,82,82,50.1,50.1,100,100,2850,2850,1054,1054,337,337,25.4,-0.5,84.6,-0.01,84.8,0.62,1.50,1.50
79.0,6712,493,698,82,82,50.1,50.1,100,100,2850,2850,1053,1053,338,338,25.4,-0.5,84.6,-0.02,84.8,0.62,1.50,1.50
79.1,6720,494,699,80,80,50.1,50.1,100,100,2850,2850,1052,1052,331,331,25.4,-0.5,85.0,0.00,84.9,0.62,1.50,1.50
79.2,6729,494,700,80,80,50.1,50.1,100,100,2850,2850,1051,1051,330,330,25.4,-0.5,85.4,0.02,84.9,0.62,1.50,1.50
79.3,6736,493,698,82,82,50.1,50.1,100,100,2850,2850,1049,1049,337,337,25.4,-0.5,84.9,0.01,84.7,0.62,1.50,1.50
79.4,6745,493,699,80,80,50.1,50.1,100,100,2850,2850,1048,1048,329,329,25.4,-0.5,85.4,0.03,84.9,0.62,1.50,1.50
79.5,6754,493,699,81,81,50.1,50.1,100,100,2850,2850,1047,1047,332,332,25.4,-0.5,85.5,0.03,84.8,0.62,1.49,1.49
79.6,6763,492,699,81,81,50.1,50.1,100,100,2850,2850,1046,1046,333,333,25.4,-0.5,85.3,0.03,84.7,0.62,1.49,1.49
79.7,6772,492,699,81,81,50.1,50.1,100,100,2850,2850,1044,1044,332,332,25.4,-0.5,85.3,0.03,84.7,0.62,1.49,1.49
79.8,6779,492,699,81,81,50.1,50.1,100,100,2850,2850,1043,1043,332,332,25.4,-0.5,85.2,0.03,84.7,0.62,1.49,1.49
79.9,6788,492,699,81,81,50.1,50.1,100,100,2850,2850,1042,1042,331,331,25.4,-0.5,85.2,0.03,84.7,0.62,1.49,1.49
80.0,6796,492,699,81,81,50.1,50.1,100,100,2850,2850,1041,1041,329,329,25.4,-0.5,85.3,0.03,84.7,0.62,1.49,1.49
80.1,6805,491,699,81,81,50.1,50.1,100,100,2850,2850,1040,1040,328,328,25.4,-0.5,85.3,0.03,84.7,0.62,1.48,1.48
80.2,6814,491,699,80,80,50.1,50.1,100,100,2850,2850,1038,1038,324,324,25.4,-0.5,85.5,0.04,84.7,0.62,1.48,1.48
80.3,6821,490,698,82,82,50.1,50.1,100,100,2850,2850,1037,1037,331,331,25.4,-0.5,84.7,0.01,84.5,0.62,1.48,1.48
80.4,6830,490,698,82,81,50.1,50.1,100,100,2850,2850,1036,1036,331,331,25.4,-0.5,84.3,-0.01,84.5,0.62,1.48,1.48
80.5,6839,490,699,80,80,50.1,50.1,100,100,2850,2850,1035,1035,325,325,25.4,-0.5,84.3,-0.01,84.6,0.62,1.48,1.48
80.6,6848,490,698,81,81,50.1,50.1,100,100,2850,2850,1033,1033,326,326,25.4,-0.5,84.4,-0.01,84.5,0.62,1.48,1.48
80.7,6856,490,699,80,80,50.1,50.1,100,100,2850,2850,1032,1032,325,325,25.4,-0.5,84.4,0.00,84.6,0.62,1.47,1.47
80.8,6863,490,699,80,80,50.1,50.1,100,100,2850,2850,1031,1031,325,325,25.4,-0.4,84.7,0.01,84.5,0.62,1.47,1.47
80.9,6872,490,699,80,80,50.1,50.1,100,100,2850,2850,1030,1030,322,322,25.4,-0.4,85.0,0.02,84.6,0.62,1.47,1.47
81.0,6881,488,697,82,82,50.1,50.1,100,100,2850,2850,1028,1028,331,331,25.3,-0.4,84.2,-0.01,84.3,0.62,1.47,1.47
81.1,6890,489,698,81,81,50.1,50.1,100,100,2850,2850,1027,1027,327,327,25.3,-0.4,84.2,-0.01,84.4,0.62,1.47,1.47
81.2,6899,489,699,81,81,50.1,50.1,100,100,2850,2850,1026,1026,325,325,25.3,-0.4,84.2,-0.01,84.4,0.62,1.47,1.47
81.3,6906,488,699,81,81,50.1,50.1,100,100,2850,2850,1025,1025,325,325,25.3,-0.4,84.2,-0.01,84.4,0.62,1.46,1.46
81.4,6914,488,699,81,81,50.1,50.1,100,100,2850,2850,1024,1024,323,323,25.3,-0.4,84.4,0.00,84.5,0.62,1.46,1.46
81.5,6923,488,699,81,81,50.1,50.1,100,100,2850,2850,1023,1023,324,324,25.3,-0.4,84.4,-0.01,84.4,0.62,1.46,1.46
81.6,6932,487,698,81,81,50.1,50.1,100,100,2850,2850,1021,1021,326,326,25.3,-0.4,84.1,-0.01,84.3,0.62,1.46,1.46
81.7,6941,487,698,82,82,50.1,50.1,100,100,2850,2850,1020,1020,327,327,25.3,-0.4,83.7,-0.03,84.3,0.62,1.46,1.46
81.8,6950,488,699,80,80,50.1,50.1,100,100,2850,2850,1019,1019,319,319,25.4,-0.4,83.7,-0.01,84.5,0.62,1.46,1.46
81.9,6958,487,699,80,80,50.1,50.1,100,100,2850,2850,1018,1018,319,319,25.4,-0.4,84.6,0.01,84.5,0.62,1.45,1.45
82.0,6965,486,698,82,82,50.1,50.1,100,100,2850,2850,1016,1016,326,326,25.4,-0.4,84.1,-0.01,84.3,0.62,1.45,1.45
82.1,6976,486,698,81,81,50.1,50.1,100,100,2850,2850,1015,1015,323,323,25.4,-0.4,83.7,-0.03,84.3,0.62,1.45,1.45
82.2,6983,486,699,80,80,50.1,50.1,100,100,2849,2849,1014,1014,319,319,25.4,-0.4,83.7,-0.03,84.4,0.62,1.45,1.45
82.3,6992,486,698,81,81,50.1,50.1,100,100,2850,2850,1013,1013,320,320,25.4,-0.4,83.9,-0.02,84.3,0.62,1.45,1.45
82.4,7001,486,699,81,81,50.1,50.1,100,100,2850,2850,1012,1012,319,319,25.4,-0.4,83.9,-0.02,84.3,0.62,1.44,1.44
82.5,7009,486,699,79,79,50.1,50.1,100,100,2850,2850,1011,1011,314,314,25.4,-0.4,83.9,0.00,84.4,0.62,1.44,1.44
82.6,7018,486,700,79,79,50.1,50.1,100,100,2850,2850,1009,1009,314,314,25.4,-0.4,84.7,0.02,84.4,0.62,1.44,1.44
82.7,7025,486,700,80,80,50.1,50.1,100,100,2850,2850,1009,1009,314,314,25.4,-0.4,85.0,0.03,84.4,0.62,1.44,1.44
82.8,7034,484,698,82,82,50.1,50.1,100,100,2850,2850,1007,1007,323,323,25.4,-0.4,85.0,0.01,84.2,0.62,1.44,1.44
82.9,7043,484,698,81,81,50.1,50.1,100,100,2850,2850,1006,1006,321,321,25.4,-0.4,84.1,-0.01,84.2,0.62,1.44,1.44
83.0,7051,484,699,81,81,50.1,50.1,100,100,2850,2850,1005,1005,317,317,25.4,-0.4,84.2,-0.01,84.3,0.62,1.43,1.43
83.1,7060,484,699,80,80,50.1,50.1,100,100,2850,2850,1003,1003,316,315,25.4,-0.4,84.3,0.00,84.4,0.62,1.43,1.43
83.2,7067,484,699,80,80,50.1,50.1,100,100,2850,2850,1003,1003,312,312,25.4,-0.4,84.6,0.01,84.4,0.62,1.43,1.43
83.3,7076,484,699,80,80,50.1,50.1,100,100,2850,2850,1001,1001,312,312,25.4,-0.4,84.6,0.02,84.4,0.62,1.43,1.43
83.4,7085,484,699,80,80,50.1,50.1,100,100,2850,2850,1000,1000,312,312,25.4,-0.4,85.0,0.03,84.4,0.62,1.43,1.43
83.5,7094,484,699,80,80,50.1,50.1,100,100,2850,2850,999,999,311,311,25.3,-0.4,85.2,0.04,84.4,0.62,1.43,1.43
83.6,7101,483,698,82,82,50.1,50.1,100,100,2850,2850,997,997,318,318,25.3,-0.4,84.6,0.02,84.2,0.62,1.42,1.42
83.7,7109,483,699,80,80,50.1,50.1,100,100,2850,2850,997,997,311,311,25.3,-0.4,84.6,0.03,84.3,0.62,1.42,1.42
83.8,7118,483,699,80,80,50.1,50.1,100,100,2850,2850,995,995,310,310,25.3,-0.4,85.1,0.04,84.3,0.62,1.42,1.42
83.9,7129,483,699,80,80,50.1,50.1,100,100,2850,2850,994,994,309,309,25.3,-0.4,85.1,0.05,84.3,0.62,1.42,1.42
84.0,7136,483,700,80,80,50.1,50.1,100,100,2850,2850,993,993,310,310,25.3,-0.4,85.4,0.06,84.3,0.62,1.42,1.42
84.1,7143,481,698,82,82,50.1,50.1,100,100,2850,2850,991,991,316,316,25.3,-0.4,85.3,0.06,84.1,0.62,1.42,1.42
84.2,7152,482,700,80,80,50.1,50.1,100,100,2850,2850,991,991,309,309,25.3,-0.4,85.5,0.06,84.3,0.62,1.42,1.42
84.3,7160,482,699,80,80,50.1,50.1,100,100,2850,2850,990,990,311,311,25.3,-0.4,85.4,0.06,84.2,0.62,1.41,1.41
84.4,7171,481,698,81,81,50.1,50.1,100,100,2850,2850,988,988,312,312,25.3,-0.4,85.4,0.04,84.1,0.62,1.41,1.41
84.5,7178,481,699,81,81,50.1,50.1,100,100,2850,2850,987,987,312,312,25.3,-0.4,84.8,0.03,84.1,0.62,1.41,1.41
84.6,7187,481,699,81,81,50.1,50.1,100,100,2850,2850,986,986,311,311,25.3,-0.4,84.7,0.03,84.1,0.62,1.41,1.41
84.7,7195,480,699,81,81,50.1,50.1,100,100,2850,2850,984,984,311,311,25.3,-0.4,84.5,0.02,84.1,0.62,1.41,1.41
84.8,7204,480,699,81,81,50.1,50.1,100,100,2850,2850,983,983,310,310,25.3,-0.4,84.3,0.01,84.1,0.62,1.41,1.41
84.9,7213,480,698,81,81,50.1,50.1,100,100,2850,2850,982,982,311,311,25.3,-0.4,83.9,0.00,84.0,0.62,1.40,1.40
85.0,7220,480,699,81,81,50.1,50.1,100,100,2850,2850,981,981,310,310,25.3,-0.3,83.9,-0.01,84.1,0.62,1.40,1.40
85.1,7229,479,698,81,81,50.1,50.1,100,100,2850,2850,980,980,311,311,25.3,-0.3,83.6,-0.02,84.0,0.62,1.40,1.40
85.2,7237,479,698,81,81,50.1,50.1,100,100,2850,2850,979,979,310,310,25.3,-0.3,83.6,-0.03,84.0,0.62,1.40,1.40
85.3,7246,479,698,81,81,50.1,50.1,100,100,2850,2850,977,977,311,311,25.3,-0.3,83.2,-0.04,84.0,0.62,1.40,1.40
85.4,7255,478,698,81,81,50.1,50.1,100,100,2850,2850,976,976,311,311,25.3,-0.3,82.9,-0.06,84.0,0.62,1.40,1.40
85.5,7262,478,698,81,81,50.1,50.1,100,100,2850,2850,975,975,309,309,25.3,-0.3,82.9,-0.06,84.0,0.62,1.39,1.39
85.6,7271,478,698,81,81,50.1,50.1,100,100,2850,2850,974,974,310,310,25.3,-0.3,82.6,-0.07,84.0,0.62,1.39,1.39
85.7,7280,478,698,81,81,50.1,50.1,100,100,2850,2850,973,973,310,310,25.3,-0.3,82.4,-0.08,84.0,0.62,1.39,1.39
85.8,7288,477,698,81,81,50.1,50.1,100,100,2850,2850,971,971,309,309,25.3,-0.3,82.4,-0.09,83.9,0.62,1.39,1.39
85.9,7297,477,698,81,81,50.1,50.1,100,100,2850,2850,970,970,309,309,25.3,-0.3,82.0,-0.10,83.9,0.62,1.39,1.39
86.0,7304,477,698,81,81,50.1,50.1,100,100,2850,2850,969,969,307,307,25.3,-0.3,82.0,-0.10,84.0,0.62,1.39,1.39
86.1,7313,477,698,81,81,50.1,50.1,100,100,2850,2850,968,968,306,306,25.3,-0.3,82.0,-0.09,84.0,0.62,1.38,1.38
86.2,7322,477,698,81,81,50.1,50.1,100,100,2850,2850,967,967,306,306,25.3,-0.3,82.3,-0.09,84.0,0.62,1.38,1.38
86.3,7332,476,698,81,81,50.1,50.1,100,100,2850,2850,965,965,307,307,25.3,-0.3,82.2,-0.09,83.9,0.62,1.38,1.38
86.4,7339,476,698,81,81,50.1,50.1,100,100,2850,2850,965,965,305,305,25.3,-0.3,82.2,-0.09,84.0,0.62,1.38,1.38
86.5,7346,476,698,80,80,50.1,50.1,100,100,2850,2850,964,964,303,303,25.3,-0.3,82.4,-0.08,84.0,0.62,1.38,1.38
86.6,7355,476,698,81,81,50.1,50.1,100,100,2850,2850,963,963,305,305,25.3,-0.3,82.5,-0.07,84.0,0.62,1.38,1.38
86.7,7364,476,699,80,80,50.1,50.1,100,100,2850,2850,962,962,303,303,25.3,-0.3,82.5,-0.06,84.0,0.62,1.37,1.37
86.8,7372,475,698,81,81,50.1,50.1,100,100,2850,2850,960,960,304,304,25.3,-0.3,82.9,-0.05,84.0,0.62,1.37,1.37
86.9,7381,475,698,81,81,50.1,50.1,100,100,2850,2850,959,959,303,303,25.3,-0.3,82.9,-0.05,84.0,0.62,1.37,1.37
87.0,7388,475,698,81,81,50.1,50.1,100,100,2850,2850,958,958,303,303,25.3,-0.3,83.2,-0.04,84.0,0.62,1.37,1.37
87.1,7397,475,699,79,79,50.1,50.1,100,100,2850,2850,957,957,297,297,25.4,-0.3,83.9,-0.01,84.1,0.62,1.37,1.37
87.2,7406,475,699,79,79,50.1,50.1,100,100,2850,2850,956,956,297,297,25.4,-0.3,84.3,0.01,84.1,0.62,1.37,1.37
87.3,7414,475,699,79,79,50.1,50.1,100,100,2850,2850,955,955,296,296,25.4,-0.3,84.7,0.03,84.1,0.62,1.37,1.37
87.4,7423,474,699,80,80,50.1,50.1,100,100,2850,2850,954,954,299,299,25.4,-0.3,84.8,0.04,84.1,0.62,1.36,1.36
87.5,7432,474,699,79,79,50.1,50.1,100,100,2850,2850,952,952,295,295,25.4,-0.3,84.8,0.05,84.1,0.62,1.36,1.36
87.6,7441,474,699,80,80,50.1,50.1,100,100,2850,2850,951,951,297,297,25.4,-0.3,85.1,0.05,84.1,0.62,1.36,1.36
87.7,7449,474,699,80,80,50.1,50.1,100,100,2850,2850,950,950,297,297,25.4,-0.3,85.1,0.05,84.1,0.62,1.36,1.36
87.8,7458,473,698,80,80,50.1,50.1,100,100,2850,2850,949,949,298,298,25.4,-0.3,84.9,0.04,84.0,0.62,1.36,1.36
87.9,7465,473,699,80,80,50.1,50.1,100,100,2850,2850,948,948,296,296,25.4,-0.3,84.8,0.04,84.1,0.62,1.36,1.36
88.0,7474,473,699,79,79,50.1,50.1,100,100,2850,2850,947,947,292,292,25.4,-0.3,84.8,0.04,84.1,0.63,1.35,1.35
88.1,7483,473,699,80,80,50.1,50.1,100,100,2850,2850,946,946,295,295,25.4,-0.3,84.9,0.04,84.1,0.62,1.35,1.35
88.2,7491,472,698,80,80,50.1,50.1,100,100,2850,2850,944,944,296,296,25.4,-0.3,84.9,0.03,84.0,0.62,1.35,1.35
88.3,7500,472,699,80,80,50.1,50.1,100,100,2850,2850,943,943,296,296,25.4,-0.3,84.5,0.02,84.0,0.62,1.35,1.35
88.4,7507,472,699,80,80,50.1,50.1,100,100,2850,2850,942,942,295,295,25.4,-0.3,84.5,0.02,84.1,0.62,1.35,1.35
88.5,7516,472,699,80,80,50.1,50.1,100,100,2850,2850,941,941,294,294,25.4,-0.3,84.5,0.02,84.1,0.63,1.35,1.35
88.6,7525,471,698,80,80,50.1,50.1,100,100,2850,2850,940,940,295,295,25.4,-0.2,84.3,0.01,84.0,0.62,1.34,1.34
88.7,7533,471,698,80,80,50.1,50.1,100,100,2850,2850,939,939,295,295,25.4,-0.2,84.2,0.01,84.1,0.62,1.34,1.34
88.8,7542,471,698,81,81,50.1,50.1,100,100,2850,2850,937,937,296,296,25.4,-0.2,83.9,-0.01,84.0,0.62,1.34,1.34
88.9,7549,471,698,81,81,50.1,50.1,100,100,2850,2850,937,937,296,296,25.4,-0.2,83.8,-0.01,84.0,0.62,1.34,1.34
89.0,7558,470,698,81,81,50.1,50.1,100,100,2850,2850,935,935,295,295,25.4,-0.2,83.7,-0.02,84.0,0.62,1.34,1.34
89.1,7567,470,698,81,81,50.1,50.1,100,100,2850,2850,934,934,295,295,25.4,-0.2,83.7,-0.02,84.0,0.62,1.34,1.34
89.2,7575,470,698,80,80,50.1,50.1,100,100,2850,2850,933,933,294,294,25.4,-0.2,83.7,-0.02,84.0,0.62,1.34,1.34
89.3,7584,469,698,81,81,50.1,50.1,100,100,2850,2850,932,932,295,295,25.4,-0.2,83.5,-0.03,84.0,0.62,1.33,1.33
89.4,7591,470,699,80,80,50.1,50.1,100,100,2850,2850,931,931,291,292,25.4,-0.2,83.4,-0.03,84.1,0.63,1.33,1.33
89.5,7600,469,698,80,80,50.1,50.1,100,100,2850,2850,930,930,293,293,25.4,-0.2,83.4,-0.03,84.1,0.63,1.33,1.33
89.6,7611,470,699,79,79,50.1,50.1,100,100,2850,2850,929,929,286,286,25.4,-0.2,84.0,-0.01,84.2,0.63,1.33,1.33
89.7,7618,468,698,81,81,50.1,50.1,100,100,2850,2850,927,927,293,293,25.4,-0.2,84.0,-0.02,84.0,0.63,1.33,1.33
89.8,7626,468,698,81,81,50.1,50.1,100,100,2850,2850,926,926,293,293,25.4,-0.2,83.5,-0.03,84.0,0.63,1.33,1.33
89.9,7635,468,698,81,81,50.1,50.1,100,100,2850,2850,925,925,293,293,25.4,-0.2,83.4,-0.03,84.0,0.63,1.32,1.32
90.0,7644,468,698,81,81,50.1,50.1,100,100,2850,2850,924,924,293,293,25.5,-0.2,83.4,-0.04,84.0,0.63,1.32,1.32
90.1,7653,468,698,80,80,50.1,50.1,100,100,2850,2850,923,923,290,290,25.5,-0.2,83.3,-0.04,84.1,0.63,1.32,1.32
90.2,7660,468,699,78,78,50.1,50.1,100,100,2849,2849,922,922,283,283,25.5,-0.2,83.8,-0.02,84.2,0.63,1.32,1.32
