Time/s,Throttle/%,IAS/kph,TAS/kph,Mach Number/Ma,"Altitude, m",Temperature/?,Oil Temp/?,Vario/m/s,SEP*/m/s,Load/G,Roll Rate/deg/s,Power/bhp,Efficiency/%,EffectivePower*/bhp,RPM/rpm,Thrust/kg,Acceleration*/m/s^2,RPM throttle/%,PropPitch/deg,Radiator/%,Mixture/%,Compressor/stage,Magneto/stage,ManifoldPressure/ata,Flaps/%,Elevator/%,Aileron/%,Rudder/%,AoA ?/deg,AoS ?/deg
82.66,110,270,277,0.24,1451,92,83,24,24,0.94,0,1511,78,1179,2800,1163,-0.006005347,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
82.77,110,270,277,0.24,1454,92,83,24,24,0.94,0,1512,78,1179,2800,1164,-0.018459132,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
82.89,110,270,277,0.24,1457,92,83,24,24,0.94,0,1512,78,1179,2800,1164,-0.001800947,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
83.01,110,270,277,0.24,1459,92,83,24,24,0.94,0,1512,78,1180,2800,1165,-0.015787052,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
83.12,110,270,277,0.24,1462,92,83,24,24,0.94,0,1511,78,1178,2800,1165,0.002631557,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
83.24,110,270,277,0.24,1465,92,83,24,24,0.94,0,1515,78,1181,2800,1165,0.001686895,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
83.36,110,270,277,0.24,1468,92,83,24,24,0.94,0,1512,78,1179,2800,1165,-0.01177424,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
83.47,110,270,277,0.24,1471,92,83,24,24,0.94,0,1517,78,1183,2800,1164,0.00278595,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
83.59,110,270,277,0.24,1473,92,83,23.9,24,0.94,0,1517,78,1183,2800,1164,-0.013612511,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
83.71,110,270,277,0.24,1476,92,83,23.9,24,0.94,0,1516,78,1182,2800,1165,0.001127647,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
83.82,110,270,277,0.24,1479,92,83,23.9,24,0.94,0,1516,78,1183,2800,1165,0.002328752,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
83.92,110,270,277,0.24,1481,92,83,23.9,24,0.95,0,1516,78,1183,2800,1165,-0.016659714,100,28.1,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
84.04,110,270,277,0.24,1484,92,83,23.9,24,0.95,0,1514,78,1180,2800,1165,0.003299699,100,28.1,40,-65535,-65535,3,1.42,0,14,0,-7,3.5,0
84.16,110,270,277,0.24,1487,92,83,23.9,24,0.95,0,1514,78,1181,2800,1164,0.002413385,100,28.1,40,-65535,-65535,3,1.42,0,14,0,-7,3.5,0
84.27,110,270,277,0.24,1489,92,83,23.9,24,0.95,0,1516,78,1182,2800,1164,-0.016198888,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-8,3.6,0
84.39,110,270,277,0.24,1492,92,83,23.9,24,0.95,0,1516,78,1182,2800,1164,-0.001769626,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
84.51,110,270,277,0.24,1495,92,83,24,24,0.95,0,1514,78,1181,2800,1164,-0.008434476,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
84.61,110,270,278,0.24,1497,92,83,24,24,0.95,0,1514,78,1181,2800,1163,-0.002527406,100,28.2,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
84.72,110,270,278,0.24,1500,92,83,24,24,0.95,0,1513,78,1180,2800,1163,-0.005545024,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
84.84,110,270,278,0.24,1503,92,83,24,24,0.95,0,1515,78,1182,2800,1162,-0.021484993,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
84.94,110,270,278,0.24,1505,92,83,24,24,0.95,0,1513,78,1180,2800,1162,-0.005328045,100,28.2,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
85.07,110,270,278,0.24,1509,92,83,24,24,0.95,0,1518,78,1184,2800,1163,-0.003862263,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
85.18,110,270,278,0.24,1511,92,83,24,24,0.96,0,1519,78,1184,2801,1164,-0.01791594,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
85.29,110,270,278,0.24,1514,92,83,24,24,0.95,0,1516,78,1182,2801,1165,0.005643722,100,28.2,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
85.4,110,270,278,0.24,1517,92,83,24,24,0.95,0,1515,78,1182,2800,1165,0.008751248,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
85.5,110,270,278,0.24,1519,92,83,24,24,0.95,0,1516,78,1182,2800,1165,-0.012934406,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
85.64,110,270,278,0.24,1522,92,83,24,24,0.95,0,1518,78,1184,2800,1164,0.009901828,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
85.76,110,270,278,0.24,1525,92,83,24,24,0.95,0,1519,78,1184,2800,1163,-0.009440322,100,28.2,40,-65535,-65535,3,1.42,0,14,0,-7,3.5,0
85.87,110,270,278,0.24,1528,92,83,24,24,0.95,0,1517,78,1183,2800,1163,0.007063305,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
85.99,110,270,278,0.24,1530,92,83,24,24,0.95,0,1516,78,1182,2800,1163,-0.012022255,100,28.2,40,-65535,-65535,3,1.42,0,12,0,-7,3.5,0
86.1,110,270,278,0.24,1533,92,83,24,24,0.95,0,1519,78,1184,2800,1163,0.051726144,100,28.2,40,-65535,-65535,3,1.42,0,8,0,-7,3.5,0
86.21,110,270,278,0.24,1536,92,83,24,25,0.9,0,1518,78,1184,2800,1162,0.1052906,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.3,0.1
86.31,110,270,278,0.24,1538,92,83,23.9,24,0.89,0,1518,78,1184,2801,1162,0.07339455,100,28.2,40,-65535,-65535,3,1.42,0,15,0,-7,3.3,0.1
86.44,110,270,278,0.24,1541,92,83,23.9,24,0.9,0,1517,78,1183,2801,1163,0.007189734,100,28.2,40,-65535,-65535,3,1.42,0,13,0,-7,3.3,0
86.54,110,270,278,0.24,1544,92,83,23.8,24,0.91,0,1517,78,1183,2801,1164,0.012999728,100,28.3,40,-65535,-65535,3,1.42,0,12,0,-7,3.3,0
86.66,110,270,278,0.24,1546,92,83,23.8,24,0.92,0,1520,78,1185,2801,1165,0.017713271,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.4,0
86.77,110,270,278,0.24,1549,92,83,23.8,24,0.92,0,1516,78,1182,2800,1166,0.040475544,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.4,0
86.87,110,270,278,0.24,1552,92,83,23.8,24,0.92,0,1521,78,1186,2800,1166,0.038651597,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.4,0
86.99,110,270,278,0.24,1554,92,83,23.7,24,0.93,0,1516,78,1182,2800,1165,0.027837276,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.4,0
87.1,110,270,278,0.24,1557,92,83,23.7,24,0.93,0,1516,78,1182,2800,1164,0.039209533,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.4,0
87.21,110,270,279,0.24,1560,92,83,23.7,24,0.93,0,1520,78,1185,2799,1163,0.037758812,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
87.32,110,270,279,0.24,1562,92,83,23.7,24,0.93,0,1516,78,1183,2800,1161,0.02617697,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0.1
87.44,110,270,279,0.24,1565,92,83,23.7,24,0.93,0,1521,78,1186,2800,1160,0.043972056,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0.1
87.56,110,270,279,0.24,1568,92,83,23.7,24,0.94,0,1517,78,1183,2800,1160,0.039418537,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0.1
87.67,110,270,279,0.24,1571,92,83,23.7,24,0.94,0,1517,78,1183,2800,1160,0.015568666,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0.1
87.77,110,270,279,0.24,1573,92,83,23.6,24,0.94,0,1520,78,1185,2801,1161,0.033865668,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0.1
87.9,110,270,279,0.24,1576,93,83,23.6,24,0.94,0,1520,78,1185,2801,1162,0.03594436,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0.1
88.02,110,270,279,0.24,1579,93,83,23.6,24,0.95,0,1523,78,1188,2801,1163,0.054701865,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0.1
88.14,110,270,279,0.24,1582,93,83,23.7,24,0.95,0,1520,78,1186,2801,1164,0.056533594,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0.1
88.24,110,270,279,0.24,1584,93,83,23.7,24,0.94,0,1520,78,1185,2800,1164,0.02207438,100,28.3,40,-65535,-65535,3,1.42,0,14,0,-7,3.5,0.1
88.37,110,270,279,0.24,1587,93,83,23.7,24,0.95,0,1520,78,1185,2800,1163,0.055967808,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-6,3.6,0.1
88.47,110,270,279,0.24,1590,93,83,23.7,24,0.95,0,1522,78,1187,2800,1162,0.037465055,100,28.3,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0.1
88.61,110,270,279,0.24,1593,93,83,23.7,24,0.95,0,1522,78,1187,2800,1161,0.0270017,100,28.3,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0.1
88.72,110,270,279,0.24,1596,93,83,23.7,24,0.96,0,1520,78,1185,2800,1160,0.035642307,100,28.3,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0.1
88.84,110,270,279,0.24,1598,93,83,23.7,24,0.96,0,1520,78,1185,2800,1160,0.013186025,100,28.3,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0.1
88.94,110,270,279,0.24,1601,93,83,23.7,24,0.96,0,1520,78,1186,2800,1159,0.021457396,100,28.3,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0.1
89.07,110,270,279,0.24,1604,93,83,23.7,24,0.96,0,1520,78,1185,2800,1159,0.015044742,100,28.3,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0.1
89.17,110,270,279,0.24,1606,93,83,23.7,24,0.96,0,1522,78,1187,2800,1159,0.020930197,100,28.3,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0.1
89.27,110,270,279,0.24,1609,93,83,23.7,24,0.96,0,1523,78,1188,2801,1160,0.021718841,100,28.4,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0.1
89.4,110,270,280,0.24,1612,93,83,23.8,24,0.96,0,1523,78,1188,2801,1161,0.017670054,100,28.4,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
89.5,110,270,280,0.24,1614,93,83,23.8,24,0.96,0,1523,78,1188,2801,1162,0.026230657,100,28.4,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
89.62,110,270,280,0.24,1617,93,83,23.8,24,0.96,0,1523,78,1188,2800,1162,0.041343894,100,28.4,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
89.74,110,270,280,0.24,1619,93,83,23.8,24,0.96,0,1520,78,1185,2800,1162,0.012822839,100,28.4,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
89.84,110,270,280,0.24,1622,93,83,23.8,24,0.96,0,1522,78,1187,2800,1161,0.023944104,100,28.4,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
89.94,110,270,280,0.24,1624,93,83,23.8,24,0.96,0,1522,78,1187,2800,1160,0.022494802,100,28.4,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
90.06,110,270,280,0.24,1627,93,83,23.9,24,0.96,0,1524,78,1189,2800,1159,0.026993763,100,28.4,40,-65535,-65535,3,1.42,0,14,0,-8,3.6,0
90.17,110,270,280,0.24,1630,93,83,23.9,24,0.96,0,1525,78,1189,2800,1159,0.00300109,100,28.4,40,-65535,-65535,3,1.42,0,13,0,-7,3.6,0
90.27,110,270,280,0.24,1632,93,83,23.9,24,0.96,0,1520,78,1186,2800,1159,0.019195115,100,28.4,40,-65535,-65535,3,1.42,0,14,0,-8,3.6,0
90.4,110,270,280,0.24,1635,93,83,23.9,24,0.96,0,1524,78,1189,2800,1159,0.007977897,100,28.4,40,-65535,-65535,3,1.42,0,13,0,-8,3.6,0
90.5,110,270,280,0.24,1638,93,83,23.9,24,0.96,0,1522,78,1187,2800,1159,0.016459713,100,28.4,40,-65535,-65535,3,1.42,0,13,0,-8,3.6,0
90.63,110,270,280,0.24,1641,93,83,23.9,24,0.95,0,1523,78,1187,2800,1159,0.026062943,100,28.4,40,-65535,-65535,3,1.42,0,13,0,-8,3.6,0.1
90.74,110,270,280,0.24,1643,93,83,23.9,24,0.95,0,1521,78,1187,2800,1160,0.003269407,100,28.4,40,-65535,-65535,3,1.42,0,13,0,-8,3.6,0.1
90.84,110,270,280,0.24,1646,93,83,23.9,24,0.95,0,1522,78,1187,2800,1160,0.01879999,100,28.4,40,-65535,-65535,3,1.42,0,13,0,-8,3.6,0.1
90.94,110,270,280,0.24,1648,93,83,23.9,24,0.96,0,1526,78,1190,2800,1160,0.024362585,100,28.4,40,-65535,-65535,3,1.42,0,13,0,-8,3.6,0.1
91.07,110,270,280,0.24,1651,93,83,23.9,24,0.96,0,1523,78,1188,2800,1161,0.015889317,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
91.17,110,270,280,0.24,1654,93,83,23.9,24,0.95,0,1522,78,1187,2800,1160,0.026816659,100,28.5,40,-65535,-65535,3,1.42,0,14,0,-8,3.5,0.1
91.29,110,270,280,0.24,1657,93,83,23.9,24,0.94,0,1523,78,1188,2800,1160,0.03096317,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
91.4,110,270,280,0.24,1659,93,83,23.9,24,0.95,0,1523,78,1188,2800,1159,0.005933974,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
91.5,110,270,280,0.24,1662,93,83,23.9,24,0.94,0,1524,78,1189,2800,1159,0.01622967,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
91.64,110,270,280,0.24,1665,93,83,23.9,24,0.94,0,1526,78,1190,2800,1158,0.02602448,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
91.74,110,270,280,0.24,1667,93,83,23.9,24,0.94,0,1525,78,1190,2800,1159,-0.003390842,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
91.86,110,270,280,0.24,1670,93,83,23.9,24,0.94,0,1524,78,1189,2800,1159,0.027652709,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
91.97,110,270,281,0.24,1673,93,83,23.9,24,0.94,0,1524,78,1189,2800,1160,0.02402084,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
92.07,110,270,281,0.24,1675,93,83,23.9,24,0.95,0,1524,78,1189,2800,1160,0.000417906,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
92.2,110,271,281,0.24,1679,93,83,23.9,24,0.94,0,1524,78,1189,2800,1160,0.033172693,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
92.3,110,271,281,0.24,1681,93,83,23.9,24,0.95,0,1525,78,1189,2800,1160,0.02016235,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
92.42,110,271,281,0.24,1684,93,83,23.9,24,0.94,0,1525,78,1189,2800,1159,0.015356496,100,28.5,40,-65535,-65535,3,1.42,0,14,0,-8,3.5,0.1
92.54,110,271,281,0.24,1687,93,83,23.9,24,0.95,0,1526,78,1190,2800,1159,0.025152676,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
92.64,110,271,281,0.24,1689,93,83,23.9,24,0.94,0,1525,78,1189,2800,1158,0.017885562,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
92.74,110,271,281,0.24,1691,93,83,23.9,24,0.94,0,1525,78,1189,2800,1158,0.002584757,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
92.87,110,271,281,0.24,1695,93,83,23.9,24,0.95,0,1528,78,1192,2800,1158,0.029878441,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
92.97,110,271,281,0.24,1697,93,83,23.9,24,0.95,0,1529,78,1192,2800,1158,0.023305148,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
93.09,110,271,281,0.24,1700,93,83,23.9,24,0.94,0,1525,78,1189,2800,1158,0.007910922,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0.1
93.2,110,271,281,0.24,1703,93,83,23.9,24,0.94,0,1525,78,1190,2800,1159,0.032241993,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
93.3,110,271,281,0.24,1705,93,83,23.9,24,0.95,0,1528,78,1192,2800,1159,0.024222823,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
93.42,110,271,281,0.24,1708,93,83,23.9,24,0.94,0,1529,78,1193,2800,1159,0.01300211,100,28.5,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
93.54,110,271,281,0.24,1711,93,83,23.9,24,0.95,0,1525,78,1189,2800,1159,0.028023435,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
93.66,110,271,281,0.24,1713,93,83,23.9,24,0.95,0,1529,78,1192,2800,1158,0.012519894,100,28.6,40,-65535,-65535,3,1.42,0,14,0,-8,3.5,0
93.75,110,271,281,0.24,1716,93,83,23.9,24,0.95,0,1526,78,1190,2800,1158,0.025439043,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
93.85,110,271,281,0.24,1718,93,83,23.9,24,0.94,0,1526,78,1190,2800,1158,0.02428309,100,28.6,40,-65535,-65535,3,1.42,0,14,0,-8,3.5,0
93.99,110,271,281,0.24,1721,93,83,23.9,24,0.95,0,1526,78,1190,2800,1158,0.016998675,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
94.1,110,271,281,0.24,1724,93,83,23.9,24,0.95,0,1525,78,1190,2800,1158,0.032184605,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
94.2,110,271,281,0.24,1727,93,83,23.9,24,0.94,0,1529,78,1192,2800,1158,0.02465927,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
94.34,110,271,281,0.24,1730,93,83,23.9,24,0.95,0,1528,78,1192,2800,1158,0.021052206,100,28.6,40,-65535,-65535,3,1.42,0,14,0,-7,3.5,0
94.45,110,271,282,0.24,1733,93,83,23.9,24,0.95,0,1527,78,1191,2800,1158,0.03809363,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
94.57,110,271,282,0.24,1735,93,83,23.9,24,0.95,0,1529,78,1193,2800,1158,0.008965679,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
94.67,110,271,282,0.24,1737,93,83,23.9,24,0.95,0,1531,78,1194,2800,1157,0.03229454,100,28.6,40,-65535,-65535,3,1.42,0,14,0,-7,3.5,0
94.8,110,271,282,0.24,1741,93,83,23.9,24,0.94,0,1527,78,1191,2800,1157,0.043164548,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
94.9,110,271,282,0.24,1743,93,83,23.9,24,0.95,0,1527,78,1191,2800,1157,0.006508611,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
95.04,110,271,282,0.24,1746,93,83,23.9,24,0.94,0,1528,78,1191,2800,1156,0.03864558,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-7,3.5,0
95.13,110,271,282,0.24,1749,93,83,23.9,24,0.94,0,1531,78,1194,2800,1156,0.027077915,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-6,3.5,0
95.27,110,271,282,0.25,1752,93,83,23.9,24,0.95,0,1530,78,1193,2801,1157,0.019946106,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-5,3.5,0
95.39,110,271,282,0.25,1755,93,83,23.9,24,0.95,0,1530,78,1193,2801,1158,0.037795424,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-9,3.5,0
95.5,110,271,282,0.25,1757,93,83,23.9,24,0.95,0,1531,78,1194,2800,1158,0.018688442,100,28.6,40,-65535,-65535,3,1.42,0,13,0,-8,3.5,0
95.62,110,271,282,0.25,1760,93,83,23.9,24,0.95,0,1531,78,1194,2800,1158,0.04295243,100,28.7,40,-65535,-65535,3,1.42,0,13,0,-6,3.5,0
95.73,110,271,282,0.25,1763,93,83,23.9,24,0.95,0,1527,78,1191,2800,1157,0.014959579,100,28.7,40,-65535,-65535,3,1.42,0,14,0,-7,3.5,0
95.83,110,271,282,0.25,1765,93,83,23.9,24,0.94,0,1532,78,1195,2800,1157,0.025390735,100,28.7,40,-65535,-65535,3,1.42,0,15,0,-7,3.5,0
95.95,110,271,282,0.25,1768,93,83,23.9,24,0.96,0,1532,78,1195,2800,1156,-0.021301873,100,28.7,40,-65535,-65535,3,1.42,0,15,0,-13,3.6,0
96.07,110,271,282,0.25,1771,93,83,23.9,24,0.98,0,1528,78,1191,2800,1156,-0.044404995,100,28.7,40,-65535,-65535,3,1.42,0,12,0,-6,3.7,0
96.17,110,271,282,0.25,1773,93,83,23.9,24,0.98,0,1529,78,1193,2800,1156,-0.003520807,100,28.7,40,-65535,-65535,3,1.42,0,13,0,-4,3.7,0.1
96.28,110,271,282,0.25,1776,93,83,24,24,0.97,0,1531,78,1194,2800,1155,0.02643789,100,28.6,40,-65535,-65535,3,1.42,0,14,0,-7,3.7,0.1
96.4,110,271,282,0.25,1779,93,83,24,24,0.97,0,1533,78,1196,2800,1154,0.001323179,100,28.6,40,-65535,-65535,3,1.42,0,14,0,-8,3.6,0
96.52,110,271,282,0.25,1782,93,83,24,24,0.96,0,1528,78,1192,2800,1154,0.01359062,100,28.7,40,-65535,-65535,3,1.42,0,14,0,-8,3.6,0
96.63,110,271,282,0.25,1784,93,83,24,24,0.96,0,1528,78,1192,2800,1155,-0.009394572,100,28.7,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
96.75,110,271,282,0.25,1787,93,83,24,24,0.96,0,1533,78,1195,2801,1155,0.004148345,100,28.7,40,-65535,-65535,3,1.42,0,14,0,-8,3.6,0
96.87,110,271,283,0.25,1790,93,83,24.1,24,0.96,0,1530,78,1193,2801,1156,0.004647549,100,28.7,40,-65535,-65535,3,1.42,0,14,0,-7,3.6,0
